"source","target","year","place","journal","weight"
"丁洪範","非有 (n)",1947,"南京","《主流》",1
"丁洪範","革命者 (n)",1947,"南京","《主流》",1
"丁驌","动机 (n)",1947,"上海","《观察》",1
"丁驌","科学研究 (n)",1947,"上海","《观察》",1
"万光","中国 (n)",1947,"上海","《观察》",1
"万光","归还 (n)",1947,"上海","《观察》",1
"万光","琉球 (n)",1947,"上海","《观察》",1
"万守义","语录 (n)",1947,"上海","《观察》",1
"万家保","国际 (n)",1947,"上海","《观察》",1
"万家保","民主 (n)",1947,"上海","《观察》",1
"万武","如是 (n)",1947,"上海","《再生》",1
"万武","如是我闻 (n)",1947,"上海","《再生》",1
"万武","我见 (n)",1947,"上海","《再生》",1
"万武","政府 (n)",1947,"上海","《再生》",1
"万武","眼光 (n)",1947,"上海","《再生》",1
"万武","贤明 (n)",1947,"上海","《再生》",1
"万武","远点 (n)",1947,"上海","《再生》",1
"万武","需要 (n)",1947,"上海","《再生》",1
"万锺民","以后 (n)",1947,"上海","《观察》",1
"万锺民","北方 (n)",1947,"上海","《观察》",1
"万锺民","抵平 (n)",1947,"上海","《观察》",1
"万锺民","政军 (n)",1947,"上海","《观察》",1
"万锺民","蒋主席 (n)",1947,"上海","《观察》",1
"万锺民","观察 (n)",1947,"上海","《观察》",1
"上官北斗","东北 (n)",1947,"上海","《时与文》",1
"上官北斗","烽火 (n)",1947,"上海","《时与文》",1
"上苑","关系 (n)",1947,"上海","《国讯》",1
"上苑","内情 (n)",1947,"上海","《国讯》",1
"上苑","英国 (n)",1947,"上海","《国讯》",1
"上苑","英美 (n)",1947,"上海","《国讯》",1
"不移","国家 (n)",1947,"上海","《再生》",1
"不移","新闻 (n)",1947,"上海","《再生》",1
"不移","管制 (n)",1947,"上海","《再生》",1
"不雅诗人","北风 (n)",1947,"上海","《时与文》",1
"不雅诗人","日日 (n)",1947,"上海","《时与文》",1
"与稷","会稽 (n)",1947,"上海","《时与文》",1
"与稷","公务员 (n)",1947,"上海","《时与文》",1
"与稷","农村 (n)",1947,"上海","《时与文》",1
"与稷","剧变 (n)",1947,"上海","《时与文》",1
"与稷","特约 (n)",1947,"上海","《时与文》",1
"与稷","谈话 (n)",1947,"上海","《时与文》",1
"丕谷","中统 (n)",1947,"上海","《再生》",1
"丕谷","今日 (n)",1947,"上海","《再生》",1
"丕谷","从吾乡 (n)",1947,"上海","《再生》",1
"丕谷","以后 (n)",1947,"上海","《再生》",1
"丕谷","再谈 (n)",1947,"上海","《再生》",1
"丕谷","去年 (n)",1947,"上海","《再生》",1
"丕谷","吾国 (n)",1947,"上海","《再生》",1
"丕谷","复辟 (n)",1947,"上海","《再生》",1
"丕谷","撤消 (n)",1947,"上海","《再生》",1
"丕谷","续完 (n)",1947,"上海","《再生》",1
"丕谷","翻身 (n)",1947,"上海","《再生》",1
"严仁赓","几点 (n)",1947,"上海","《观察》",1
"严仁赓","出路 (n)",1947,"上海","《观察》",1
"严仁赓","大学 (n)",1947,"上海","《观察》",1
"严仁赓","对於 (n)",1947,"上海","《观察》",1
"严仁赓","封锁 (n)",1947,"上海","《观察》",1
"严仁赓","政府 (n)",1947,"上海","《观察》",1
"严仁赓","时局 (n)",1947,"上海","《观察》",1
"严仁赓","毕业生 (n)",1947,"上海","《观察》",1
"严仁赓","认识 (n)",1947,"上海","《观察》",1
"严兴之","可充 (n)",1947,"上海","《观察》",1
"严兴之","岂能 (n)",1947,"上海","《观察》",1
"严兴之","洋婆 (n)",1947,"上海","《观察》",1
"严兴之","登议 (n)",1947,"上海","《观察》",1
"严兴之","立委 (n)",1947,"上海","《观察》",1
"严兴之","花瓶 (n)",1947,"上海","《观察》",1
"严凌","各业 (n)",1947,"上海","《再生》",1
"严凌","经济恐慌 (n)",1947,"上海","《再生》",1
"严凌","美国 (n)",1947,"上海","《再生》",1
"严凌","萧条 (n)",1947,"上海","《再生》",1
"严敬舆","公道 (n)",1947,"上海","《观察》",1
"严林松","业务 (n)",1947,"上海","《中建》",1
"严林松","供售 (n)",1947,"上海","《中建》",1
"严林松","供销 (n)",1947,"上海","《中建》",1
"严林松","南汇 (n)",1947,"上海","《中建》",1
"严林松","县联社 (n)",1947,"上海","《中建》",1
"严林松","改进 (n)",1947,"上海","《中建》",1
"严林松","检讨 (n)",1947,"上海","《中建》",1
"严林松","用品 (n)",1947,"上海","《中建》",1
"严林松","阻滞 (n)",1947,"上海","《中建》",1
"严若傑","问题 (n)",1947,"上海","《观察》",1
"中南","争食 (n)",1947,"上海","《再生》",1
"中南","农民 (n)",1947,"上海","《再生》",1
"中南","加惠 (n)",1947,"上海","《再生》",1
"中南","国共 (n)",1947,"上海","《再生》",1
"中南","如此 (n)",1947,"上海","《再生》",1
"中南","实施 (n)",1947,"上海","《再生》",1
"中南","宪法 (n)",1947,"上海","《再生》",1
"中南","开放 (n)",1947,"上海","《再生》",1
"中南","怀中 (n)",1947,"上海","《再生》",1
"中南","援助 (n)",1947,"上海","《再生》",1
"中南","政府 (n)",1947,"上海","《再生》",1
"中南","美国 (n)",1947,"上海","《再生》",1
"中南","贸易 (n)",1947,"上海","《再生》",1
"中南","通吃 (n)",1947,"上海","《再生》",1
"中南","集团 (n)",1947,"上海","《再生》",1
"中南","麦帅 (n)",1947,"上海","《再生》",1
"为民","二五 (n)",1947,"桂林","《民主:桂林版》",1
"为民","减租 (n)",1947,"桂林","《民主:桂林版》",1
"为民","见的 (n)",1947,"桂林","《民主:桂林版》",1
"乔木","世界形势 (n)",1947,"上海","《现代文摘(上海)》",1
"乔木","主要矛盾 (n)",1947,"上海","《现代文摘(上海)》",1
"乔木","保卫和平 (n)",1947,"上海","《现代文摘(上海)》",1
"乔木","开始 (n)",1947,"上海","《现代文摘(上海)》",1
"乔木","当前 (n)",1947,"上海","《现代文摘(上海)》",1
"乔木","斗争 (n)",1947,"上海","《现代文摘(上海)》",1
"乔木","杜鲁门 (n)",1947,"上海","《现代文摘(上海)》",1
"习之","参加 (n)",1947,"上海","《再生》",1
"习之","我见 (n)",1947,"上海","《再生》",1
"习之","改组 (n)",1947,"上海","《再生》",1
"习之","政府 (n)",1947,"上海","《再生》",1
"习之","问题 (n)",1947,"上海","《再生》",1
"于人","内战 (n)",1947,"上海","《时与文》",1
"于人","华南 (n)",1947,"上海","《时与文》",1
"于人","大选 (n)",1947,"上海","《时与文》",1
"于人","广东 (n)",1947,"上海","《时与文》",1
"于人","广州 (n)",1947,"上海","《时与文》",1
"于人","火燃遍 (n)",1947,"上海","《时与文》",1
"于人","走私 (n)",1947,"上海","《时与文》",1
"于人","趣闻 (n)",1947,"上海","《时与文》",1
"于冰","儒述 (n)",1947,"上海","《时与文》",1
"于冰","哲学 (n)",1947,"上海","《时与文》",1
"于冰","小卒 (n)",1947,"上海","《时与文》",1
"于冰","芸香 (n)",1947,"上海","《时与文》",1
"于冰","诃德 (n)",1947,"上海","《时与文》",1
"于冰","过河 (n)",1947,"上海","《时与文》",1
"于冰","途穷 (n)",1947,"上海","《时与文》",1
"于夫","东北 (n)",1947,"上海","《时与文》",1
"于夫","战鼓 (n)",1947,"上海","《时与文》",1
"于鹤年","二十八 (n)",1947,"上海","《观察》",1
"于鹤年","五四 (n)",1947,"上海","《观察》",1
"于鹤年","五四运动 (n)",1947,"上海","《观察》",1
"于鹤年","今天 (n)",1947,"上海","《观察》",1
"于鹤年","先生 (n)",1947,"上海","《观察》",1
"于鹤年","来信 (n)",1947,"上海","《观察》",1
"于鹤年","纪念 (n)",1947,"上海","《观察》",1
"于鹤年","编者 (n)",1947,"上海","《观察》",1
"云彬","叔孙通 (n)",1947,"香港","《光明报》",1
"云彬","浊流 (n)",1947,"香港","《光明报》",1
"云彬","清流 (n)",1947,"香港","《光明报》",1
"云彬","自己 (n)",1947,"香港","《光明报》",1
"云彬","识时务 (n)",1947,"香港","《光明报》",1
"云彬","逝者 (n)",1947,"香港","《光明报》",1
"云彬","鞭策 (n)",1947,"香港","《光明报》",1
"云舫","先生 (n)",1947,"上海","《再生》",1
"云舫","希土 (n)",1947,"上海","《再生》",1
"云舫","干涉 (n)",1947,"上海","《再生》",1
"云舫","心迹 (n)",1947,"上海","《再生》",1
"云舫","答覆 (n)",1947,"上海","《再生》",1
"云舫","美国 (n)",1947,"上海","《再生》",1
"云舫","葛罗米柯 (n)",1947,"上海","《再生》",1
"云舫","问题 (n)",1947,"上海","《再生》",1
"云虹","总罢业 (n)",1947,"上海","《国讯》",1
"云虹","星洲 (n)",1947,"上海","《国讯》",1
"云虹","特约 (n)",1947,"上海","《国讯》",1
"云虹","胜利 (n)",1947,"上海","《国讯》",1
"云虹","航讯 (n)",1947,"上海","《国讯》",1
"云虹","马来亚 (n)",1947,"上海","《国讯》",1
"交大鸣社","意见 (n)",1947,"南京","《主流》",1
"人之初","二年 (n)",1947,"上海","《时与文》",1
"人之初","奴隶 (n)",1947,"上海","《时与文》",1
"人之初","有术 (n)",1947,"上海","《时与文》",1
"人之初","束缚 (n)",1947,"上海","《时与文》",1
"人之初","老朋友 (n)",1947,"上海","《时与文》",1
"人之初","装束 (n)",1947,"上海","《时与文》",1
"人之初","返魂 (n)",1947,"上海","《时与文》",1
"人之初","阔别 (n)",1947,"上海","《时与文》",1
"仁沛","何处 (n)",1947,"上海","《再生》",1
"仁沛","戴高乐 (n)",1947,"上海","《再生》",1
"仁沛","法国 (n)",1947,"上海","《再生》",1
"仁沛","获得 (n)",1947,"上海","《再生》",1
"仁沛","选票 (n)",1947,"上海","《再生》",1
"仁沛","那里 (n)",1947,"上海","《再生》",1
"仇肇曾","大学生 (n)",1947,"上海","《观察》",1
"仇肇曾","风度 (n)",1947,"上海","《观察》",1
"仞夐","广告 (n)",1947,"上海","《观察》",1
"仞夐","美国 (n)",1947,"上海","《观察》",1
"令狐","小志 (n)",1947,"上海","《国讯》",1
"以群","一种 (n)",1947,"上海","《时与文》",1
"以群","可贵 (n)",1947,"上海","《时与文》",1
"以群","精神 (n)",1947,"上海","《时与文》",1
"任九皋","建议 (n)",1947,"上海","《观察》",1
"任九皋","联谊会 (n)",1947,"上海","《观察》",1
"任俶傥","两种 (n)",1947,"上海","《观察》",1
"任俶傥","前后 (n)",1947,"上海","《观察》",1
"任俶傥","委员会 (n)",1947,"上海","《观察》",1
"任俶傥","学运 (n)",1947,"上海","《观察》",1
"任俶傥","指导 (n)",1947,"上海","《观察》",1
"任俶傥","谈话 (n)",1947,"上海","《观察》",1
"任叔永（鸿隽）","一首 (n)",1947,"上海","《观察》",1
"任叔永（鸿隽）","中途岛 (n)",1947,"上海","《观察》",1
"任叔永（鸿隽）","太平洋 (n)",1947,"上海","《观察》",1
"任叔永（鸿隽）","补白 (n)",1947,"上海","《观察》",1
"任叔永（鸿隽）","诗词 (n)",1947,"上海","《观察》",1
"任叔永（鸿隽）","飞渡 (n)",1947,"上海","《观察》",1
"任可忠","中国 (n)",1947,"上海","《观察》",1
"任可忠","军人 (n)",1947,"上海","《观察》",1
"任可忠","前进 (n)",1947,"上海","《观察》",1
"任钧","国度 (n)",1947,"上海","《现代文摘(上海)》",1
"任钧","悲剧 (n)",1947,"上海","《现代文摘(上海)》",1
"任钧","控诉 (n)",1947,"上海","《时与文》",1
"任钧","诗词 (n)",1947,"上海","《时与文》",1
"任雄","之见 (n)",1947,"上海","《时与文》",1
"任雄","学生 (n)",1947,"上海","《时与文》",1
"任雄","教授 (n)",1947,"上海","《时与文》",1
"任雄","熊伟 (n)",1947,"上海","《时与文》",1
"任雄","迷乱 (n)",1947,"上海","《时与文》",1
"任雄","驳斥 (n)",1947,"上海","《时与文》",1
"任鸿隽","先生 (n)",1947,"上海","《观察》",1
"任鸿隽","几个 (n)",1947,"上海","《观察》",1
"任鸿隽","大学 (n)",1947,"上海","《观察》",1
"任鸿隽","学界 (n)",1947,"上海","《观察》",1
"任鸿隽","本届 (n)",1947,"上海","《观察》",1
"任鸿隽","毕业生 (n)",1947,"上海","《观察》",1
"任鸿隽","留美 (n)",1947,"上海","《观察》",1
"任鸿隽","进一言 (n)",1947,"上海","《观察》",1
"任鸿隽","追念 (n)",1947,"上海","《观察》",1
"任鸿隽","问题 (n)",1947,"上海","《观察》",1
"任鸿隽","顾临 (n)",1947,"上海","《观察》",1
"伊布拉因·阿尔敏沙林","大地 (n)",1947,"上海","《观察》",1
"伊布拉因·阿尔敏沙林","沉醉 (n)",1947,"上海","《观察》",1
"伊里斯","先贤 (n)",1947,"上海","《现代文摘(上海)》",1
"伊里斯","友邦 (n)",1947,"上海","《现代文摘(上海)》",1
"伊里斯","有何面目 (n)",1947,"上海","《现代文摘(上海)》",1
"伍丹戈","中间路线 (n)",1947,"上海","《时与文》",1
"伍丹戈","崩溃 (n)",1947,"上海","《时与文》",1
"伍丹戈","影响 (n)",1947,"上海","《时与文》",1
"伍丹戈","政策 (n)",1947,"上海","《时与文》",1
"伍丹戈","新政 (n)",1947,"上海","《时与文》",1
"伍丹戈","民主 (n)",1947,"上海","《时与文》",1
"伍丹戈","财与 (n)",1947,"上海","《时与文》",1
"伍丹戈","路线 (n)",1947,"上海","《时与文》",1
"伍丹戈","通货膨胀 (n)",1947,"上海","《时与文》",1
"伍啓元","世界潮流 (n)",1947,"上海","《观察》",1
"伍啓元","出路 (n)",1947,"上海","《观察》",1
"伍啓元","动向 (n)",1947,"上海","《观察》",1
"伍啓元","现代 (n)",1947,"上海","《观察》",1
"伍啓元","财政 (n)",1947,"上海","《观察》",1
"伍啓元","财政政策 (n)",1947,"上海","《观察》",1
"伍宪子","中国 (n)",1947,"上海","《再生》",1
"伍宪子","之病 (n)",1947,"上海","《再生》",1
"伍宪子","声中 (n)",1947,"上海","《再生》",1
"伍宪子","改组 (n)",1947,"上海","《再生》",1
"伍宪子","政府 (n)",1947,"上海","《再生》",1
"伍宪子","答客 (n)",1947,"上海","《再生》",1
"伍山","互斗 (n)",1947,"上海","《时与文》",1
"伍山","党团 (n)",1947,"上海","《时与文》",1
"伍山","废票 (n)",1947,"上海","《时与文》",1
"伍山","民意 (n)",1947,"上海","《时与文》",1
"伍山","湖南 (n)",1947,"上海","《时与文》",1
"伍山","表现 (n)",1947,"上海","《时与文》",1
"伍眞","公司 (n)",1947,"上海","《观察》",1
"伟夫","世界 (n)",1947,"上海","《国讯》",1
"伟夫","美兵 (n)",1947,"上海","《国讯》",1
"伟夫","难民 (n)",1947,"上海","《国讯》",1
"伟晨","战时 (n)",1947,"上海","《再生》",1
"伟晨","结束 (n)",1947,"上海","《再生》",1
"伟晨","财政 (n)",1947,"上海","《再生》",1
"伯奇","典型 (n)",1947,"上海","《再生》",1
"伯奇","半封建 (n)",1947,"上海","《再生》",1
"伯奇","半殖民地 (n)",1947,"上海","《再生》",1
"伯奇","奴才 (n)",1947,"上海","《再生》",1
"伯奇","态度 (n)",1947,"上海","《时与文》",1
"伯奇","意识 (n)",1947,"上海","《再生》",1
"伯奇","真面目 (n)",1947,"上海","《时与文》",1
"伯珩","外汇 (n)",1947,"上海","《再生》",1
"伯珩","币制 (n)",1947,"上海","《再生》",1
"伯珩","开放 (n)",1947,"上海","《再生》",1
"伯珩","改革 (n)",1947,"上海","《再生》",1
"伯珩","物价 (n)",1947,"上海","《再生》",1
"伯珩","狂涨 (n)",1947,"上海","《再生》",1
"伯珩","问题 (n)",1947,"上海","《再生》",1
"伯珩","防制 (n)",1947,"上海","《再生》",1
"伯识","求生 (n)",1947,"上海","《观察》",1
"伯识","犯法 (n)",1947,"上海","《观察》",1
"伯迦","今日 (n)",1947,"上海","《时与文》",1
"伯迦","昨日 (n)",1947,"上海","《时与文》",1
"伯迦","胡适 (n)",1947,"上海","《时与文》",1
"但尼","南朝鲜 (n)",1947,"上海","《国讯》",1
"但尼","政情 (n)",1947,"上海","《国讯》",1
"佐文","英国 (n)",1947,"上海","《时与文》",1
"佐文","血泪 (n)",1947,"上海","《时与文》",1
"何兆坤","教训 (n)",1947,"桂林","《民主:桂林版》",1
"何兆坤","经验 (n)",1947,"桂林","《民主:桂林版》",1
"何光楣","上海 (n)",1947,"上海","《观察》",1
"何光楣","政府 (n)",1947,"上海","《观察》",1
"何公敢","之路 (n)",1947,"南京","《展望》",1
"何公敢","民主 (n)",1947,"南京","《展望》",1
"何其","多幅 (n)",1947,"上海","《现代文摘(上海)》",1
"何其","民谣 (n)",1947,"上海","《现代文摘(上海)》",1
"何凝","书面 (n)",1947,"香港","《光明报》",1
"何凝","会议 (n)",1947,"香港","《光明报》",1
"何凝","发表 (n)",1947,"香港","《光明报》",1
"何凝","莫斯科 (n)",1947,"香港","《光明报》",1
"何凝","谈话 (n)",1947,"香港","《光明报》",1
"何华","人民 (n)",1947,"上海","《观察》",1
"何华","先生 (n)",1947,"上海","《观察》",1
"何华","昆明 (n)",1947,"上海","《观察》",1
"何华","李闻 (n)",1947,"上海","《观察》",1
"何华","死难 (n)",1947,"上海","《观察》",1
"何华","英烈 (n)",1947,"上海","《观察》",1
"何华","衣冠冢 (n)",1947,"上海","《观察》",1
"何华","观察 (n)",1947,"上海","《观察》",1
"何华","闻一多 (n)",1947,"上海","《观察》",1
"何奇","优待 (n)",1947,"上海","《观察》",1
"何奇","俘虏 (n)",1947,"上海","《观察》",1
"何奇","呼籲 (n)",1947,"上海","《观察》",1
"何幸之","张君劢 (n)",1947,"上海","《时与文》",1
"何幸之","悲哀 (n)",1947,"上海","《时与文》",1
"何彭","内战 (n)",1947,"上海","《观察》",1
"何彭","前线 (n)",1947,"上海","《观察》",1
"何彭","观察 (n)",1947,"上海","《观察》",1
"何慧英","力量 (n)",1947,"上海","《时与文》",1
"何慧英","四川 (n)",1947,"上海","《时与文》",1
"何慧英","国代选举 (n)",1947,"上海","《时与文》",1
"何慧英","成都 (n)",1947,"上海","《时与文》",1
"何慧英","控制 (n)",1947,"上海","《时与文》",1
"何慧英","政府 (n)",1947,"上海","《时与文》",1
"何慧英","政治 (n)",1947,"上海","《时与文》",1
"何慧英","民意 (n)",1947,"上海","《时与文》",1
"何慧英","观察 (n)",1947,"上海","《时与文》",1
"何慧英","风景线 (n)",1947,"上海","《时与文》",1
"何时","末路 (n)",1947,"南京","《主流》",1
"何时","穷途 (n)",1947,"南京","《主流》",1
"何时","经济 (n)",1947,"南京","《主流》",1
"何时","财政 (n)",1947,"南京","《主流》",1
"何永佶","中国 (n)",1947,"上海","《观察》",1
"何永佶","亨利 (n)",1947,"上海","《现代文摘(上海)》",1
"何永佶","写给 (n)",1947,"上海","《现代文摘(上海)》",1
"何永佶","分治 (n)",1947,"上海","《观察》",1
"何永佶","前途 (n)",1947,"上海","《观察》",1
"何永佶","印度 (n)",1947,"上海","《观察》",1
"何永佶","和平 (n)",1947,"上海","《现代文摘(上海)》",1
"何永佶","国家 (n)",1947,"上海","《观察》",1
"何永佶","地缘 (n)",1947,"上海","《观察》",1
"何永佶","天下 (n)",1947,"上海","《观察》",1
"何永佶","好汉不吃眼前亏 (n)",1947,"上海","《观察》",1
"何永佶","捷克 (n)",1947,"上海","《观察》",1
"何永佶","故事 (n)",1947,"上海","《现代文摘(上海)》",1
"何永佶","方案 (n)",1947,"上海","《现代文摘(上海)》",1
"何永佶","第四 (n)",1947,"上海","《现代文摘(上海)》",1
"何永佶","美国 (n)",1947,"上海","《现代文摘(上海)》",1
"何永佶","足以自豪 (n)",1947,"上海","《现代文摘(上海)》",1
"何清云","不劳而获 (n)",1947,"上海","《国讯》",1
"何清云","不能 (n)",1947,"上海","《国讯》",1
"何清云","职业 (n)",1947,"上海","《国讯》",1
"何清云","谋求 (n)",1947,"上海","《国讯》",1
"何经沛","挡不住 (n)",1947,"上海","《观察》",1
"何肫林","一发 (n)",1947,"上海","《中建》",1
"何肫林","专页 (n)",1947,"上海","《中建》",1
"何肫林","之忆 (n)",1947,"上海","《中建》",1
"何肫林","五一 (n)",1947,"上海","《中建》",1
"何肫林","人性 (n)",1947,"上海","《中建》",1
"何肫林","人生 (n)",1947,"上海","《中建》",1
"何肫林","健全 (n)",1947,"上海","《中建》",1
"何肫林","内部 (n)",1947,"上海","《中建》",1
"何肫林","利用 (n)",1947,"上海","《中建》",1
"何肫林","劳动节 (n)",1947,"上海","《中建》",1
"何肫林","发展 (n)",1947,"上海","《中建》",1
"何肫林","团体 (n)",1947,"上海","《中建》",1
"何肫林","奋斗 (n)",1947,"上海","《中建》",1
"何肫林","工作 (n)",1947,"上海","《中建》",1
"何肫林","意见 (n)",1947,"上海","《中建》",1
"何肫林","感言 (n)",1947,"上海","《中建》",1
"何肫林","技术 (n)",1947,"上海","《中建》",1
"何肫林","抗战 (n)",1947,"上海","《中建》",1
"何肫林","日子 (n)",1947,"上海","《中建》",1
"何肫林","期间 (n)",1947,"上海","《中建》",1
"何肫林","欣赏 (n)",1947,"上海","《中建》",1
"何肫林","点点滴滴 (n)",1947,"上海","《中建》",1
"何肫林","生活 (n)",1947,"上海","《中建》",1
"何肫林","笔谈 (n)",1947,"上海","《中建》",1
"何肫林","纪念 (n)",1947,"上海","《中建》",1
"何肫林","舞台 (n)",1947,"上海","《中建》",1
"何肫林","财务 (n)",1947,"上海","《中建》",1
"何肫林","边缘 (n)",1947,"上海","《中建》",1
"何肫林","过程 (n)",1947,"上海","《中建》",1
"何肫林","进路 (n)",1947,"上海","《中建》",1
"何肫林","金融 (n)",1947,"上海","《中建》",1
"何肫林","闲暇 (n)",1947,"上海","《中建》",1
"何若钧","束缚 (n)",1947,"上海","《时与文》",1
"何若钧","解放 (n)",1947,"上海","《时与文》",1
"何蕴冰","成长 (n)",1947,"南京","《主流》",1
"何蕴冰","费边社 (n)",1947,"南京","《主流》",1
"何蕴冰","起来 (n)",1947,"南京","《主流》",1
"余为群","专家 (n)",1947,"上海","《国讯》",1
"余为群","外蒙 (n)",1947,"上海","《国讯》",1
"余为群","所见 (n)",1947,"上海","《国讯》",1
"余为群","美国 (n)",1947,"上海","《国讯》",1
"余为群","近情 (n)",1947,"上海","《国讯》",1
"余信华","两年 (n)",1947,"上海","《中建》",1
"余信华","升学 (n)",1947,"上海","《中建》",1
"余信华","工作 (n)",1947,"上海","《中建》",1
"余信华","杂忆 (n)",1947,"上海","《中建》",1
"余克信","国讯 (n)",1947,"上海","《国讯》",1
"余克信","期望 (n)",1947,"上海","《国讯》",1
"余初侨","市场 (n)",1947,"上海","《时与文》",1
"余初侨","斗争 (n)",1947,"上海","《时与文》",1
"余初侨","英美 (n)",1947,"上海","《时与文》",1
"余初侨","香港 (n)",1947,"上海","《时与文》",1
"余园","制宪会议 (n)",1947,"上海","《再生》",1
"余园","外汇 (n)",1947,"上海","《再生》",1
"余园","宪法 (n)",1947,"上海","《再生》",1
"余园","币制 (n)",1947,"上海","《再生》",1
"余园","改革 (n)",1947,"上海","《再生》",1
"余园","文官 (n)",1947,"上海","《再生》",1
"余园","法国 (n)",1947,"上海","《再生》",1
"余园","法币 (n)",1947,"上海","《再生》",1
"余园","第一段 (n)",1947,"上海","《再生》",1
"余园","续完 (n)",1947,"上海","《再生》",1
"余园","问题 (n)",1947,"上海","《再生》",1
"余孟如","世界 (n)",1947,"上海","《现代文摘(上海)》",1
"余孟如","中国 (n)",1947,"上海","《现代文摘(上海)》",1
"余孟如","现势 (n)",1947,"上海","《现代文摘(上海)》",1
"余所亚","一贩狗者 (n)",1947,"上海","《时与文》",1
"余所亚","墓碑 (n)",1947,"上海","《时与文》",1
"余所亚","多幅 (n)",1947,"上海","《时与文》",1
"余所亚","必杀 (n)",1947,"上海","《时与文》",1
"余所亚","狗逾千 (n)",1947,"上海","《时与文》",1
"余才友","人文 (n)",1947,"上海","《观察》",1
"余才友","思想 (n)",1947,"上海","《观察》",1
"余才友","梅月涵 (n)",1947,"上海","《观察》",1
"余才友","清华大学 (n)",1947,"上海","《观察》",1
"余才友","潘光旦 (n)",1947,"上海","《观察》",1
"余景文","内幕 (n)",1947,"上海","《时与文》",1
"余景文","台湾 (n)",1947,"上海","《时与文》",1
"余景文","政治 (n)",1947,"上海","《时与文》",1
"余景文","由来 (n)",1947,"上海","《时与文》",1
"余景文","运动 (n)",1947,"上海","《时与文》",1
"余纪泽","陈明仁 (n)",1947,"上海","《观察》",1
"余纪泽","鬍子 (n)",1947,"上海","《观察》",1
"余长甲","原价 (n)",1947,"上海","《观察》",1
"余长甲","爲何 (n)",1947,"上海","《观察》",1
"余长甲","维持 (n)",1947,"上海","《观察》",1
"佚名","关键 (n)",1947,"上海","《再生》",1
"佚名","印度 (n)",1947,"上海","《再生》",1
"佚名","太阳旗 (n)",1947,"上海","《现代文摘(上海)》",1
"佚名","富士山 (n)",1947,"上海","《现代文摘(上海)》",1
"佚名","巴基斯坦 (n)",1947,"上海","《再生》",1
"佚名","日本 (n)",1947,"上海","《现代文摘(上海)》",1
"佚名","起来 (n)",1947,"上海","《现代文摘(上海)》",1
"佚名","重新 (n)",1947,"上海","《现代文摘(上海)》",1
"佚名","问题 (n)",1947,"上海","《再生》",1
"佚名","飘摇 (n)",1947,"上海","《现代文摘(上海)》",1
"侯朗如","共产党 (n)",1947,"上海","《国讯》",1
"侯朗如","平均地权 (n)",1947,"上海","《国讯》",1
"侯朗如","攻势 (n)",1947,"上海","《国讯》",1
"侯朗如","经济 (n)",1947,"上海","《国讯》",1
"侯绍章","人民 (n)",1947,"上海","《再生》",1
"侯绍章","日本 (n)",1947,"上海","《再生》",1
"侯绍章","社会主义 (n)",1947,"上海","《再生》",1
"侯绍章","转向 (n)",1947,"上海","《再生》",1
"保生","房屋 (n)",1947,"上海","《观察》",1
"保生","报馆 (n)",1947,"上海","《观察》",1
"保生","麦粉 (n)",1947,"上海","《观察》",1
"俞仲","以后 (n)",1947,"上海","《时与文》",1
"俞仲","大局 (n)",1947,"上海","《时与文》",1
"俞仲","昆明 (n)",1947,"上海","《时与文》",1
"俞仲","逆转 (n)",1947,"上海","《时与文》",1
"俞大栋","希望 (n)",1947,"上海","《观察》",1
"俞大栋","择肥而噬 (n)",1947,"上海","《观察》",1
"俞寰澄","一条 (n)",1947,"上海","《国讯》",1
"俞寰澄","与非 (n)",1947,"上海","《国讯》",1
"俞寰澄","两条路线 (n)",1947,"上海","《国讯》",1
"俞寰澄","好战 (n)",1947,"上海","《国讯》",1
"俞寰澄","应该 (n)",1947,"上海","《国讯》",1
"俞平伯","闲话 (n)",1947,"上海","《现代文摘(上海)》",1
"俞平伯","革命 (n)",1947,"上海","《现代文摘(上海)》",1
"俞庆棠","事业 (n)",1947,"上海","《中建》",1
"俞庆棠","我国 (n)",1947,"上海","《中建》",1
"俞庆棠","民教 (n)",1947,"上海","《中建》",1
"俞颂华","世界 (n)",1947,"上海","《现代文摘(上海)》",1
"俞颂华","今后 (n)",1947,"上海","《现代文摘(上海)》",1
"俞颂华","对立 (n)",1947,"上海","《现代文摘(上海)》",1
"俞颂华","美苏 (n)",1947,"上海","《现代文摘(上海)》",1
"俞颂华","趋势 (n)",1947,"上海","《现代文摘(上海)》",1
"信义","与其 (n)",1947,"上海","《再生》",1
"信义","人物 (n)",1947,"上海","《再生》",1
"信义","力量 (n)",1947,"上海","《再生》",1
"信义","史塔森 (n)",1947,"上海","《再生》",1
"信义","史大林 (n)",1947,"上海","《再生》",1
"信义","法国共产党 (n)",1947,"上海","《再生》",1
"信义","组织 (n)",1947,"上海","《再生》",1
"信义","谈话 (n)",1947,"上海","《再生》",1
"倪正和","先生 (n)",1947,"上海","《观察》",1
"倪正和","文化 (n)",1947,"上海","《观察》",1
"倪正和","潘光旦 (n)",1947,"上海","《观察》",1
"傅亮","事业 (n)",1947,"上海","《中建》",1
"傅亮","交通 (n)",1947,"上海","《中建》",1
"傅亮","作风 (n)",1947,"上海","《中建》",1
"傅亮","合作 (n)",1947,"上海","《中建》",1
"傅亮","指导 (n)",1947,"上海","《中建》",1
