"source","target","year","place","weight"
"崔敬伯","《现代文摘(上海)》",1947,"上海",1
"嶽云","《再生》",1947,"上海",1
"巴奈·拿乌耳（Nover，B.）","《再生》",1947,"上海",1
"巴奈·那维尔（Movorr，B.）","《再生》",1947,"上海",1
"巴客","《国讯》",1947,"上海",1
"希元","《国讯》",1947,"上海",1
"席人","《时与文》",1947,"上海",1
"席纳","《国讯》",1947,"上海",1
"庆德苇","《时与文》",1947,"上海",1
"庐芷","《观察》",1947,"上海",1
"廖哲煌","《时与文》",1947,"上海",1
"廖竞存","《再生》",1947,"上海",1
"廷光","《时与文》",1947,"上海",1
"建庵","《现代文摘(上海)》",1947,"上海",1
"张一文","《观察》",1947,"上海",1
"张世禄","《观察》",1947,"上海",1
"张东前","《主流》",1947,"南京",1
"张东荪","《展望》",1947,"南京",1
"张义","《观察》",1947,"上海",1
"张义昌","《观察》",1947,"上海",1
"张云横","《时与文》",1947,"上海",1
"张以虚","《时与文》",1947,"上海",1
"张佛森","《时与文》",1947,"上海",1
"张允中","《观察》",1947,"上海",1
"张光铨","《观察》",1947,"上海",1
"张包增元","《中建》",1947,"上海",1
"张卓然","《再生》",1947,"上海",1
"张友","《光明报》",1947,"香港",1
"张叶","《观察》",1947,"上海",1
"张国超","《再生》",1947,"上海",1
"张培刚","《观察》",1947,"上海",1
"张大伦","《观察》",1947,"上海",1
"张寗远","《观察》",1947,"上海",1
"张庸","《时与文》",1947,"上海",1
"张强立","《观察》",1947,"上海",1
"张志和","《民主:桂林版》",1947,"桂林",1
"张愚山","《主流》",1947,"南京",1
"张方集","《国讯》",1947,"上海",1
"张旭初","《观察》",1947,"上海",1
"张明养","《时与文》",1947,"上海",1
"张明养","《现代文摘(上海)》",1947,"上海",1
"张明德","《光明报》",1947,"香港",1
"张明琴","《观察》",1947,"上海",1
"张映南","《民主:桂林版》",1947,"桂林",1
"张曼筠","《光明报》",1947,"香港",1
"张本","《观察》",1947,"上海",1
"张正邦","《中建》",1947,"上海",1
"张汉清","《观察》",1947,"上海",1
"张沅长","《观察》",1947,"上海",1
"张澜","《再生》",1947,"上海",1
"张籍","《国讯》",1947,"上海",1
"张絅伯","《国讯》",1947,"上海",1
"张绍先","《观察》",1947,"上海",1
"张继勋","《时与文》",1947,"上海",1
"张耀武","《国讯》",1947,"上海",1
"张西超","《时与文》",1947,"上海",1
"张道清","《时与文》",1947,"上海",1
"张道真","《观察》",1947,"上海",1
"张锐","《观察》",1947,"上海",1
"张雪澄","《国讯》",1947,"上海",1
"张雪非","《观察》",1947,"上海",1
"张高峰","《观察》",1947,"上海",1
"彭克昔","《观察》",1947,"上海",1
"彭泽民","《光明报》",1947,"香港",1
"彭翰","《现代文摘(上海)》",1947,"上海",1
"徐中玉","《现代文摘(上海)》",1947,"上海",1
"徐中玉","《观察》",1947,"上海",1
"徐仁道","《中建》",1947,"上海",1
"徐偶若","《观察》",1947,"上海",1
"徐傅霖","《再生》",1947,"上海",1
"徐季明","《时与文》",1947,"上海",1
"徐敬","《观察》",1947,"上海",1
"徐朴敬","《时与文》",1947,"上海",1
"徐毓枬","《现代文摘(上海)》",1947,"上海",1
"徐行","《观察》",1947,"上海",1
"德明","《时与文》",1947,"上海",1
"志伊","《再生》",1947,"上海",1
"怀霜","《时与文》",1947,"上海",1
"怒涛","《光明报》",1947,"香港",1
"思慕","《光明报》",1947,"香港",1
"思慕","《现代文摘(上海)》",1947,"上海",1
"思粤","《时与文》",1947,"上海",1
"思蓝","《观察》",1947,"上海",1
"怡波","《国讯》",1947,"上海",1
"悲厂","《再生》",1947,"上海",1
"悲声","《民主:桂林版》",1947,"桂林",1
"戒庵","《再生》",1947,"上海",1
"戚可诹","《时与文》",1947,"上海",1
"戚殿萱","《中建》",1947,"上海",1
"扬可扬","《观察》",1947,"上海",1
"拉斯基","《主流》",1947,"南京",1
"拉铁摩尔","《国讯》",1947,"上海",1
"援静","《再生》",1947,"上海",1
"放翁句","《国讯》",1947,"上海",1
"敢为","《时与文》",1947,"上海",1
"文丑","《时与文》",1947,"上海",1
"文元","《现代文摘(上海)》",1947,"上海",1
"文弼成","《观察》",1947,"上海",1
"文秀村","《观察》",1947,"上海",1
"文继武","《观察》",1947,"上海",1
"新生","《再生》",1947,"上海",1
"方东旭","《国讯》",1947,"上海",1
"方兰汝","《时与文》",1947,"上海",1
"方向之","《光明报》",1947,"香港",1
"方建民","《再生》",1947,"上海",1
"方林僊","《中建》",1947,"上海",1
"方治平","《光明报》",1947,"香港",1
"方瑛","《时与文》",1947,"上海",1
"方秋苇","《国讯》",1947,"上海",1
"方稜","《观察》",1947,"上海",1
"方苞","《国讯》",1947,"上海",1
"方锦","《再生》",1947,"上海",1
"施克","《时与文》",1947,"上海",1
"施复亮","《展望》",1947,"南京",1
"施复亮","《观察》",1947,"上海",1
"施安娜","《国讯》",1947,"上海",1
"施若霖","《观察》",1947,"上海",1
"无垢","《国讯》",1947,"上海",1
"时昭瀞","《再生》",1947,"上海",1
"时风","《时与文》",1947,"上海",1
"时风","《现代文摘(上海)》",1947,"上海",1
"明伦","《再生》",1947,"上海",1
"易文","《时与文》",1947,"上海",1
"易明","《主流》",1947,"南京",1
"星五","《再生》",1947,"上海",1
"曦诒","《时与文》",1947,"上海",1
"更生","《再生》",1947,"上海",1
"曹文羣","《主流》",1947,"南京",1
"曹燮明","《观察》",1947,"上海",1
"曹立名","《时与文》",1947,"上海",1
"曼容","《观察》",1947,"上海",1
"曾乾","《观察》",1947,"上海",1
"曾景初","《时与文》",1947,"上海",1
"曾炳钧","《观察》",1947,"上海",1
"曾进","《主流》",1947,"南京",1
"望月","《国讯》",1947,"上海",1
"未名","《光明报》",1947,"香港",1
"朱凤鸣","《国讯》",1947,"上海",1
"朱启平","《再生》",1947,"上海",1
"朱咏沂","《观察》",1947,"上海",1
"朱喜庆","《中建》",1947,"上海",1
"朱声绂","《时与文》",1947,"上海",1
"朱天心","《观察》",1947,"上海",1
"朱守一","《再生》",1947,"上海",1
"朱斯煌","《现代文摘(上海)》",1947,"上海",1
"朱本源","《观察》",1947,"上海",1
"朱洁夫","《中建》",1947,"上海",1
"朱碧波","《时与文》",1947,"上海",1
"朱福建","《观察》",1947,"上海",1
"朱綘","《时与文》",1947,"上海",1
"朱绛","《国讯》",1947,"上海",1
"朱自清","《现代文摘(上海)》",1947,"上海",1
"朱鸣冈","《时与文》",1947,"上海",1
"李一荣","《时与文》",1947,"上海",1
"李一雯","《国讯》",1947,"上海",1
"李一雯","《时与文》",1947,"上海",1
"李之显","《时与文》",1947,"上海",1
"李仁柳","《中建》",1947,"上海",1
"李伯森","《中建》",1947,"上海",1
"李俊谟","《观察》",1947,"上海",1
"李克佐","《观察》",1947,"上海",1
"李剑华","《中建》",1947,"上海",1
"李定中","《时与文》",1947,"上海",1
"李巖","《观察》",1947,"上海",1
"李幕白","《观察》",1947,"上海",1
"李广田","《观察》",1947,"上海",1
"李康民","《时与文》",1947,"上海",1
"李微尘","《再生》",1947,"上海",1
"李怀仁","《光明报》",1947,"香港",1
"李恭宇","《观察》",1947,"上海",1
"李惠林","《国讯》",1947,"上海",1
"李慕曰","《观察》",1947,"上海",1
"李振周","《观察》",1947,"上海",1
"李文奎","《国讯》",1947,"上海",1
"李文平","《观察》",1947,"上海",1
"李昂季叶夫","《现代文摘(上海)》",1947,"上海",1
"李显承","《主流》",1947,"南京",1
"李晓岚","《观察》",1947,"上海",1
"李木子","《时与文》",1947,"上海",1
"李殷民","《观察》",1947,"上海",1
"李济深","《光明报》",1947,"香港",1
"李浩培","《观察》",1947,"上海",1
"李澈庐","《观察》",1947,"上海",1
"李烛尘","《观察》",1947,"上海",1
"李理黄","《观察》",1947,"上海",1
"李瑜","《观察》",1947,"上海",1
"李瑶","《民主:桂林版》",1947,"桂林",1
"李璜","《再生》",1947,"上海",1
"李盛","《观察》",1947,"上海",1
"李紫翔","《时与文》",1947,"上海",1
"李紫翔","《现代文摘(上海)》",1947,"上海",1
"李纯青","《观察》",1947,"上海",1
"李铁民","《展望》",1947,"南京",1
"李韵斯","《主流》",1947,"南京",1
"杜明","《时与文》",1947,"上海",1
"杞人","《国讯》",1947,"上海",1
"杨不平","《观察》",1947,"上海",1
"杨伯常","《观察》",1947,"上海",1
"杨作英","《时与文》",1947,"上海",1
"杨光时","《时与文》",1947,"上海",1
"杨光时","《观察》",1947,"上海",1
"杨六章","《观察》",1947,"上海",1
"杨刚","《现代文摘(上海)》",1947,"上海",1
"杨卫玉","《中建》",1947,"上海",1
"杨卫玉","《国讯》",1947,"上海",1
"杨卫玉","《现代文摘(上海)》",1947,"上海",1
"杨同芳","《观察》",1947,"上海",1
"杨奚水","《时与文》",1947,"上海",1
"杨庆堃","《观察》",1947,"上海",1
"杨弘","《民主:桂林版》",1947,"桂林",1
"杨惠康","《观察》",1947,"上海",1
"杨时雨","《主流》",1947,"南京",1
"杨明洁","《观察》",1947,"上海",1
"杨深","《现代文摘(上海)》",1947,"上海",1
"杨绛","《观察》",1947,"上海",1
"杨羽震","《主流》",1947,"南京",1
"杨育才","《观察》",1947,"上海",1
"杨西孟","《观察》",1947,"上海",1
"杨采夫","《再生》",1947,"上海",1
"林丽","《国讯》",1947,"上海",1
"林之英","《观察》",1947,"上海",1
"林冬","《观察》",1947,"上海",1
"林国健","《观察》",1947,"上海",1
"林子木","《国讯》",1947,"上海",1
"林安鹏","《国讯》",1947,"上海",1
"林峰","《民主:桂林版》",1947,"桂林",1
"林枫","《观察》",1947,"上海",1
"林楚","《光明报》",1947,"香港",1
"林菁","《观察》",1947,"上海",1
"林达","《国讯》",1947,"上海",1
"林迈可","《光明报》",1947,"香港",1
"柳亚子","《国讯》",1947,"上海",1
"树之","《时与文》",1947,"上海",1
"栗寄沧","《现代文摘(上海)》",1947,"上海",1
"根室","《国讯》",1947,"上海",1
"梁华仪","《观察》",1947,"上海",1
"梁实秋","《现代文摘(上海)》",1947,"上海",1
"梁漱溟","《光明报》",1947,"香港",1
"梁漱溟","《现代文摘(上海)》",1947,"上海",1
"梁潄溟","《观察》",1947,"上海",1
"梁马","《观察》",1947,"上海",1
"梅友仁","《观察》",1947,"上海",1
"梅碧华","《现代文摘(上海)》",1947,"上海",1
"梦飞","《国讯》",1947,"上海",1
"楼邦彦","《现代文摘(上海)》",1947,"上海",1
"欧文","《现代文摘(上海)》",1947,"上海",1
"欧石","《时与文》",1947,"上海",1
"欧阳澄","《主流》",1947,"南京",1
"欧阳牧堂","《时与文》",1947,"上海",1
"殷怀远","《时与文》",1947,"上海",1
"毛一心","《观察》",1947,"上海",1
"水建彤","《现代文摘(上海)》",1947,"上海",1
"江帆","《时与文》",1947,"上海",1
"江恒源","《现代文摘(上海)》",1947,"上海",1
"江流","《光明报》",1947,"香港",1
"江流","《国讯》",1947,"上海",1
"江问渔","《中建》",1947,"上海",1
"汪叔棣","《中建》",1947,"上海",1
"汪竹一","《现代文摘(上海)》",1947,"上海",1
"汪静远","《时与文》",1947,"上海",1
"沈从文","《现代文摘(上海)》",1947,"上海",1
"沈光沛","《国讯》",1947,"上海",1
"沈同衡","《时与文》",1947,"上海",1
"沈志廉","《中建》",1947,"上海",1
"沈志远","《时与文》",1947,"上海",1
"沈志远","《现代文摘(上海)》",1947,"上海",1
"沈新民","《再生》",1947,"上海",1
"沈炼之","《时与文》",1947,"上海",1
"沈犁","《时与文》",1947,"上海",1
"沈茂坊","《观察》",1947,"上海",1
"沈衡若","《观察》",1947,"上海",1
"沈钧儒","《国讯》",1947,"上海",1
"沈钧儒","《时与文》",1947,"上海",1
"沙学浚","《观察》",1947,"上海",1
"沙汀","《现代文摘(上海)》",1947,"上海",1
"波浪","《民主:桂林版》",1947,"桂林",1
"洛如","《民主:桂林版》",1947,"桂林",1
"洪泽","《光明报》",1947,"香港",1
"洪深","《时与文》",1947,"上海",1
"洪潮","《观察》",1947,"上海",1
"洪荒","《现代文摘(上海)》",1947,"上海",1
"洪遒","《光明报》",1947,"香港",1
"派拉图夫","《国讯》",1947,"上海",1
"流金","《时与文》",1947,"上海",1
"浪天","《再生》",1947,"上海",1
"涑之","《观察》",1947,"上海",1
"淮阴父老","《国讯》",1947,"上海",1
"淳风","《时与文》",1947,"上海",1
"温典光","《观察》",1947,"上海",1
"漆琪生","《现代文摘(上海)》",1947,"上海",1
"漠南","《时与文》",1947,"上海",1
"漾兮","《时与文》",1947,"上海",1
"潘光旦","《现代文摘(上海)》",1947,"上海",1
"潘国宝","《中建》",1947,"上海",1
"潘大悲","《时与文》",1947,"上海",1
"潘子明","《观察》",1947,"上海",1
"潘家濂","《观察》",1947,"上海",1
"潘星照","《中建》",1947,"上海",1
"潘朗","《展望》",1947,"南京",1
"潮局","《国讯》",1947,"上海",1
"濮阳星","《主流》",1947,"南京",1
"炎德","《再生》",1947,"上海",1
"烈风","《光明报》",1947,"香港",1
"焦煤","《时与文》",1947,"上海",1
"爱莲","《时与文》",1947,"上海",1
"牛奉先","《时与文》",1947,"上海",1
"牛斤两","《时与文》",1947,"上海",1
"狄超白","《光明报》",1947,"香港",1
"王亚南","《现代文摘(上海)》",1947,"上海",1
"王伯康","《再生》",1947,"上海",1
"王兆和","《观察》",1947,"上海",1
"王克浪","《观察》",1947,"上海",1
"王兰","《国讯》",1947,"上海",1
"王可平","《时与文》",1947,"上海",1
"王品仪","《时与文》",1947,"上海",1
"王壁岑","《现代文摘(上海)》",1947,"上海",1
"王士倬","《观察》",1947,"上海",1
"王士章","《时与文》",1947,"上海",1
"王士蓉","《中建》",1947,"上海",1
"王多幹","《观察》",1947,"上海",1
"王威","《观察》",1947,"上海",1
"王庆全","《时与文》",1947,"上海",1
"王庆源","《观察》",1947,"上海",1
"王庚","《观察》",1947,"上海",1
"王念昆","《时与文》",1947,"上海",1
"王愼甫","《观察》",1947,"上海",1
"王慕蕴","《中建》",1947,"上海",1
"王执中","《观察》",1947,"上海",1
"王昆生","《中建》",1947,"上海",1
"王春芳","《观察》",1947,"上海",1
"王树尧","《观察》",1947,"上海",1
"王楚生","《观察》",1947,"上海",1
"王正光","《观察》",1947,"上海",1
"王正礼","《观察》",1947,"上海",1
"王水","《观察》",1947,"上海",1
"王泽农","《观察》",1947,"上海",1
"王济昌","《再生》",1947,"上海",1
"王济道","《时与文》",1947,"上海",1
"王潜庵","《观察》",1947,"上海",1
"王琦","《再生》",1947,"上海",1
"王璧岑","《现代文摘(上海)》",1947,"上海",1
"王益之","《时与文》",1947,"上海",1
"王秋逸","《主流》",1947,"南京",1
"王章麟","《国讯》",1947,"上海",1
"王絜非","《观察》",1947,"上海",1
"王统照","《现代文摘(上海)》",1947,"上海",1
"王绳祖","《观察》",1947,"上海",1
"王舜桑","《时与文》",1947,"上海",1
"王芸生","《国讯》",1947,"上海",1
"王芸生","《观察》",1947,"上海",1
"王造时","《时与文》",1947,"上海",1
"王醒觉","《时与文》",1947,"上海",1
"王韵霞","《时与文》",1947,"上海",1
"王鲁之","《再生》",1947,"上海",1
"甘祠森","《时与文》",1947,"上海",1
"甘笑","《时与文》",1947,"上海",1
"甘草","《时与文》",1947,"上海",1
"甫堡","《时与文》",1947,"上海",1
"田心源","《观察》",1947,"上海",1
"田汉","《现代文摘(上海)》",1947,"上海",1
"田绍禹","《观察》",1947,"上海",1
"田菊安","《观察》",1947,"上海",1
"申公","《光明报》",1947,"香港",1
"白云","《再生》",1947,"上海",1
"白居易","《国讯》",1947,"上海",1
"白无垢","《国讯》",1947,"上海",1
"白旭","《现代文摘(上海)》",1947,"上海",1
"白朗","《时与文》",1947,"上海",1
"白木","《时与文》",1947,"上海",1
"白湜","《时与文》",1947,"上海",1
"白里奚","《国讯》",1947,"上海",1
"皇甫梦觉","《国讯》",1947,"上海",1
"皇甫炎","《时与文》",1947,"上海",1
"益成","《观察》",1947,"上海",1
"盛天","《国讯》",1947,"上海",1
"石啸冲","《时与文》",1947,"上海",1
"石熙文","《观察》",1947,"上海",1
"石燕","《时与文》",1947,"上海",1
"石磊","《时与文》",1947,"上海",1
"石若望","《主流》",1947,"南京",1
"祝____","《中建》",1947,"上海",1
"秋水","《再生》",1947,"上海",1
"秦军","《观察》",1947,"上海",1
"秦澄","《时与文》",1947,"上海",1
"秦镜清","《观察》",1947,"上海",1
"程伫","《再生》",1947,"上海",1
"程紫明","《观察》",1947,"上海",1
"稼人","《国讯》",1947,"上海",1
"穆堂","《时与文》",1947,"上海",1
"穆木天","《时与文》",1947,"上海",1
"立熹","《时与文》",1947,"上海",1
"章乃器","《展望》",1947,"南京",1
"章伯钧","《光明报》",1947,"香港",1
"章伯钧","《现代文摘(上海)》",1947,"上海",1
"章元善","《中建》",1947,"上海",1
"章平","《观察》",1947,"上海",1
"章幸之","《观察》",1947,"上海",1
"章洛平","《时与文》",1947,"上海",1
"童伐异","《现代文摘(上海)》",1947,"上海",1
"童秀","《时与文》",1947,"上海",1
"端木正","《观察》",1947,"上海",1
"笪移今","《现代文摘(上海)》",1947,"上海",1
"範绮石","《观察》",1947,"上海",1
"米兰民","《观察》",1947,"上海",1
"粟寄沧","《现代文摘(上海)》",1947,"上海",1
"粱漱溟","《观察》",1947,"上海",1
"纪北","《光明报》",1947,"香港",1
"细流","《国讯》",1947,"上海",1
"维洛夫","《国讯》",1947,"上海",1
"罗名军","《时与文》",1947,"上海",1
"罗味莘","《观察》",1947,"上海",1
"罗明佑","《国讯》",1947,"上海",1
"罗涵先","《展望》",1947,"南京",1
"罗特","《观察》",1947,"上海",1
"群生","《国讯》",1947,"上海",1
"翁之镛","《现代文摘(上海)》",1947,"上海",1
"翁锡益","《时与文》",1947,"上海",1
"翟敬","《时与文》",1947,"上海",1
"翦伯赞","《时与文》",1947,"上海",1
"翰飞","《国讯》",1947,"上海",1
"老弟","《时与文》",1947,"上海",1
"老迂","《时与文》",1947,"上海",1
"耿农","《民主:桂林版》",1947,"桂林",1
"耿笑天","《时与文》",1947,"上海",1
"联沪","《国讯》",1947,"上海",1
"肃子","《再生》",1947,"上海",1
"胡人章","《观察》",1947,"上海",1
"胡仲持","《光明报》",1947,"香港",1
"胡凤九","《观察》",1947,"上海",1
"胡帝","《时与文》",1947,"上海",1
"胡庆钧","《观察》",1947,"上海",1
"胡志明","《国讯》",1947,"上海",1
"胡愼明","《观察》",1947,"上海",1
"胡慰荆","《光明报》",1947,"香港",1
"胡星原","《光明报》",1947,"香港",1
"胡曲园","《中建》",1947,"上海",1
"胡橹","《观察》",1947,"上海",1
"胡毅生","《观察》",1947,"上海",1
"胡焕庸","《现代文摘(上海)》",1947,"上海",1
"胡私","《主流》",1947,"南京",1
"胡绳","《现代文摘(上海)》",1947,"上海",1
"胡里","《时与文》",1947,"上海",1
"臧克家","《国讯》",1947,"上海",1
"自在","《观察》",1947,"上海",1
"良诚","《观察》",1947,"上海",1
"艾希","《观察》",1947,"上海",1
"艾荧","《主流》",1947,"南京",1
"苡莎","《观察》",1947,"上海",1
"范予遂","《现代文摘(上海)》",1947,"上海",1
"范凡","《时与文》",1947,"上海",1
"范承祥","《时与文》",1947,"上海",1
"范泉","《时与文》",1947,"上海",1
"范琪","《时与文》",1947,"上海",1
"茅盾","《时与文》",1947,"上海",1
"荒野","《国讯》",1947,"上海",1
"荒野","《观察》",1947,"上海",1
"莊智焕","《观察》",1947,"上海",1
"莊茹斯","《观察》",1947,"上海",1
"莫闻天","《主流》",1947,"南京",1
"莲子","《时与文》",1947,"上海",1
"菊子","《时与文》",1947,"上海",1
"萧公权","《现代文摘(上海)》",1947,"上海",1
"萧异兹","《国讯》",1947,"上海",1
"萧扬","《观察》",1947,"上海",1
"萧柯则","《观察》",1947,"上海",1
"萧武尧","《观察》",1947,"上海",1
"萧源","《光明报》",1947,"香港",1
"萧耀奎","《中建》",1947,"上海",1
"萧草","《时与文》",1947,"上海",1
"萨空了","《光明报》",1947,"香港",1
"葛存畲","《再生》",1947,"上海",1
"葛思恩","《观察》",1947,"上海",1
"董时进","《观察》",1947,"上海",1
"董秋斯","《时与文》",1947,"上海",1
"董荡平","《时与文》",1947,"上海",1
"蒋家丁","《观察》",1947,"上海",1
"蒋廷黻","《现代文摘(上海)》",1947,"上海",1
"蒋锡昌","《观察》",1947,"上海",1
"蓝天","《再生》",1947,"上海",1
"蔡力行","《现代文摘(上海)》",1947,"上海",1
"蔡廷锴","《光明报》",1947,"香港",1
"蔡枢衡","《观察》",1947,"上海",1
"蔡泽安","《观察》",1947,"上海",1
"蔡维藩","《观察》",1947,"上海",1
"蔡鸿干","《时与文》",1947,"上海",1
"虞愚","《观察》",1947,"上海",1
"袁昌英","《观察》",1947,"上海",1
"袁雪芬","《现代文摘(上海)》",1947,"上海",1
"裴斐","《现代文摘(上海)》",1947,"上海",1
"褚家麟","《时与文》",1947,"上海",1
"西门宗华","《现代文摘(上海)》",1947,"上海",1
"许伯棣","《观察》",1947,"上海",1
"许君远","《观察》",1947,"上海",1
"许宏宇","《观察》",1947,"上海",1
"许寿昌","《观察》",1947,"上海",1
"许寿裳","《时与文》",1947,"上海",1
"许德珩","《现代文摘(上海)》",1947,"上海",1
"许德珩","《观察》",1947,"上海",1
"许志家","《时与文》",1947,"上海",1
"许志敭","《观察》",1947,"上海",1
"许敬昌","《观察》",1947,"上海",1
"许杰","《时与文》",1947,"上海",1
"许杰","《观察》",1947,"上海",1
"许绍珊","《再生》",1947,"上海",1
"许虚","《民主:桂林版》",1947,"桂林",1
"许诚彦","《观察》",1947,"上海",1
"许金铿","《观察》",1947,"上海",1
"诸葛农","《现代文摘(上海)》",1947,"上海",1
"诸葛波","《时与文》",1947,"上海",1
"谢叠山","《国讯》",1947,"上海",1
"谢君承","《再生》",1947,"上海",1
"谢扶雅","《观察》",1947,"上海",1
"谢紫","《再生》",1947,"上海",1
"谭刚之","《观察》",1947,"上海",1
"谭徽岗","《观察》",1947,"上海",1
"谭树聱","《中建》",1947,"上海",1
"谭翼鹏","《中建》",1947,"上海",1
"谭铭","《时与文》",1947,"上海",1
"谷振元","《时与文》",1947,"上海",1
"谷春帆","《观察》",1947,"上海",1
"贡白","《国讯》",1947,"上海",1
"贵善","《时与文》",1947,"上海",1
"费青","《观察》",1947,"上海",1
"贾生","《观察》",1947,"上海",1
"赛德怀","《再生》",1947,"上海",1
"赛珍珠","《观察》",1947,"上海",1
"赵一夫","《观察》",1947,"上海",1
"赵兰坪","《现代文摘(上海)》",1947,"上海",1
"赵其言","《时与文》",1947,"上海",1
"赵凤喈","《时与文》",1947,"上海",1
"赵崇仁","《观察》",1947,"上海",1
"赵希一","《观察》",1947,"上海",1
"赵希文","《再生》",1947,"上海",1
"赵德","《中建》",1947,"上海",1
"赵志超","《时与文》",1947,"上海",1
"赵海如","《中建》",1947,"上海",1
"赵紫宸","《观察》",1947,"上海",1
"赵蔚青","《再生》",1947,"上海",1
"赵质君","《观察》",1947,"上海",1
"路人","《再生》",1947,"上海",1
"路得","《现代文摘(上海)》",1947,"上海",1
"辉晋","《光明报》",1947,"香港",1
"辛华","《时与文》",1947,"上海",1
"辛美","《时与文》",1947,"上海",1
"辛耶","《观察》",1947,"上海",1
"适夷","《时与文》",1947,"上海",1
"适夷","《观察》",1947,"上海",1
"适生","《观察》",1947,"上海",1
"选知","《主流》",1947,"南京",1
"逸士","《再生》",1947,"上海",1
"邓一成","《观察》",1947,"上海",1
"邓之诚","《现代文摘(上海)》",1947,"上海",1
"邓初民","《国讯》",1947,"上海",1
"邓初民","《现代文摘(上海)》",1947,"上海",1
"邓威","《观察》",1947,"上海",1
"邓钟韶琴","《国讯》",1947,"上海",1
"邢植华","《观察》",1947,"上海",1
"邵基","《时与文》",1947,"上海",1
"邵恒之","《国讯》",1947,"上海",1
"邵景康","《中建》",1947,"上海",1
"邵资","《时与文》",1947,"上海",1
"邹山齐","《观察》",1947,"上海",1
"邹文海","《中建》",1947,"上海",1
"邹至诚","《时与文》",1947,"上海",1
"郁栀","《时与文》",1947,"上海",1
"郑国壐","《观察》",1947,"上海",1
"郑怀琛","《再生》",1947,"上海",1
"郑明礼","《时与文》",1947,"上海",1
"郑钦仁","《时与文》",1947,"上海",1
"郝史","《时与文》",1947,"上海",1
"郝稼","《观察》",1947,"上海",1
"郭子韵","《观察》",1947,"上海",1
"郭钟曦","《时与文》",1947,"上海",1
"郿卿","《时与文》",1947,"上海",1
"鄕麐诗","《观察》",1947,"上海",1
"野军","《观察》",1947,"上海",1
"野夫","《观察》",1947,"上海",1
"野客","《再生》",1947,"上海",1
"金____","《中建》",1947,"上海",1
"金克仁","《时与文》",1947,"上海",1
"金岳霖","《观察》",1947,"上海",1
"金文杰","《时与文》",1947,"上海",1
"金望之","《再生》",1947,"上海",1
"金殿","《光明报》",1947,"香港",1
"金焕","《时与文》",1947,"上海",1
"金逖","《时与文》",1947,"上海",1
"金锋","《国讯》",1947,"上海",1
"金隄","《观察》",1947,"上海",1
"钟微言","《时与文》",1947,"上海",1
"钟石磊","《观察》",1947,"上海",1
"钟越","《时与文》",1947,"上海",1
"钱健夫","《时与文》",1947,"上海",1
"钱实甫","《时与文》",1947,"上海",1
"钱熙光","《观察》",1947,"上海",1
"铁马","《再生》",1947,"上海",1
"锺伯平","《观察》",1947,"上海",1
"锺诚","《观察》",1947,"上海",1
"阿七","《再生》",1947,"上海",1
"阿常","《时与文》",1947,"上海",1
"阿杨","《时与文》",1947,"上海",1
"际云","《时与文》",1947,"上海",1
"陆朝华","《时与文》",1947,"上海",1
"陆海藩","《观察》",1947,"上海",1
"陆舟","《时与文》",1947,"上海",1
"陈之迈","《观察》",1947,"上海",1
"陈仲明","《观察》",1947,"上海",1
"陈元坤","《观察》",1947,"上海",1
"陈其瑗","《光明报》",1947,"香港",1
"陈养浩","《观察》",1947,"上海",1
"陈务生","《再生》",1947,"上海",1
"陈华人","《时与文》",1947,"上海",1
"陈原","《现代文摘(上海)》",1947,"上海",1
"陈友松","《观察》",1947,"上海",1
"陈啓泰","《观察》",1947,"上海",1
"陈复生","《中建》",1947,"上海",1
"陈孝禅","《观察》",1947,"上海",1
"陈岱孙","《现代文摘(上海)》",1947,"上海",1
"陈序经","《观察》",1947,"上海",1
"陈彦","《观察》",1947,"上海",1
"陈德龙","《时与文》",1947,"上海",1
"陈志让","《观察》",1947,"上海",1
"陈惠夫","《中建》",1947,"上海",1
"陈文","《再生》",1947,"上海",1
"陈旭麓","《观察》",1947,"上海",1
"陈曙风","《时与文》",1947,"上海",1
"陈曦","《国讯》",1947,"上海",1
"陈朗","《光明报》",1947,"香港",1
"陈本端","《再生》",1947,"上海",1
"陈此生","《光明报》",1947,"香港",1
"陈清","《中建》",1947,"上海",1
"陈澄","《国讯》",1947,"上海",1
"陈瘦竹","《观察》",1947,"上海",1
"陈石铭","《时与文》",1947,"上海",1
"陈纪","《时与文》",1947,"上海",1
"陈绳祖","《观察》",1947,"上海",1
"陈至明","《观察》",1947,"上海",1
"陈襟湘","《时与文》",1947,"上海",1
"陈郁文","《观察》",1947,"上海",1
"陈钟浩","《现代文摘(上海)》",1947,"上海",1
"陈阳","《国讯》",1947,"上海",1
"陋之","《民主:桂林版》",1947,"桂林",1
"陶大镛","《时与文》",1947,"上海",1
"陶天白","《观察》",1947,"上海",1
"陶王","《观察》",1947,"上海",1
"陶逸","《中建》",1947,"上海",1
"隽生","《观察》",1947,"上海",1
"雍蒲足","《时与文》",1947,"上海",1
"雨农","《再生》",1947,"上海",1
"雨田","《民主:桂林版》",1947,"桂林",1
"雪峰","《现代文摘(上海)》",1947,"上海",1
"雪松","《现代文摘(上海)》",1947,"上海",1
"雷洁琼","《现代文摘(上海)》",1947,"上海",1
"雷海宗","《观察》",1947,"上海",1
"非非","《国讯》",1947,"上海",1
"靳以","《现代文摘(上海)》",1947,"上海",1
"韩笙","《观察》",1947,"上海",1
