"source","target","year","place","weight"
"沙赫诺夫斯卡亚(1947)","《时代杂志》",1947,"上海",1
"法伏尔斯基(1947)","《时代杂志》",1947,"上海",1
"波尔代列夫(1947)","《时代杂志》",1947,"上海",1
"波浪(1947)","《民主:桂林版》",1947,"桂林",1
"波立特(1947)","《群众》",1947,"香港",1
"波里索夫(1947)","《时代杂志》",1947,"上海",1
"波高亭(1947)","《时代杂志》",1947,"上海",1
"波高淑娃(1947)","《时代杂志》",1947,"上海",1
"洛如(1947)","《民主:桂林版》",1947,"桂林",1
"洪泽(1947)","《光明报》",1947,"香港",1
"洪流(1947)","《正报》",1947,"香港",1
"洪深(1947)","《时与文》",1947,"上海",1
"洪潮(1947)","《观察》",1947,"上海",1
"洪荒(1947)","《现代文摘(上海)》",1947,"上海",1
"洪遒(1947)","《光明报》",1947,"香港",1
"洪遒(1947)","《群众》",1947,"香港",1
"派拉图夫(1947)","《国讯》",1947,"上海",1
"流哨(1947)","《文萃》",1947,"上海",1
"流金(1947)","《时与文》",1947,"上海",1
"浪天(1947)","《再生》",1947,"上海",1
"海天(1947)","《群众》",1947,"香港",1
"海山(1947)","《群众》",1947,"香港",1
"海林(1947)","《时代杂志》",1947,"上海",1
"海棱(1947)","《正报》",1947,"香港",1
"海洋(1947)","《正报》",1947,"香港",1
"海鸥(1947)","《群众》",1947,"香港",1
"涑之(1947)","《观察》",1947,"上海",1
"涤新(1947)","《正报》",1947,"香港",1
"涤新(1947)","《群众》",1947,"香港",1
"涵默(1947)","《文萃》",1947,"上海",1
"淮阴父老(1947)","《国讯》",1947,"上海",1
"深恨(1947)","《文萃》",1947,"上海",1
"淳风(1947)","《时与文》",1947,"上海",1
"渊如(1947)","《中央周刊》",1947,"南京",1
"温典光(1947)","《观察》",1947,"上海",1
"温康民(1947)","《正报》",1947,"香港",1
"满潮(1947)","《文萃》",1947,"上海",1
"漆琪生(1947)","《现代文摘(上海)》",1947,"上海",1
"漠南(1947)","《时与文》",1947,"上海",1
"漾兮(1947)","《时与文》",1947,"上海",1
"潘光旦(1947)","《现代文摘(上海)》",1947,"上海",1
"潘国宝(1947)","《中建》",1947,"上海",1
"潘大悲(1947)","《时与文》",1947,"上海",1
"潘子明(1947)","《观察》",1947,"上海",1
"潘家濂(1947)","《观察》",1947,"上海",1
"潘星照(1947)","《中建》",1947,"上海",1
"潘朗(1947)","《展望》",1947,"南京",1
"潘朗(1947)","《文萃》",1947,"上海",1
"潘杰莱叶夫(1947)","《时代杂志》",1947,"上海",1
"潮局(1947)","《国讯》",1947,"上海",1
"濮阳星(1947)","《主流》",1947,"南京",1
"炎德(1947)","《再生》",1947,"上海",1
"烈风(1947)","《光明报》",1947,"香港",1
"焕然(1947)","《正报》",1947,"香港",1
"焦煤(1947)","《时与文》",1947,"上海",1
"熊一平(1947)","《群众》",1947,"香港",1
"熙春(1947)","《中央周刊》",1947,"南京",1
"爱德华·罗卜(1947)","《文萃》",1947,"上海",1
"爱德华茨(1947)","《时代杂志》",1947,"上海",1
"爱莲(1947)","《时与文》",1947,"上海",1
"牛奉先(1947)","《时与文》",1947,"上海",1
"牛斤两(1947)","《时与文》",1947,"上海",1
"特罗雅诺夫斯基(1947)","《时代杂志》",1947,"上海",1
"特里纽克(1947)","《时代杂志》",1947,"上海",1
"狄超白(1947)","《光明报》",1947,"香港",1
"狄超白(1947)","《群众》",1947,"香港",1
"献公(1947)","《正报》",1947,"香港",1
"玉帛(1947)","《群众》",1947,"香港",1
"玉志(1947)","《中央周刊》",1947,"南京",1
"王世杰(1947)","《中央周刊》",1947,"南京",1
"王东(1947)","《正报》",1947,"香港",1
"王丹(1947)","《中央周刊》",1947,"南京",1
"王亚南(1947)","《现代文摘(上海)》",1947,"上海",1
"王亦仁(1947)","《中央周刊》",1947,"南京",1
"王仁(1947)","《中央周刊》",1947,"南京",1
"王仲英(1947)","《群众》",1947,"香港",1
"王伯康(1947)","《再生》",1947,"上海",1
"王伯达(1947)","《时代杂志》",1947,"上海",1
"王兆和(1947)","《观察》",1947,"上海",1
"王先(1947)","《群众》",1947,"香港",1
"王先成(1947)","《群众》",1947,"香港",1
"王克浪(1947)","《观察》",1947,"上海",1
"王兰(1947)","《国讯》",1947,"上海",1
"王可平(1947)","《时与文》",1947,"上海",1
"王品仪(1947)","《时与文》",1947,"上海",1
"王壁岑(1947)","《现代文摘(上海)》",1947,"上海",1
"王士倬(1947)","《观察》",1947,"上海",1
"王士章(1947)","《时与文》",1947,"上海",1
"王士蓉(1947)","《中建》",1947,"上海",1
"王壬(1947)","《正报》",1947,"香港",1
"王多幹(1947)","《观察》",1947,"上海",1
"王威(1947)","《观察》",1947,"上海",1
"王宛(1947)","《正报》",1947,"香港",1
"王峑(1947)","《正报》",1947,"香港",1
"王崇木(1947)","《中央周刊》",1947,"南京",1
"王庆全(1947)","《时与文》",1947,"上海",1
"王庆源(1947)","《观察》",1947,"上海",1
"王庚(1947)","《观察》",1947,"上海",1
"王志诚(1947)","《中央周刊》",1947,"南京",1
"王念昆(1947)","《时与文》",1947,"上海",1
"王愼甫(1947)","《观察》",1947,"上海",1
"王慕蕴(1947)","《中建》",1947,"上海",1
"王执中(1947)","《观察》",1947,"上海",1
"王文新(1947)","《中央周刊》",1947,"南京",1
"王文治(1947)","《中央周刊》",1947,"南京",1
"王昆生(1947)","《中建》",1947,"上海",1
"王春芳(1947)","《观察》",1947,"上海",1
"王树尧(1947)","《观察》",1947,"上海",1
"王楚生(1947)","《观察》",1947,"上海",1
"王正光(1947)","《观察》",1947,"上海",1
"王正礼(1947)","《观察》",1947,"上海",1
"王水(1947)","《观察》",1947,"上海",1
"王汝涛(1947)","《中央周刊》",1947,"南京",1
"王泽农(1947)","《观察》",1947,"上海",1
"王济昌(1947)","《再生》",1947,"上海",1
"王济道(1947)","《时与文》",1947,"上海",1
"王潜庵(1947)","《观察》",1947,"上海",1
"王灿(1947)","《群众》",1947,"香港",1
"王琦(1947)","《再生》",1947,"上海",1
"王琦(1947)","《时代杂志》",1947,"上海",1
"王璧岑(1947)","《现代文摘(上海)》",1947,"上海",1
"王益之(1947)","《时与文》",1947,"上海",1
"王眞学(1947)","《中央周刊》",1947,"南京",1
"王秋逸(1947)","《主流》",1947,"南京",1
"王章麟(1947)","《国讯》",1947,"上海",1
"王絜非(1947)","《观察》",1947,"上海",1
"王统照(1947)","《现代文摘(上海)》",1947,"上海",1
"王绳祖(1947)","《观察》",1947,"上海",1
"王舜桑(1947)","《时与文》",1947,"上海",1
"王芸生(1947)","《国讯》",1947,"上海",1
"王芸生(1947)","《观察》",1947,"上海",1
"王达富(1947)","《中央周刊》",1947,"南京",1
"王造时(1947)","《时与文》",1947,"上海",1
"王遂今(1947)","《中央周刊》",1947,"南京",1
"王醒觉(1947)","《时与文》",1947,"上海",1
"王锺琴(1947)","《中央周刊》",1947,"南京",1
"王镜晖(1947)","《中央周刊》",1947,"南京",1
"王震(1947)","《中央周刊》",1947,"南京",1
"王韵霞(1947)","《时与文》",1947,"上海",1
"王鲁之(1947)","《再生》",1947,"上海",1
"琪恩(1947)","《时代杂志》",1947,"上海",1
"琳清(1947)","《正报》",1947,"香港",1
"琼之(1947)","《正报》",1947,"香港",1
"瑞明(1947)","《正报》",1947,"香港",1
"瑞琳(1947)","《群众》",1947,"香港",1
"甘溪(1947)","《中央周刊》",1947,"南京",1
"甘祠森(1947)","《时与文》",1947,"上海",1
"甘笑(1947)","《时与文》",1947,"上海",1
"甘草(1947)","《时与文》",1947,"上海",1
"甘韵声(1947)","《中央周刊》",1947,"南京",1
"甫堡(1947)","《时与文》",1947,"上海",1
"甯孝懃(1947)","《中央周刊》",1947,"南京",1
"田基(1947)","《正报》",1947,"香港",1
"田心源(1947)","《观察》",1947,"上海",1
"田汉(1947)","《现代文摘(上海)》",1947,"上海",1
"田禾(1947)","《群众》",1947,"香港",1
"田绍禹(1947)","《观察》",1947,"上海",1
"田荒(1947)","《群众》",1947,"香港",1
"田菊安(1947)","《观察》",1947,"上海",1
"田青(1947)","《群众》",1947,"香港",1
"田风(1947)","《文萃》",1947,"上海",1
"申公(1947)","《光明报》",1947,"香港",1
"白云(1947)","《再生》",1947,"上海",1
"白在宣(1947)","《群众》",1947,"香港",1
"白居易(1947)","《国讯》",1947,"上海",1
"白斯特洛夫(1947)","《时代杂志》",1947,"上海",1
"白无垢(1947)","《国讯》",1947,"上海",1
"白旭(1947)","《现代文摘(上海)》",1947,"上海",1
"白朗(1947)","《时与文》",1947,"上海",1
"白木(1947)","《时与文》",1947,"上海",1
"白湜(1947)","《时与文》",1947,"上海",1
"白秀(1947)","《正报》",1947,"香港",1
"白辛(1947)","《群众》",1947,"香港",1
"白里奚(1947)","《国讯》",1947,"上海",1
"皇甫梦觉(1947)","《国讯》",1947,"上海",1
"皇甫炎(1947)","《时与文》",1947,"上海",1
"皮杰尔斯基(1947)","《时代杂志》",1947,"上海",1
"皮莱士柯夫(1947)","《时代杂志》",1947,"上海",1
"益成(1947)","《观察》",1947,"上海",1
"盛天(1947)","《国讯》",1947,"上海",1
"盛胜(1947)","《中央周刊》",1947,"南京",1
"石啸冲(1947)","《时与文》",1947,"上海",1
"石岗(1947)","《群众》",1947,"香港",1
"石熙文(1947)","《观察》",1947,"上海",1
"石燕(1947)","《时与文》",1947,"上海",1
"石磊(1947)","《时与文》",1947,"上海",1
"石磐(1947)","《群众》",1947,"香港",1
"石若望(1947)","《主流》",1947,"南京",1
"石铭(1947)","《群众》",1947,"香港",1
"碧星(1947)","《群众》",1947,"香港",1
"祁文英(1947)","《正报》",1947,"香港",1
"祁文英(1947)","《群众》",1947,"香港",1
"祝____(1947)","《中建》",1947,"上海",1
"福斯特(1947)","《群众》",1947,"香港",1
"福斯脱(1947)","《文萃》",1947,"上海",1
"秀来(1947)","《群众》",1947,"香港",1
"秋叶(1947)","《中央周刊》",1947,"南京",1
"秋声(1947)","《正报》",1947,"香港",1
"秋娟(1947)","《正报》",1947,"香港",1
"秋水(1947)","《再生》",1947,"上海",1
"秋芬(1947)","《正报》",1947,"香港",1
"秋虹(1947)","《群众》",1947,"香港",1
"秦上校(1947)","《文萃》",1947,"上海",1
"秦似(1947)","《群众》",1947,"香港",1
"秦军(1947)","《观察》",1947,"上海",1
"秦柳方(1947)","《文萃》",1947,"上海",1
"秦澄(1947)","《时与文》",1947,"上海",1
"秦芜(1947)","《群众》",1947,"香港",1
"秦镜清(1947)","《观察》",1947,"上海",1
"移山(1947)","《文萃》",1947,"上海",1
"移谟(1947)","《时代杂志》",1947,"上海",1
"程伫(1947)","《再生》",1947,"上海",1
"程其保(1947)","《中央周刊》",1947,"南京",1
"程启钧(1947)","《中央周刊》",1947,"南京",1
"程思远(1947)","《中央周刊》",1947,"南京",1
"程求一(1947)","《中央周刊》",1947,"南京",1
"程紫明(1947)","《观察》",1947,"上海",1
"稼人(1947)","《国讯》",1947,"上海",1
"穆堂(1947)","《时与文》",1947,"上海",1
"穆木天(1947)","《时与文》",1947,"上海",1
"立熹(1947)","《时与文》",1947,"上海",1
"章乃器(1947)","《展望》",1947,"南京",1
"章伯钧(1947)","《光明报》",1947,"香港",1
"章伯钧(1947)","《现代文摘(上海)》",1947,"上海",1
"章元善(1947)","《中建》",1947,"上海",1
"章平(1947)","《观察》",1947,"上海",1
"章幸之(1947)","《观察》",1947,"上海",1
"章樟(1947)","《正报》",1947,"香港",1
"章洛平(1947)","《时与文》",1947,"上海",1
"章育才(1947)","《中央周刊》",1947,"南京",1
"章重(1947)","《时代杂志》",1947,"上海",1
"章雨(1947)","《群众》",1947,"香港",1
"章麟(1947)","《文萃》",1947,"上海",1
"童伐异(1947)","《现代文摘(上海)》",1947,"上海",1
"童工(1947)","《正报》",1947,"香港",1
"童秀(1947)","《时与文》",1947,"上海",1
"端木正(1947)","《观察》",1947,"上海",1
"竹__(1947)","《群众》",1947,"香港",1
"符拉索夫(1947)","《时代杂志》",1947,"上海",1
"笪移今(1947)","《现代文摘(上海)》",1947,"上海",1
"筱平(1947)","《正报》",1947,"香港",1
"简樸(1947)","《群众》",1947,"香港",1
"範绮石(1947)","《观察》",1947,"上海",1
"米兰民(1947)","《观察》",1947,"上海",1
"米洛夫(1947)","《时代杂志》",1947,"上海",1
"米谷(1947)","《文萃》",1947,"上海",1
"米雷柯夫斯基(1947)","《时代杂志》",1947,"上海",1
"粟寄沧(1947)","《现代文摘(上海)》",1947,"上海",1
"粱漱溟(1947)","《观察》",1947,"上海",1
"素琴(1947)","《正报》",1947,"香港",1
"索柯洛夫斯基(1947)","《时代杂志》",1947,"上海",1
"索洛陀夫尼柯夫(1947)","《时代杂志》",1947,"上海",1
"约翰·戈特(1947)","《中央周刊》",1947,"南京",1
"纪北(1947)","《光明报》",1947,"香港",1
"纪明(1947)","《文萃》",1947,"上海",1
"纯青(1947)","《文萃》",1947,"上海",1
"细流(1947)","《国讯》",1947,"上海",1
"织工(1947)","《正报》",1947,"香港",1
"络加(1947)","《正报》",1947,"香港",1
"绥拉菲莫维支(1947)","《时代杂志》",1947,"上海",1
"维克多洛夫(1947)","《时代杂志》",1947,"上海",1
"维农(1947)","《群众》",1947,"香港",1
"维列斯基(1947)","《时代杂志》",1947,"上海",1
"维奇(1947)","《群众》",1947,"香港",1
"维尔达(1947)","《时代杂志》",1947,"上海",1
"维斯聂夫斯基(1947)","《时代杂志》",1947,"上海",1
"维洛夫(1947)","《国讯》",1947,"上海",1
"维洛夫(1947)","《时代杂志》",1947,"上海",1
"维辛基斯(1947)","《时代杂志》",1947,"上海",1
"绿青(1947)","《文萃》",1947,"上海",1
"罗勤修(1947)","《正报》",1947,"香港",1
"罗吉人(1947)","《群众》",1947,"香港",1
"罗名军(1947)","《时与文》",1947,"上海",1
"罗味莘(1947)","《观察》",1947,"上海",1
"罗巴诺夫(1947)","《时代杂志》",1947,"上海",1
"罗广(1947)","《群众》",1947,"香港",1
"罗文斯基(1947)","《时代杂志》",1947,"上海",1
"罗明佑(1947)","《国讯》",1947,"上海",1
"罗池(1947)","《正报》",1947,"香港",1
"罗涵先(1947)","《展望》",1947,"南京",1
"罗烽(1947)","《群众》",1947,"香港",1
"罗特(1947)","《观察》",1947,"上海",1
"罗符林(1947)","《时代杂志》",1947,"上海",1
"罗萨诺夫(1947)","《时代杂志》",1947,"上海",1
"罗铭(1947)","《群众》",1947,"香港",1
"美·奥斯朋(1947)","《中央周刊》",1947,"南京",1
"羣声(1947)","《群众》",1947,"香港",1
"群生(1947)","《国讯》",1947,"上海",1
"羽佳(1947)","《时代杂志》",1947,"上海",1
"羽军(1947)","《群众》",1947,"香港",1
"羽林(1947)","《群众》",1947,"香港",1
"翁之镛(1947)","《现代文摘(上海)》",1947,"上海",1
"翁序东(1947)","《中央周刊》",1947,"南京",1
"翁锡益(1947)","《时与文》",1947,"上海",1
"翟敬(1947)","《时与文》",1947,"上海",1
"翦伯赞(1947)","《文萃》",1947,"上海",1
"翦伯赞(1947)","《时与文》",1947,"上海",1
"翰飞(1947)","《国讯》",1947,"上海",1
"翼民(1947)","《中央周刊》",1947,"南京",1
"老弟(1947)","《时与文》",1947,"上海",1
"老迂(1947)","《时与文》",1947,"上海",1
"老马(1947)","《文萃》",1947,"上海",1
"耿农(1947)","《民主:桂林版》",1947,"桂林",1
"耿笑天(1947)","《时与文》",1947,"上海",1
"联沪(1947)","《国讯》",1947,"上海",1
"肃子(1947)","《再生》",1947,"上海",1
"肖林(1947)","《群众》",1947,"香港",1
"胡人章(1947)","《观察》",1947,"上海",1
"胡仲持(1947)","《光明报》",1947,"香港",1
"胡佛(1947)","《中央周刊》",1947,"南京",1
"胡其亮(1947)","《群众》",1947,"香港",1
"胡凤九(1947)","《观察》",1947,"上海",1
"胡帝(1947)","《时与文》",1947,"上海",1
"胡年鹤(1947)","《中央周刊》",1947,"南京",1
"胡庆钧(1947)","《观察》",1947,"上海",1
"胡征(1947)","《群众》",1947,"香港",1
"胡德明(1947)","《群众》",1947,"香港",1
"胡德涵(1947)","《中央周刊》",1947,"南京",1
"胡志明(1947)","《国讯》",1947,"上海",1
"胡愼明(1947)","《观察》",1947,"上海",1
"胡慰荆(1947)","《光明报》",1947,"香港",1
"胡星原(1947)","《光明报》",1947,"香港",1
"胡春冰(1947)","《中央周刊》",1947,"南京",1
"胡曲园(1947)","《中建》",1947,"上海",1
"胡橹(1947)","《观察》",1947,"上海",1
"胡毅生(1947)","《观察》",1947,"上海",1
"胡焕庸(1947)","《现代文摘(上海)》",1947,"上海",1
"胡私(1947)","《主流》",1947,"南京",1
"胡稚威(1947)","《中央周刊》",1947,"南京",1
"胡绳(1947)","《现代文摘(上海)》",1947,"上海",1
"胡茄(1947)","《正报》",1947,"香港",1
"胡里(1947)","《时与文》",1947,"上海",1
"胡顽立(1947)","《中央周刊》",1947,"南京",1
"臧克家(1947)","《国讯》",1947,"上海",1
"臧克家(1947)","《时代杂志》",1947,"上海",1
"自在(1947)","《观察》",1947,"上海",1
"良诚(1947)","《观察》",1947,"上海",1
"艾寒松(1947)","《文萃》",1947,"上海",1
"艾希(1947)","《观察》",1947,"上海",1
"艾荧(1947)","《主流》",1947,"南京",1
"芜茖(1947)","《正报》",1947,"香港",1
"芦苇(1947)","《群众》",1947,"香港",1
"芮逸夫(1947)","《中央周刊》",1947,"南京",1
"花西里(1947)","《文萃》",1947,"上海",1
"苇姑(1947)","《正报》",1947,"香港",1
"苏健(1947)","《群众》",1947,"香港",1
"苏在山(1947)","《中央周刊》",1947,"南京",1
"苏堤(1947)","《中央周刊》",1947,"南京",1
"苏宁(1947)","《正报》",1947,"香港",1
"苏怀一(1947)","《中央周刊》",1947,"南京",1
"苏惠(1947)","《群众》",1947,"香港",1
"苏桐(1947)","《中央周刊》",1947,"南京",1
"苏飞(1947)","《群众》",1947,"香港",1
"苡莎(1947)","《观察》",1947,"上海",1
"若愚(1947)","《中央周刊》",1947,"南京",1
"若松(1947)","《群众》",1947,"香港",1
"英奇(1947)","《正报》",1947,"香港",1
"范予遂(1947)","《现代文摘(上海)》",1947,"上海",1
"范凡(1947)","《时与文》",1947,"上海",1
"范尧峰(1947)","《文萃》",1947,"上海",1
"范承祥(1947)","《时与文》",1947,"上海",1
"范文澜(1947)","《群众》",1947,"香港",1
"范泉(1947)","《时与文》",1947,"上海",1
"范照(1947)","《时代杂志》",1947,"上海",1
"范琪(1947)","《时与文》",1947,"上海",1
"茅盾(1947)","《时与文》",1947,"上海",1
"茨维多夫(1947)","《时代杂志》",1947,"上海",1
"茨维特珂夫(1947)","《时代杂志》",1947,"上海",1
"荒野(1947)","《国讯》",1947,"上海",1
"荒野(1947)","《观察》",1947,"上海",1
"莊智焕(1947)","《观察》",1947,"上海",1
"莊茹斯(1947)","《观察》",1947,"上海",1
"莫亚(1947)","《时代杂志》",1947,"上海",1
"莫季铭(1947)","《群众》",1947,"香港",1
"莫明翰(1947)","《群众》",1947,"香港",1
"莫端廖夫(1947)","《时代杂志》",1947,"上海",1
"莫闻天(1947)","《主流》",1947,"南京",1
"莫雨林(1947)","《群众》",1947,"香港",1
"莱因(1947)","《时代杂志》",1947,"上海",1
"莱蒙托夫(1947)","《时代杂志》",1947,"上海",1
"莲子(1947)","《时与文》",1947,"上海",1
"菊子(1947)","《时与文》",1947,"上海",1
"萧仁(1947)","《中央周刊》",1947,"南京",1
"萧公权(1947)","《现代文摘(上海)》",1947,"上海",1
"萧关(1947)","《群众》",1947,"香港",1
"萧孝嵘(1947)","《中央周刊》",1947,"南京",1
"萧异兹(1947)","《国讯》",1947,"上海",1
"萧扬(1947)","《观察》",1947,"上海",1
"萧文(1947)","《正报》",1947,"香港",1
"萧明新(1947)","《中央周刊》",1947,"南京",1
"萧柯则(1947)","《观察》",1947,"上海",1
"萧武尧(1947)","《观察》",1947,"上海",1
"萧湘(1947)","《正报》",1947,"香港",1
"萧源(1947)","《光明报》",1947,"香港",1
"萧翊(1947)","《中央周刊》",1947,"南京",1
"萧耀奎(1947)","《中建》",1947,"上海",1
"萧草(1947)","《时与文》",1947,"上海",1
"萧超(1947)","《文萃》",1947,"上海",1
"萧露(1947)","《群众》",1947,"香港",1
"萨伏尔斯基(1947)","《时代杂志》",1947,"上海",1
"萨查诺夫(1947)","《时代杂志》",1947,"上海",1
"萨空了(1947)","《光明报》",1947,"香港",1
"萨莫伊洛夫(1947)","《时代杂志》",1947,"上海",1
"萨马林(1947)","《时代杂志》",1947,"上海",1
"葆荃(1947)","《时代杂志》",1947,"上海",1
"葛利高列夫(1947)","《时代杂志》",1947,"上海",1
"葛存畲(1947)","《再生》",1947,"上海",1
"葛思恩(1947)","《观察》",1947,"上海",1
"葛洛(1947)","《群众》",1947,"香港",1
"葛琴(1947)","《群众》",1947,"香港",1
"董必武(1947)","《群众》",1947,"香港",1
"董新和(1947)","《中央周刊》",1947,"南京",1
"董时进(1947)","《观察》",1947,"上海",1
"董秋斯(1947)","《时与文》",1947,"上海",1
"董荡平(1947)","《时与文》",1947,"上海",1
"蒋中正(1947)","《群众》",1947,"香港",1
"蒋仲牟(1947)","《中央周刊》",1947,"南京",1
"蒋家丁(1947)","《观察》",1947,"上海",1
"蒋廷黻(1947)","《现代文摘(上海)》",1947,"上海",1
"蒋星德(1947)","《中央周刊》",1947,"南京",1
"蒋梦祷(1947)","《中央周刊》",1947,"南京",1
"蒋锡昌(1947)","《观察》",1947,"上海",1
"蓝天(1947)","《再生》",1947,"上海",1
"蓝田(1947)","《群众》",1947,"香港",1
"蓼莪(1947)","《正报》",1947,"香港",1
"蔓谷(1947)","《正报》",1947,"香港",1
"蔡力行(1947)","《现代文摘(上海)》",1947,"上海",1
"蔡廷锴(1947)","《光明报》",1947,"香港",1
"蔡枢衡(1947)","《观察》",1947,"上海",1
"蔡泽安(1947)","《观察》",1947,"上海",1
"蔡炎(1947)","《正报》",1947,"香港",1
"蔡畅(1947)","《群众》",1947,"香港",1
"蔡约生(1947)","《中央周刊》",1947,"南京",1
"蔡维藩(1947)","《观察》",1947,"上海",1
"蔡鸿干(1947)","《时与文》",1947,"上海",1
"薛廖申(1947)","《时代杂志》",1947,"上海",1
"薛汕(1947)","《文萃》",1947,"上海",1
"虚桐(1947)","《时代杂志》",1947,"上海",1
"虚璟(1947)","《正报》",1947,"香港",1
"虞愚(1947)","《观察》",1947,"上海",1
"虞挺英(1947)","《文萃》",1947,"上海",1
"袁昌英(1947)","《观察》",1947,"上海",1
"袁雪芬(1947)","《现代文摘(上海)》",1947,"上海",1
"裴斐(1947)","《现代文摘(上海)》",1947,"上海",1
"裴魁华(1947)","《中央周刊》",1947,"南京",1
"褚家麟(1947)","《时与文》",1947,"上海",1
"襄君(1947)","《群众》",1947,"香港",1
"西原(1947)","《正报》",1947,"香港",1
"西门宗华(1947)","《现代文摘(上海)》",1947,"上海",1
"西陀洛夫(1947)","《时代杂志》",1947,"上海",1
"观者(1947)","《文萃》",1947,"上海",1
"言心哲(1947)","《中央周刊》",1947,"南京",1
"许乃尔逊(1947)","《群众》",1947,"香港",1
"许亦洁(1947)","《中央周刊》",1947,"南京",1
"许伯棣(1947)","《观察》",1947,"上海",1
"许君远(1947)","《观察》",1947,"上海",1
"许品(1947)","《中央周刊》",1947,"南京",1
"许声鹗(1947)","《中央周刊》",1947,"南京",1
"许宏宇(1947)","《观察》",1947,"上海",1
"许寿昌(1947)","《观察》",1947,"上海",1
"许寿裳(1947)","《时与文》",1947,"上海",1
"许广平(1947)","《文萃》",1947,"上海",1
"许广平(1947)","《时代杂志》",1947,"上海",1
"许德珩(1947)","《现代文摘(上海)》",1947,"上海",1
"许德珩(1947)","《观察》",1947,"上海",1
"许志家(1947)","《时与文》",1947,"上海",1
"许志敭(1947)","《观察》",1947,"上海",1
"许敬昌(1947)","《观察》",1947,"上海",1
"许杰(1947)","《时与文》",1947,"上海",1
"许杰(1947)","《观察》",1947,"上海",1
"许毓峯(1947)","《中央周刊》",1947,"南京",1
"许穆(1947)","《群众》",1947,"香港",1
"许绍珊(1947)","《再生》",1947,"上海",1
"许虚(1947)","《民主:桂林版》",1947,"桂林",1
"许诚彦(1947)","《观察》",1947,"上海",1
"许金铿(1947)","《观察》",1947,"上海",1
"诸葛农(1947)","《现代文摘(上海)》",1947,"上海",1
"诸葛波(1947)","《时与文》",1947,"上海",1
"诸葛阳(1947)","《群众》",1947,"香港",1
"谌小岑(1947)","《中央周刊》",1947,"南京",1
"谢列勃良纳(1947)","《时代杂志》",1947,"上海",1
"谢列斯托夫(1947)","《时代杂志》",1947,"上海",1
"谢华(1947)","《群众》",1947,"香港",1
"谢叠山(1947)","《国讯》",1947,"上海",1
"谢君承(1947)","《再生》",1947,"上海",1
"谢子英(1947)","《中央周刊》",1947,"南京",1
"谢扶雅(1947)","《观察》",1947,"上海",1
"谢紫(1947)","《再生》",1947,"上海",1
"谬永铭(1947)","《群众》",1947,"香港",1
"谭刚之(1947)","《观察》",1947,"上海",1
"谭徽岗(1947)","《观察》",1947,"上海",1
"谭树聱(1947)","《中建》",1947,"上海",1
"谭正义(1947)","《群众》",1947,"香港",1
"谭翼鹏(1947)","《中建》",1947,"上海",1
"谭遂(1947)","《正报》",1947,"香港",1
"谭铭(1947)","《时与文》",1947,"上海",1
"谷振元(1947)","《时与文》",1947,"上海",1
"谷春帆(1947)","《观察》",1947,"上海",1
"贝席明斯基(1947)","《时代杂志》",1947,"上海",1
"贝瑞明斯基(1947)","《时代杂志》",1947,"上海",1
"贝符兹纳(1947)","《时代杂志》",1947,"上海",1
"贡白(1947)","《国讯》",1947,"上海",1
"贵善(1947)","《时与文》",1947,"上海",1
"费正清(1947)","《文萃》",1947,"上海",1
"费青(1947)","《观察》",1947,"上海",1
"贺苇(1947)","《群众》",1947,"香港",1
"贾生(1947)","《观察》",1947,"上海",1
"赛德怀(1947)","《再生》",1947,"上海",1
"赛珍珠(1947)","《观察》",1947,"上海",1
"赞兴(1947)","《正报》",1947,"香港",1
"赫布洛夫(1947)","《时代杂志》",1947,"上海",1
"赴明(1947)","《正报》",1947,"香港",1
"赵一夫(1947)","《观察》",1947,"上海",1
"赵二喜(1947)","《中央周刊》",1947,"南京",1
"赵兰坪(1947)","《现代文摘(上海)》",1947,"上海",1
"赵其言(1947)","《时与文》",1947,"上海",1
"赵凤喈(1947)","《时与文》",1947,"上海",1
"赵崇仁(1947)","《观察》",1947,"上海",1
"赵希一(1947)","《观察》",1947,"上海",1
"赵希文(1947)","《再生》",1947,"上海",1
"赵应时(1947)","《群众》",1947,"香港",1
"赵延年(1947)","《正报》",1947,"香港",1
"赵德(1947)","《中建》",1947,"上海",1
"赵志超(1947)","《时与文》",1947,"上海",1
"赵海如(1947)","《中建》",1947,"上海",1
"赵琛(1947)","《中央周刊》",1947,"南京",1
"赵祖康(1947)","《中央周刊》",1947,"南京",1
"赵章黼(1947)","《中央周刊》",1947,"南京",1
"赵紫宸(1947)","《观察》",1947,"上海",1
"赵自申(1947)","《群众》",1947,"香港",1
"赵葵荪(1947)","《中央周刊》",1947,"南京",1
"赵蔚青(1947)","《再生》",1947,"上海",1
"赵质君(1947)","《观察》",1947,"上海",1
"路人(1947)","《再生》",1947,"上海",1
"路得(1947)","《现代文摘(上海)》",1947,"上海",1
"路青(1947)","《中央周刊》",1947,"南京",1
"辉晋(1947)","《光明报》",1947,"香港",1
"辛上(1947)","《群众》",1947,"香港",1
"辛之(1947)","《正报》",1947,"香港",1
"辛华(1947)","《时与文》",1947,"上海",1
"辛扬(1947)","《正报》",1947,"香港",1
"辛杨(1947)","《正报》",1947,"香港",1
"辛美(1947)","《时与文》",1947,"上海",1
"辛耶(1947)","《观察》",1947,"上海",1
"辛苹(1947)","《文萃》",1947,"上海",1
"远吉尔(1947)","《时代杂志》",1947,"上海",1
