"source","target","year","place","weight"
"元基","《正报》",1947,"香港",1
"元方","《时与文》",1947,"上海",1
"元白","《民主:桂林版》",1947,"桂林",1
"光炎","《中央周刊》",1947,"南京",1
"克拉夫成柯","《时代杂志》",1947,"上海",1
"克科","《正报》",1947,"香港",1
"克雷格","《群众》",1947,"香港",1
"克雷莫娃","《时代杂志》",1947,"上海",1
"克鲁彼尼珂夫","《时代杂志》",1947,"上海",1
"全慰天","《观察》",1947,"上海",1
"公孙求之","《文萃》",1947,"上海",1
"公彦","《文萃》",1947,"上海",1
"公彦","《时代杂志》",1947,"上海",1
"公笋","《群众》",1947,"香港",1
"公诚","《现代文摘(上海)》",1947,"上海",1
"关外月","《时与文》",1947,"上海",1
"关夫","《再生》",1947,"上海",1
"其生","《时代杂志》",1947,"上海",1
"兹伐维奇","《时代杂志》",1947,"上海",1
"农慕之","《文萃》",1947,"上海",1
"冯乃超","《群众》",1947,"香港",1
"冯大麟","《观察》",1947,"上海",1
"冯明源","《观察》",1947,"上海",1
"冯明章","《现代文摘(上海)》",1947,"上海",1
"冯越","《正报》",1947,"香港",1
"冯达生","《主流》",1947,"南京",1
"冰波","《观察》",1947,"上海",1
"冶秋","《时与文》",1947,"上海",1
"冷御秋","《中建》",1947,"上海",1
"冷火","《时与文》",1947,"上海",1
"凌卓","《观察》",1947,"上海",1
"凌鸿勋","《中央周刊》",1947,"南京",1
"凡影","《时与文》",1947,"上海",1
"刃锋","《时与文》",1947,"上海",1
"列文","《时代杂志》",1947,"上海",1
"列斯聂斯基","《时代杂志》",1947,"上海",1
"刘不同","《主流》",1947,"南京",1
"刘世英","《中建》",1947,"上海",1
"刘乃诚","《现代文摘(上海)》",1947,"上海",1
"刘义","《现代文摘(上海)》",1947,"上海",1
"刘书春","《观察》",1947,"上海",1
"刘云舫","《再生》",1947,"上海",1
"刘令璧","《中央周刊》",1947,"南京",1
"刘任民","《观察》",1947,"上海",1
"刘信芳","《中央周刊》",1947,"南京",1
"刘兆吉","《中央周刊》",1947,"南京",1
"刘光灾","《中央周刊》",1947,"南京",1
"刘勉","《时与文》",1947,"上海",1
"刘友棠","《群众》",1947,"香港",1
"刘善本","《群众》",1947,"香港",1
"刘圣培","《观察》",1947,"上海",1
"刘庸孙","《国讯》",1947,"上海",1
"刘延诚","《中央周刊》",1947,"南京",1
"刘廷识","《中央周刊》",1947,"南京",1
"刘建绪","《观察》",1947,"上海",1
"刘廼诚","《中央周刊》",1947,"南京",1
"刘德生","《观察》",1947,"上海",1
"刘恒励","《观察》",1947,"上海",1
"刘振东","《中央周刊》",1947,"南京",1
"刘斐荪","《观察》",1947,"上海",1
"刘朗","《正报》",1947,"香港",1
"刘朝阳","《观察》",1947,"上海",1
"刘枫","《时代杂志》",1947,"上海",1
"刘澄","《观察》",1947,"上海",1
"刘火子","《文萃》",1947,"上海",1
"刘玉傑","《中央周刊》",1947,"南京",1
"刘白羽","《正报》",1947,"香港",1
"刘白羽","《群众》",1947,"香港",1
"刘盛亚","《现代文摘(上海)》",1947,"上海",1
"刘禹轩","《观察》",1947,"上海",1
"刘绍中","《中央周刊》",1947,"南京",1
"刘维炽","《中央周刊》",1947,"南京",1
"刘良佐","《中央周刊》",1947,"南京",1
"刘英臣","《观察》",1947,"上海",1
"刘裕山","《中央周刊》",1947,"南京",1
"刘超武","《主流》",1947,"南京",1
"刘迺诚","《中央周刊》",1947,"南京",1
"刘难方","《中央周刊》",1947,"南京",1
"则鸣","《群众》",1947,"香港",1
"刚毅","《正报》",1947,"香港",1
"力耕","《正报》",1947,"香港",1
"加香","《群众》",1947,"香港",1
"劳生","《群众》",1947,"香港",1
"勃克","《时代杂志》",1947,"上海",1
"勃拉斯拉夫斯基","《时代杂志》",1947,"上海",1
"勃拉金","《时代杂志》",1947,"上海",1
"勃朗特曼","《时代杂志》",1947,"上海",1
"勃洛德斯基","《时代杂志》",1947,"上海",1
"勃郎登堡斯基","《时代杂志》",1947,"上海",1
"包华国","《中央周刊》",1947,"南京",1
"包惠僧","《中央周刊》",1947,"南京",1
"化苇","《群众》",1947,"香港",1
"北方","《时与文》",1947,"上海",1
"北泉","《时代杂志》",1947,"上海",1
"匝开莫","《时代杂志》",1947,"上海",1
"匡远怀","《正报》",1947,"香港",1
"千斯","《群众》",1947,"香港",1
"华光","《群众》",1947,"香港",1
"华夏","《中央周刊》",1947,"南京",1
"华子明","《中央周刊》",1947,"南京",1
"华尔嘉","《国讯》",1947,"上海",1
"华山","《正报》",1947,"香港",1
"华景芳","《中央周刊》",1947,"南京",1
"华梅","《群众》",1947,"香港",1
"华献","《正报》",1947,"香港",1
"华莱士","《光明报》",1947,"香港",1
"华莱士","《现代文摘(上海)》",1947,"上海",1
"单子明","《再生》",1947,"上海",1
"南君","《群众》",1947,"香港",1
"南宫遥","《中央周刊》",1947,"南京",1
"南星","《国讯》",1947,"上海",1
"卜化人","《群众》",1947,"香港",1
"卡农尼柯夫","《时代杂志》",1947,"上海",1
"卡明斯基","《时代杂志》",1947,"上海",1
"卡罗顿","《时代杂志》",1947,"上海",1
"卡龙","《时代杂志》",1947,"上海",1
"卢永明","《群众》",1947,"香港",1
"卢镜","《中央周刊》",1947,"南京",1
"卫韧","《时与文》",1947,"上海",1
"即兴","《正报》",1947,"香港",1
"卿麐诗","《观察》",1947,"上海",1
"厚生","《再生》",1947,"上海",1
"原野","《正报》",1947,"香港",1
"友民","《正报》",1947,"香港",1
"友谷","《群众》",1947,"香港",1
"叙伦","《国讯》",1947,"上海",1
"古传贤","《观察》",1947,"上海",1
"古琹","《文萃》",1947,"上海",1
"古罗维奇","《时代杂志》",1947,"上海",1
"台良","《群众》",1947,"香港",1
"史__","《群众》",1947,"香港",1
"史丹","《观察》",1947,"上海",1
"史刚","《群众》",1947,"香港",1
"史吉波伏伊","《时代杂志》",1947,"上海",1
"史塔洛诺索夫","《时代杂志》",1947,"上海",1
"史大林","《时代杂志》",1947,"上海",1
"史密列夫","《时代杂志》",1947,"上海",1
"史明哲","《观察》",1947,"上海",1
"史立常","《观察》",1947,"上海",1
"史良","《国讯》",1947,"上海",1
"史英","《正报》",1947,"香港",1
"史迪瓦特","《光明报》",1947,"香港",1
"史量","《正报》",1947,"香港",1
"史量","《群众》",1947,"香港",1
"史镜涵","《观察》",1947,"上海",1
"叶圣陶","《现代文摘(上海)》",1947,"上海",1
"叶尔莫林斯基","《时代杂志》",1947,"上海",1
"叶尔马什夫","《时代杂志》",1947,"上海",1
"叶文科","《时代杂志》",1947,"上海",1
"叶毅","《观察》",1947,"上海",1
"叶甫谢夫","《时代杂志》",1947,"上海",1
"叶章和","《中央周刊》",1947,"南京",1
"叶耳肖夫","《国讯》",1947,"上海",1
"叶萌","《群众》",1947,"香港",1
"叶辛","《时与文》",1947,"上海",1
"叶锋","《正报》",1947,"香港",1
"叶馨","《群众》",1947,"香港",1
"司徒潮","《群众》",1947,"香港",1
"司马","《观察》",1947,"上海",1
"司马文森","《群众》",1947,"香港",1
"吉人","《时与文》",1947,"上海",1
"吉尔波丁","《时代杂志》",1947,"上海",1
"吉尔莫","《时代杂志》",1947,"上海",1
"吉绍三","《观察》",1947,"上海",1
"吉茄","《正报》",1947,"香港",1
"同衡","《文萃》",1947,"上海",1
"向板","《主流》",1947,"南京",1
"吕义","《正报》",1947,"香港",1
"吕平","《时与文》",1947,"上海",1
"吕拙文","《再生》",1947,"上海",1
"吕瑛","《再生》",1947,"上海",1
"吕辰辉","《观察》",1947,"上海",1
"君君","《观察》",1947,"上海",1
"君既","《时代杂志》",1947,"上海",1
"吴××","《观察》",1947,"上海",1
"吴世昌","《时与文》",1947,"上海",1
"吴世经","《中央周刊》",1947,"南京",1
"吴中平","《观察》",1947,"上海",1
"吴之椿","《现代文摘(上海)》",1947,"上海",1
"吴之椿","《观察》",1947,"上海",1
"吴争","《文萃》",1947,"上海",1
"吴传道","《观察》",1947,"上海",1
"吴伧","《观察》",1947,"上海",1
"吴双丹","《中央周刊》",1947,"南京",1
"吴增","《正报》",1947,"香港",1
"吴天","《群众》",1947,"香港",1
"吴子","《时与文》",1947,"上海",1
"吴宝生","《中建》",1947,"上海",1
"吴家滨","《时与文》",1947,"上海",1
"吴希白","《国讯》",1947,"上海",1
"吴开先","《中央周刊》",1947,"南京",1
"吴承禧","《中建》",1947,"上海",1
"吴斐丹","《中央周刊》",1947,"南京",1
"吴显齐","《观察》",1947,"上海",1
"吴晗","《现代文摘(上海)》",1947,"上海",1
"吴晗","《观察》",1947,"上海",1
"吴景超","《现代文摘(上海)》",1947,"上海",1
"吴景超","《观察》",1947,"上海",1
"吴楠","《群众》",1947,"香港",1
"吴求是","《观察》",1947,"上海",1
"吴江霖","《中央周刊》",1947,"南京",1
"吴玉章","《群众》",1947,"香港",1
"吴缶","《观察》",1947,"上海",1
"吴耀宗","《国讯》",1947,"上海",1
"吴英敬","《中央周刊》",1947,"南京",1
"吴靱","《文萃》",1947,"上海",1
"周一志","《现代文摘(上海)》",1947,"上海",1
"周伯棣","《现代文摘(上海)》",1947,"上海",1
"周华","《时与文》",1947,"上海",1
"周叔厚","《观察》",1947,"上海",1
"周叔谦","《观察》",1947,"上海",1
"周天行","《时与文》",1947,"上海",1
"周建人","《现代文摘(上海)》",1947,"上海",1
"周文鳞","《中建》",1947,"上海",1
"周文麟","《中建》",1947,"上海",1
"周明养","《民主:桂林版》",1947,"桂林",1
"周树声","《再生》",1947,"上海",1
"周继光","《时与文》",1947,"上海",1
"周继善","《时与文》",1947,"上海",1
"周聪章","《观察》",1947,"上海",1
"周至诚","《时与文》",1947,"上海",1
"周达","《群众》",1947,"香港",1
"周违","《正报》",1947,"香港",1
"周钢鸣","《群众》",1947,"香港",1
"周锺岐","《观察》",1947,"上海",1
"周问天","《再生》",1947,"上海",1
"周顗","《国讯》",1947,"上海",1
"周鸿道","《观察》",1947,"上海",1
"咏硕","《再生》",1947,"上海",1
"哥尼","《时代杂志》",1947,"上海",1
"唐宏达","《观察》",1947,"上海",1
"唐庆果","《时代杂志》",1947,"上海",1
"唐明远","《时与文》",1947,"上海",1
"唐海","《文萃》",1947,"上海",1
"嘉文","《时与文》",1947,"上海",1
"地丁","《群众》",1947,"香港",1
"坎人","《群众》",1947,"香港",1
"坚夫","《群众》",1947,"香港",1
"域槐","《正报》",1947,"香港",1
"基雅珂夫","《时代杂志》",1947,"上海",1
"士宏","《国讯》",1947,"上海",1
"壬又安","《中央周刊》",1947,"南京",1
"夏基洛夫","《时代杂志》",1947,"上海",1
"夏康农","《时与文》",1947,"上海",1
"夏康农","《时代杂志》",1947,"上海",1
"夏文炳","《观察》",1947,"上海",1
"夏晴","《国讯》",1947,"上海",1
"夏楚","《观察》",1947,"上海",1
"夏汉","《时代杂志》",1947,"上海",1
"夏洛","《中央周刊》",1947,"南京",1
"夏诚希","《时与文》",1947,"上海",1
"夏风","《群众》",1947,"香港",1
"多列士","《群众》",1947,"香港",1
"多尔巧诺夫","《时代杂志》",1947,"上海",1
"大器","《中央周刊》",1947,"南京",1
"大荣","《时与文》",1947,"上海",1
"天籁","《观察》",1947,"上海",1
"天高","《群众》",1947,"香港",1
"失名","《现代文摘(上海)》",1947,"上海",1
"奇英","《观察》",1947,"上海",1
"契之","《时与文》",1947,"上海",1
"契尔维亚克","《时代杂志》",1947,"上海",1
"契珂娃","《时代杂志》",1947,"上海",1
"奥克桑诺夫","《时代杂志》",1947,"上海",1
"姚士彦","《中建》",1947,"上海",1
"姚庆芳","《中央周刊》",1947,"南京",1
"姚海峰","《时与文》",1947,"上海",1
"姚澄波","《中建》",1947,"上海",1
"姜刃","《群众》",1947,"香港",1
"姜可夫","《群众》",1947,"香港",1
"姜庆湘","《展望》",1947,"南京",1
"姜爲致","《观察》",1947,"上海",1
"娄水芹","《时与文》",1947,"上海",1
"子伦","《群众》",1947,"香港",1
"子欣","《时与文》",1947,"上海",1
"子薯","《时与文》",1947,"上海",1
"孔用济","《时与文》",1947,"上海",1
"孙嘉麟","《中央周刊》",1947,"南京",1
"孙子超","《中央周刊》",1947,"南京",1
"孙敬业","《中央周刊》",1947,"南京",1
"孙文晋","《观察》",1947,"上海",1
"孙明","《群众》",1947,"香港",1
"孙晓村","《中建》",1947,"上海",1
"孙永澂","《观察》",1947,"上海",1
"孙起孟","《现代文摘(上海)》",1947,"上海",1
"孙进明","《观察》",1947,"上海",1
"孝通","《观察》",1947,"上海",1
"孟东邻","《观察》",1947,"上海",1
"孟信徒","《群众》",1947,"香港",1
"孟南","《群众》",1947,"香港",1
"孟启予","《文萃》",1947,"上海",1
"孟宪章","《现代文摘(上海)》",1947,"上海",1
"孟庆渊","《观察》",1947,"上海",1
"孟昌","《时代杂志》",1947,"上海",1
"孟昭英","《观察》",1947,"上海",1
"孟秋蝉","《时与文》",1947,"上海",1
"孟紫明","《观察》",1947,"上海",1
"孟铭","《群众》",1947,"香港",1
"孟雄飞","《群众》",1947,"香港",1
"季君勉","《中央周刊》",1947,"南京",1
"季方","《群众》",1947,"香港",1
"季真","《群众》",1947,"香港",1
"季米特洛夫","《时代杂志》",1947,"上海",1
"季芳","《群众》",1947,"香港",1
"孤流","《国讯》",1947,"上海",1
"学文","《展望》",1947,"南京",1
"学昌","《国讯》",1947,"上海",1
"宇采","《正报》",1947,"香港",1
"安基波夫","《时代杂志》",1947,"上海",1
"安娥","《时与文》",1947,"上海",1
"安康宁","《时代杂志》",1947,"上海",1
"安格尔","《再生》",1947,"上海",1
"安莫","《群众》",1947,"香港",1
"宋三","《群众》",1947,"香港",1
"宋保尊","《中建》",1947,"上海",1
"宋子文","《中央周刊》",1947,"南京",1
"宋扬","《时代杂志》",1947,"上海",1
"宋梦梅","《中建》",1947,"上海",1
"宋次男","《观察》",1947,"上海",1
"宋水","《时代杂志》",1947,"上海",1
"宋瑞楠","《中央周刊》",1947,"南京",1
"宋越伦","《中央周刊》",1947,"南京",1
"宗文","《国讯》",1947,"上海",1
"宗汝成","《国讯》",1947,"上海",1
"宗白华","《观察》",1947,"上海",1
"定远","《正报》",1947,"香港",1
"宣相权","《现代文摘(上海)》",1947,"上海",1
"宪阳","《中央周刊》",1947,"南京",1
"密舒洛维奇","《时代杂志》",1947,"上海",1
"富之的","《群众》",1947,"香港",1
"寰澄","《国讯》",1947,"上海",1
"寿延","《正报》",1947,"香港",1
"寿进文","《现代文摘(上海)》",1947,"上海",1
"小云","《正报》",1947,"香港",1
"小云","《群众》",1947,"香港",1
"小可","《中央周刊》",1947,"南京",1
"小林","《时与文》",1947,"上海",1
"小燄","《民主:桂林版》",1947,"桂林",1
"小蒂","《文萃》",1947,"上海",1
"小诃","《国讯》",1947,"上海",1
"尖兵","《再生》",1947,"上海",1
"尤琴","《时代杂志》",1947,"上海",1
"尤里耶夫","《时代杂志》",1947,"上海",1
"尧森","《群众》",1947,"香港",1
"尹捷","《时与文》",1947,"上海",1
"尹放","《观察》",1947,"上海",1
"尹琪","《正报》",1947,"香港",1
"屏藩","《时与文》",1947,"上海",1
"屑石","《正报》",1947,"香港",1
"山雨","《群众》",1947,"香港",1
"岁寒","《群众》",1947,"香港",1
"岳光","《国讯》",1947,"上海",1
"岳光","《文萃》",1947,"上海",1
"崔书琴","《现代文摘(上海)》",1947,"上海",1
"崔敬伯","《现代文摘(上海)》",1947,"上海",1
"崔是田","《群众》",1947,"香港",1
"嶽云","《再生》",1947,"上海",1
"工友","《正报》",1947,"香港",1
"巴奈·拿乌耳（Nover，B.）","《再生》",1947,"上海",1
"巴奈·那维尔（Movorr，B.）","《再生》",1947,"上海",1
"巴契里斯","《时代杂志》",1947,"上海",1
"巴客","《国讯》",1947,"上海",1
"巴尔雪夫斯基","《时代杂志》",1947,"上海",1
"巴希基洛夫","《时代杂志》",1947,"上海",1
"巴放","《正报》",1947,"香港",1
"巴斯金","《时代杂志》",1947,"上海",1
"巴歇尔斯特尼克","《时代杂志》",1947,"上海",1
"巴甫洛夫","《时代杂志》",1947,"上海",1
"巴齐列维奇","《时代杂志》",1947,"上海",1
"布朗诺夫","《时代杂志》",1947,"上海",1
"布洛夫","《时代杂志》",1947,"上海",1
"布赫洛夫","《时代杂志》",1947,"上海",1
"希元","《国讯》",1947,"上海",1
"希斯金","《时代杂志》",1947,"上海",1
"席人","《时与文》",1947,"上海",1
"席林卓夫","《时代杂志》",1947,"上海",1
"席汝楫","《中央周刊》",1947,"南京",1
"席纳","《国讯》",1947,"上海",1
"平江","《群众》",1947,"香港",1
"广西日报社长","《群众》",1947,"香港",1
"庄淑","《时代杂志》",1947,"上海",1
"庆德苇","《时与文》",1947,"上海",1
"庐山","《中央周刊》",1947,"南京",1
"庐芷","《观察》",1947,"上海",1
"庐茨基","《时代杂志》",1947,"上海",1
"库克莱尼克赛","《时代杂志》",1947,"上海",1
"庭兰","《群众》",1947,"香港",1
"庶夫","《正报》",1947,"香港",1
"康德拉塞娃","《时代杂志》",1947,"上海",1
"康斯坦丁诺夫斯基","《时代杂志》",1947,"上海",1
"廖令宜","《群众》",1947,"香港",1
"廖哲煌","《时与文》",1947,"上海",1
"廖竞存","《再生》",1947,"上海",1
"廷光","《时与文》",1947,"上海",1
"建功","《正报》",1947,"香港",1
"建华","《正报》",1947,"香港",1
"建庵","《现代文摘(上海)》",1947,"上海",1
"张一文","《观察》",1947,"上海",1
"张世禄","《观察》",1947,"上海",1
"张东前","《主流》",1947,"南京",1
"张东荪","《展望》",1947,"南京",1
"张义","《观察》",1947,"上海",1
"张义昌","《观察》",1947,"上海",1
"张云夫","《中央周刊》",1947,"南京",1
"张云横","《时与文》",1947,"上海",1
"张以虚","《时与文》",1947,"上海",1
"张佛森","《时与文》",1947,"上海",1
"张允中","《观察》",1947,"上海",1
"张光铨","《观察》",1947,"上海",1
"张剑","《正报》",1947,"香港",1
"张包增元","《中建》",1947,"上海",1
"张华","《正报》",1947,"香港",1
"张卓然","《再生》",1947,"上海",1
"张友","《光明报》",1947,"香港",1
"张叶","《观察》",1947,"上海",1
"张国超","《再生》",1947,"上海",1
"张培刚","《观察》",1947,"上海",1
"张大伦","《观察》",1947,"上海",1
"张天乐","《中央周刊》",1947,"南京",1
"张守信","《群众》",1947,"香港",1
"张实","《正报》",1947,"香港",1
"张寗远","《观察》",1947,"上海",1
"张庸","《时与文》",1947,"上海",1
"张强立","《中央周刊》",1947,"南京",1
"张强立","《观察》",1947,"上海",1
"张德粹","《中央周刊》",1947,"南京",1
"张志和","《民主:桂林版》",1947,"桂林",1
"张愚山","《主流》",1947,"南京",1
"张文田","《群众》",1947,"香港",1
"张新英","《群众》",1947,"香港",1
"张方集","《国讯》",1947,"上海",1
"张旭初","《观察》",1947,"上海",1
"张明养","《时与文》",1947,"上海",1
"张明养","《现代文摘(上海)》",1947,"上海",1
"张明德","《光明报》",1947,"香港",1
"张明琴","《观察》",1947,"上海",1
"张映南","《民主:桂林版》",1947,"桂林",1
"张曼筠","《光明报》",1947,"香港",1
"张望新","《群众》",1947,"香港",1
"张本","《观察》",1947,"上海",1
"张正邦","《中建》",1947,"上海",1
"张汉清","《观察》",1947,"上海",1
"张沅长","《观察》",1947,"上海",1
"张治中","《中央周刊》",1947,"南京",1
"张泉","《时代杂志》",1947,"上海",1
"张洪如","《中央周刊》",1947,"南京",1
"张澜","《再生》",1947,"上海",1
"张笛","《群众》",1947,"香港",1
"张籍","《国讯》",1947,"上海",1
"张絅伯","《国讯》",1947,"上海",1
"张绍先","《观察》",1947,"上海",1
"张继勋","《时与文》",1947,"上海",1
"张耀武","《国讯》",1947,"上海",1
"张草原","《群众》",1947,"香港",1
"张西曼","《时代杂志》",1947,"上海",1
"张西超","《时与文》",1947,"上海",1
"张豋","《正报》",1947,"香港",1
"张道清","《时与文》",1947,"上海",1
"张道真","《观察》",1947,"上海",1
"张铁夫","《群众》",1947,"香港",1
"张锐","《观察》",1947,"上海",1
"张锡昌","《文萃》",1947,"上海",1
"张雪澄","《国讯》",1947,"上海",1
"张雪非","《观察》",1947,"上海",1
"张香山","《群众》",1947,"香港",1
"张高峰","《观察》",1947,"上海",1
"强布尔","《时代杂志》",1947,"上海",1
"彭克昔","《观察》",1947,"上海",1
"彭学沸","《中央周刊》",1947,"南京",1
"彭德怀","《群众》",1947,"香港",1
"彭志鸿","《中央周刊》",1947,"南京",1
"彭泽民","《光明报》",1947,"香港",1
"彭翰","《现代文摘(上海)》",1947,"上海",1
"彭良","《群众》",1947,"香港",1
"彭霖","《正报》",1947,"香港",1
"彭麟","《正报》",1947,"香港",1
"彼埃尔","《时代杂志》",1947,"上海",1
"彼得斯基","《时代杂志》",1947,"上海",1
"彼得洛夫","《时代杂志》",1947,"上海",1
"彼杜霍娃","《时代杂志》",1947,"上海",1
"彿罗洛夫","《时代杂志》",1947,"上海",1
"徐世荣","《中央周刊》",1947,"南京",1
"徐中玉","《现代文摘(上海)》",1947,"上海",1
"徐中玉","《观察》",1947,"上海",1
"徐仁道","《中建》",1947,"上海",1
"徐偶若","《观察》",1947,"上海",1
"徐傅霖","《再生》",1947,"上海",1
"徐元璞","《中央周刊》",1947,"南京",1
"徐季明","《时与文》",1947,"上海",1
"徐康","《正报》",1947,"香港",1
"徐敬","《观察》",1947,"上海",1
"徐朴敬","《时与文》",1947,"上海",1
"徐毓枬","《现代文摘(上海)》",1947,"上海",1
"徐灿","《正报》",1947,"香港",1
"徐益棠","《中央周刊》",1947,"南京",1
"徐行","《观察》",1947,"上海",1
"德明","《时与文》",1947,"上海",1
"志中","《群众》",1947,"香港",1
"志伊","《再生》",1947,"上海",1
"志伟","《群众》",1947,"香港",1
"怀霜","《时与文》",1947,"上海",1
"怒涛","《光明报》",1947,"香港",1
"怒火","《正报》",1947,"香港",1
"思健","《正报》",1947,"香港",1
"思慕","《光明报》",1947,"香港",1
"思慕","《现代文摘(上海)》",1947,"上海",1
"思粤","《时与文》",1947,"上海",1
"思经","《正报》",1947,"香港",1
"思蓝","《观察》",1947,"上海",1
"怡波","《国讯》",1947,"上海",1
"悲厂","《再生》",1947,"上海",1
"悲声","《民主:桂林版》",1947,"桂林",1
"惠__","《群众》",1947,"香港",1
"愚君","《群众》",1947,"香港",1
"戈云","《群众》",1947,"香港",1
"戈兰特","《时代杂志》",1947,"上海",1
"戈尔维契","《时代杂志》",1947,"上海",1
"戈洛特凯维奇","《时代杂志》",1947,"上海",1
"成城","《正报》",1947,"香港",1
"戒庵","《再生》",1947,"上海",1
"戚可诹","《时与文》",1947,"上海",1
"戚殿萱","《中建》",1947,"上海",1
"托尔斯泰","《时代杂志》",1947,"上海",1
"扬可扬","《观察》",1947,"上海",1
"扶风","《正报》",1947,"香港",1
"拉斯基","《主流》",1947,"南京",1
"拉查列夫","《时代杂志》",1947,"上海",1
"拉铁摩尔","《国讯》",1947,"上海",1
"援静","《再生》",1947,"上海",1
"放翁句","《国讯》",1947,"上海",1
"敏夫","《群众》",1947,"香港",1
"敢为","《时与文》",1947,"上海",1
"文丑","《时与文》",1947,"上海",1
"文元","《现代文摘(上海)》",1947,"上海",1
"文弼成","《观察》",1947,"上海",1
"文愚","《正报》",1947,"香港",1
"文敬","《正报》",1947,"香港",1
"文沉","《正报》",1947,"香港",1
"文珊","《群众》",1947,"香港",1
"文秀村","《观察》",1947,"上海",1
"文继武","《观察》",1947,"上海",1
"斯特鲁米林","《时代杂志》",1947,"上海",1
"斯诺","《文萃》",1947,"上海",1
"新生","《再生》",1947,"上海",1
"新生","《文萃》",1947,"上海",1
"方与严","《时代杂志》",1947,"上海",1
"方东旭","《国讯》",1947,"上海",1
"方兰汝","《时与文》",1947,"上海",1
"方兴","《正报》",1947,"香港",1
"方向之","《光明报》",1947,"香港",1
"方子惠","《群众》",1947,"香港",1
"方建民","《再生》",1947,"上海",1
"方方","《正报》",1947,"香港",1
"方明","《群众》",1947,"香港",1
"方林僊","《中建》",1947,"上海",1
"方治平","《光明报》",1947,"香港",1
"方滨","《文萃》",1947,"上海",1
"方瑛","《时与文》",1947,"上海",1
"方秋苇","《中央周刊》",1947,"南京",1
"方秋苇","《国讯》",1947,"上海",1
"方稜","《观察》",1947,"上海",1
"方艾","《正报》",1947,"香港",1
"方苞","《国讯》",1947,"上海",1
"方裕之","《文萃》",1947,"上海",1
"方远","《正报》",1947,"香港",1
"方锦","《再生》",1947,"上海",1
"施克","《时与文》",1947,"上海",1
"施南","《群众》",1947,"香港",1
"施复亮","《展望》",1947,"南京",1
"施复亮","《观察》",1947,"上海",1
"施威德","《时代杂志》",1947,"上海",1
"施安娜","《国讯》",1947,"上海",1
"施密莱夫","《时代杂志》",1947,"上海",1
"施比尔特","《时代杂志》",1947,"上海",1
"施若霖","《观察》",1947,"上海",1
"旅人","《正报》",1947,"香港",1
"无以","《时代杂志》",1947,"上海",1
"无垢","《国讯》",1947,"上海",1
"无爲","《中央周刊》",1947,"南京",1
"日丹诺夫","《群众》",1947,"香港",1
"旨远","《群众》",1947,"香港",1
"时昭瀞","《再生》",1947,"上海",1
"时有经","《中央周刊》",1947,"南京",1
"时铃","《群众》",1947,"香港",1
"时雄","《群众》",1947,"香港",1
"时风","《时与文》",1947,"上海",1
"时风","《现代文摘(上海)》",1947,"上海",1
"明伦","《再生》",1947,"上海",1
"明德","《正报》",1947,"香港",1
"明祥","《正报》",1947,"香港",1
"明迪","《正报》",1947,"香港",1
"易文","《时与文》",1947,"上海",1
"易明","《主流》",1947,"南京",1
"星五","《再生》",1947,"上海",1
"星德","《中央周刊》",1947,"南京",1
"晓红","《正报》",1947,"香港",1
"普希金","《时代杂志》",1947,"上海",1
"普拉多赛维奇","《时代杂志》",1947,"上海",1
"普朗宁","《时代杂志》",1947,"上海",1
"普雷雪夫斯基","《时代杂志》",1947,"上海",1
"景陶","《中央周刊》",1947,"南京",1
"曦诒","《时与文》",1947,"上海",1
"曰晃","《正报》",1947,"香港",1
"更生","《再生》",1947,"上海",1
"曹孟君","《时代杂志》",1947,"上海",1
"曹文羣","《主流》",1947,"南京",1
"曹斯金","《时代杂志》",1947,"上海",1
"曹燮明","《观察》",1947,"上海",1
"曹禺","《中央周刊》",1947,"南京",1
"曹立名","《时与文》",1947,"上海",1
"曹精一","《中央周刊》",1947,"南京",1
"曼容","《观察》",1947,"上海",1
"曼纽斯基","《时代杂志》",1947,"上海",1
"曾乾","《观察》",1947,"上海",1
"曾华","《正报》",1947,"香港",1
"曾景初","《时与文》",1947,"上海",1
"曾正权","《中央周刊》",1947,"南京",1
"曾炳钧","《观察》",1947,"上海",1
"曾进","《主流》",1947,"南京",1
"曾锦","《正报》",1947,"香港",1
"望月","《国讯》",1947,"上海",1
"木乃","《正报》",1947,"香港",1
"未名","《光明报》",1947,"香港",1
"未名","《群众》",1947,"香港",1
"本源","《文萃》",1947,"上海",1
"朱凤鸣","《国讯》",1947,"上海",1
"朱启平","《再生》",1947,"上海",1
"朱咏沂","《观察》",1947,"上海",1
"朱喜庆","《中建》",1947,"上海",1
"朱声绂","《时与文》",1947,"上海",1
"朱天心","《观察》",1947,"上海",1
"朱守一","《再生》",1947,"上海",1
"朱宕潜","《中央周刊》",1947,"南京",1
"朱巴","《群众》",1947,"香港",1
"朱德","《群众》",1947,"香港",1
"朱斯煌","《现代文摘(上海)》",1947,"上海",1
"朱本源","《观察》",1947,"上海",1
"朱洁夫","《中建》",1947,"上海",1
"朱碧波","《时与文》",1947,"上海",1
"朱祖晦","《中央周刊》",1947,"南京",1
"朱福建","《观察》",1947,"上海",1
"朱綘","《时与文》",1947,"上海",1
"朱绛","《国讯》",1947,"上海",1
"朱自清","《现代文摘(上海)》",1947,"上海",1
"朱鸣冈","《时与文》",1947,"上海",1
"李一荣","《时与文》",1947,"上海",1
"李一雯","《国讯》",1947,"上海",1
"李一雯","《时与文》",1947,"上海",1
