"source","target","year","place","journal","weight"
"曾进(1947)","附件 (n)",1947,"南京","《主流》",1
"曾进(1947)","革命 (n)",1947,"南京","《主流》",1
"曾锦(1947)","人民武装 (n)",1947,"香港","《正报》",1
"曾锦(1947)","南路 (n)",1947,"香港","《正报》",1
"曾锦(1947)","声势浩大 (n)",1947,"香港","《正报》",1
"望月(1947)","战后 (n)",1947,"上海","《国讯》",1
"望月(1947)","改革 (n)",1947,"上海","《国讯》",1
"望月(1947)","教育 (n)",1947,"上海","《国讯》",1
"望月(1947)","日本 (n)",1947,"上海","《国讯》",1
"朝新(1947)","一年 (n)",1947,"香港","《群众》",1
"朝新(1947)","三大 (n)",1947,"香港","《群众》",1
"朝新(1947)","严重 (n)",1947,"香港","《群众》",1
"朝新(1947)","之战 (n)",1947,"香港","《群众》",1
"朝新(1947)","之捷 (n)",1947,"香港","《群众》",1
"朝新(1947)","之路吗 (n)",1947,"香港","《群众》",1
"朝新(1947)","二十天 (n)",1947,"香港","《群众》",1
"朝新(1947)","交相辉映 (n)",1947,"香港","《群众》",1
"朝新(1947)","从此 (n)",1947,"香港","《群众》",1
"朝新(1947)","全局 (n)",1947,"香港","《群众》",1
"朝新(1947)","内外线 (n)",1947,"香港","《群众》",1
"朝新(1947)","冬天 (n)",1947,"香港","《群众》",1
"朝新(1947)","冬季 (n)",1947,"香港","《群众》",1
"朝新(1947)","到鲁西 (n)",1947,"香港","《群众》",1
"朝新(1947)","前面 (n)",1947,"香港","《群众》",1
"朝新(1947)","南北 (n)",1947,"香港","《群众》",1
"朝新(1947)","南面 (n)",1947,"香港","《群众》",1
"朝新(1947)","变化 (n)",1947,"香港","《群众》",1
"朝新(1947)","只是 (n)",1947,"香港","《群众》",1
"朝新(1947)","困死 (n)",1947,"香港","《群众》",1
"朝新(1947)","大别山区 (n)",1947,"香港","《群众》",1
"朝新(1947)","尚未 (n)",1947,"香港","《群众》",1
"朝新(1947)","平汉 (n)",1947,"香港","《群众》",1
"朝新(1947)","延安 (n)",1947,"香港","《群众》",1
"朝新(1947)","开端 (n)",1947,"香港","《群众》",1
"朝新(1947)","形势 (n)",1947,"香港","《群众》",1
"朝新(1947)","忙死 (n)",1947,"香港","《群众》",1
"朝新(1947)","战事 (n)",1947,"香港","《群众》",1
"朝新(1947)","挽救 (n)",1947,"香港","《群众》",1
"朝新(1947)","接着 (n)",1947,"香港","《群众》",1
"朝新(1947)","接连 (n)",1947,"香港","《群众》",1
"朝新(1947)","改变 (n)",1947,"香港","《群众》",1
"朝新(1947)","攻守 (n)",1947,"香港","《群众》",1
"朝新(1947)","易势 (n)",1947,"香港","《群众》",1
"朝新(1947)","有机 (n)",1947,"香港","《群众》",1
"朝新(1947)","江南 (n)",1947,"香港","《群众》",1
"朝新(1947)","活跃 (n)",1947,"香港","《群众》",1
"朝新(1947)","瞬息万变 (n)",1947,"香港","《群众》",1
"朝新(1947)","短长 (n)",1947,"香港","《群众》",1
"朝新(1947)","石家莊 (n)",1947,"香港","《群众》",1
"朝新(1947)","秋季 (n)",1947,"香港","《群众》",1
"朝新(1947)","结合 (n)",1947,"香港","《群众》",1
"朝新(1947)","联防 (n)",1947,"香港","《群众》",1
"朝新(1947)","胶济 (n)",1947,"香港","《群众》",1
"朝新(1947)","能够 (n)",1947,"香港","《群众》",1
"朝新(1947)","蒋介石 (n)",1947,"香港","《群众》",1
"朝新(1947)","谈起 (n)",1947,"香港","《群众》",1
"朝新(1947)","走下坡路 (n)",1947,"香港","《群众》",1
"朝新(1947)","跨过 (n)",1947,"香港","《群众》",1
"朝新(1947)","还有 (n)",1947,"香港","《群众》",1
"朝新(1947)","逃生 (n)",1947,"香港","《群众》",1
"朝新(1947)","部署 (n)",1947,"香港","《群众》",1
"朝新(1947)","陇海 (n)",1947,"香港","《群众》",1
"朝新(1947)","陕北 (n)",1947,"香港","《群众》",1
"朝新(1947)","颓势 (n)",1947,"香港","《群众》",1
"朝新(1947)","风暴 (n)",1947,"香港","《群众》",1
"朝新(1947)","鲁中 (n)",1947,"香港","《群众》",1
"朝新(1947)","鲁豫之战 (n)",1947,"香港","《群众》",1
"木乃(1947)","女杰 (n)",1947,"香港","《正报》",1
"木乃(1947)","威武不屈 (n)",1947,"香港","《正报》",1
"木乃(1947)","抗战 (n)",1947,"香港","《正报》",1
"木乃(1947)","故事 (n)",1947,"香港","《正报》",1
"木乃(1947)","琼崖 (n)",1947,"香港","《正报》",1
"未名(1947)","中国 (n)",1947,"香港","《群众》",1
"未名(1947)","会议 (n)",1947,"香港","《光明报》",1
"未名(1947)","命运 (n)",1947,"香港","《群众》",1
"未名(1947)","莫斯科 (n)",1947,"香港","《光明报》",1
"本源(1947)","新疆 (n)",1947,"上海","《文萃》",1
"朱亦松(1947)","续完 (n)",1947,"上海","《再生》",1
"朱偰(1947)","不可 (n)",1947,"上海","《观察》",1
"朱偰(1947)","先生 (n)",1947,"上海","《观察》",1
"朱偰(1947)","函件 (n)",1947,"上海","《观察》",1
"朱偰(1947)","币制 (n)",1947,"上海","《观察》",1
"朱偰(1947)","来往 (n)",1947,"上海","《观察》",1
"朱偰(1947)","编者 (n)",1947,"上海","《观察》",1
"朱偰(1947)","非改 (n)",1947,"上海","《观察》",1
"朱凤鸣(1947)","前途 (n)",1947,"上海","《国讯》",1
"朱凤鸣(1947)","对华 (n)",1947,"上海","《国讯》",1
"朱凤鸣(1947)","援助 (n)",1947,"上海","《国讯》",1
"朱凤鸣(1947)","真相 (n)",1947,"上海","《国讯》",1
"朱凤鸣(1947)","美国 (n)",1947,"上海","《国讯》",1
"朱凤鸣(1947)","舆论界 (n)",1947,"上海","《国讯》",1
"朱凤鸣(1947)","透露 (n)",1947,"上海","《国讯》",1
"朱启平(1947)","人过 (n)",1947,"上海","《再生》",1
"朱启平(1947)","夏天 (n)",1947,"上海","《再生》",1
"朱启平(1947)","纽约 (n)",1947,"上海","《再生》",1
"朱咏沂(1947)","外交部 (n)",1947,"上海","《观察》",1
"朱咏沂(1947)","解释 (n)",1947,"上海","《观察》",1
"朱喜庆(1947)","工作 (n)",1947,"上海","《中建》",1
"朱喜庆(1947)","治虫 (n)",1947,"上海","《中建》",1
"朱喜庆(1947)","阶段 (n)",1947,"上海","《中建》",1
"朱声绂(1947)","争取 (n)",1947,"上海","《时与文》",1
"朱声绂(1947)","学术 (n)",1947,"上海","《时与文》",1
"朱声绂(1947)","应有 (n)",1947,"上海","《时与文》",1
"朱声绂(1947)","独立 (n)",1947,"上海","《时与文》",1
"朱声绂(1947)","警惕 (n)",1947,"上海","《时与文》",1
"朱天心(1947)","中国 (n)",1947,"上海","《观察》",1
"朱天心(1947)","华莱士 (n)",1947,"上海","《观察》",1
"朱天心(1947)","生在 (n)",1947,"上海","《观察》",1
"朱守一(1947)","刍议 (n)",1947,"上海","《再生》",1
"朱守一(1947)","我国 (n)",1947,"上海","《再生》",1
"朱守一(1947)","政局 (n)",1947,"上海","《再生》",1
"朱守一(1947)","目前 (n)",1947,"上海","《再生》",1
"朱守一(1947)","调解 (n)",1947,"上海","《再生》",1
"朱宕潜(1947)","儿童教育 (n)",1947,"南京","《中央周刊》",1
"朱宕潜(1947)","儿童节 (n)",1947,"南京","《中央周刊》",1
"朱宕潜(1947)","增进 (n)",1947,"南京","《中央周刊》",1
"朱宕潜(1947)","效果 (n)",1947,"南京","《中央周刊》",1
"朱宕潜(1947)","特刊 (n)",1947,"南京","《中央周刊》",1
"朱巴(1947)","主义 (n)",1947,"香港","《群众》",1
"朱巴(1947)","发展 (n)",1947,"香港","《群众》",1
"朱巴(1947)","在世界上 (n)",1947,"香港","《群众》",1
"朱巴(1947)","革命 (n)",1947,"香港","《群众》",1
"朱巴(1947)","马克斯 (n)",1947,"香港","《群众》",1
"朱德(1947)","三十六 (n)",1947,"香港","《群众》",1
"朱德(1947)","中国人民解放军 (n)",1947,"香港","《群众》",1
"朱德(1947)","宣言 (n)",1947,"香港","《群众》",1
"朱德(1947)","纪念日 (n)",1947,"香港","《群众》",1
"朱德(1947)","辛亥革命 (n)",1947,"香港","《群众》",1
"朱斯煌(1947)","刍议 (n)",1947,"上海","《现代文摘(上海)》",1
"朱斯煌(1947)","外汇管制 (n)",1947,"上海","《现代文摘(上海)》",1
"朱斯煌(1947)","当前 (n)",1947,"上海","《现代文摘(上海)》",1
"朱斯煌(1947)","抢救 (n)",1947,"上海","《现代文摘(上海)》",1
"朱斯煌(1947)","经济危机 (n)",1947,"上海","《现代文摘(上海)》",1
"朱斯煌(1947)","解除 (n)",1947,"上海","《现代文摘(上海)》",1
"朱晨(1947)","书报 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","大传 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","就业 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","张居正 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","救治 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","春秋 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","求学 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","病象 (n)",1947,"南京","《中央周刊》",1
"朱晨(1947)","职业 (n)",1947,"南京","《中央周刊》",1
"朱本源(1947)","尊孔 (n)",1947,"上海","《观察》",1
"朱本源(1947)","民主 (n)",1947,"上海","《观察》",1
"朱本源(1947)","矛盾 (n)",1947,"上海","《观察》",1
"朱树锦(1947)","一种 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","之道 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","以不变应万变 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","健全 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","公映 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","内部 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","发展 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","团体 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","夫人 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","工作 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","态度 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","意见 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","战斗 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","技术 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","报社 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","文书 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","浦东 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","生活 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","笔谈 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","而歌 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","误解 (n)",1947,"上海","《中建》",1
"朱树锦(1947)","进路 (n)",1947,"上海","《中建》",1
"朱洁夫(1947)","农村 (n)",1947,"上海","《中建》",1
"朱洁夫(1947)","抗战 (n)",1947,"上海","《中建》",1
"朱洁夫(1947)","经济 (n)",1947,"上海","《中建》",1
"朱碧波(1947)","刊物 (n)",1947,"上海","《时与文》",1
"朱碧波(1947)","胡乱 (n)",1947,"上海","《时与文》",1
"朱碧波(1947)","造谣 (n)",1947,"上海","《时与文》",1
"朱祖晦(1947)","性质 (n)",1947,"南京","《中央周刊》",1
"朱祖晦(1947)","数字 (n)",1947,"南京","《中央周刊》",1
"朱福建(1947)","中国 (n)",1947,"上海","《观察》",1
"朱福建(1947)","华莱士 (n)",1947,"上海","《观察》",1
"朱福建(1947)","非无 (n)",1947,"上海","《观察》",1
"朱綘(1947)","公教人员 (n)",1947,"上海","《时与文》",1
"朱綘(1947)","自叹 (n)",1947,"上海","《时与文》",1
"朱绛(1947)","俞颂华 (n)",1947,"上海","《国讯》",1
"朱绛(1947)","先生 (n)",1947,"上海","《国讯》",1
"朱绛(1947)","千人 (n)",1947,"上海","《国讯》",1
"朱绛(1947)","同声 (n)",1947,"上海","《国讯》",1
"朱绛(1947)","英灵 (n)",1947,"上海","《国讯》",1
"朱绛(1947)","追悼会 (n)",1947,"上海","《国讯》",1
"朱自清(1947)","不满 (n)",1947,"上海","《观察》",1
"朱自清(1947)","共偿 (n)",1947,"上海","《观察》",1
"朱自清(1947)","朗诵诗 (n)",1947,"上海","《观察》",1
"朱自清(1947)","现状 (n)",1947,"上海","《观察》",1
"朱自清(1947)","通俗化 (n)",1947,"上海","《现代文摘(上海)》",1
"朱自清(1947)","雅俗 (n)",1947,"上海","《观察》",1
"朱荷生(1947)","失败 (n)",1947,"南京","《中央周刊》",1
"朱荷生(1947)","婚姻 (n)",1947,"南京","《中央周刊》",1
"朱荷生(1947)","戏看 (n)",1947,"南京","《中央周刊》",1
"朱荷生(1947)","改造 (n)",1947,"南京","《中央周刊》",1
"朱荷生(1947)","文化 (n)",1947,"南京","《中央周刊》",1
"朱荷生(1947)","日本 (n)",1947,"南京","《中央周刊》",1
"朱荷生(1947)","比例 (n)",1947,"南京","《中央周刊》",1
"朱荷生(1947)","草台 (n)",1947,"南京","《中央周刊》",1
"朱鸣冈(1947)","二幅 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","介绍 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","佳作 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","倾听 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","展览会 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","新闻 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","木展 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","神舞 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","苗民 (n)",1947,"上海","《时与文》",1
"朱鸣冈(1947)","选辑 (n)",1947,"上海","《时与文》",1
"李一荣(1947)","北平 (n)",1947,"上海","《时与文》",1
"李一荣(1947)","魏德迈 (n)",1947,"上海","《时与文》",1
"李一雯(1947)","动员 (n)",1947,"上海","《时与文》",1
"李一雯(1947)","勘乱 (n)",1947,"上海","《时与文》",1
"李一雯(1947)","币制 (n)",1947,"上海","《时与文》",1
"李一雯(1947)","捉襟见肘 (n)",1947,"上海","《国讯》",1
"李一雯(1947)","改革 (n)",1947,"上海","《时与文》",1
"李一雯(1947)","财政 (n)",1947,"上海","《国讯》",1
"李一鸣(1947)","今后 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","依靠 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","信箱 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","先生 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","出路 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","国家 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","实现 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","政治 (n)",1947,"香港","《群众》",1
"李一鸣(1947)","民主 (n)",1947,"香港","《群众》",1
"李东白(1947)","军队 (n)",1947,"香港","《正报》",1
"李东白(1947)","将军 (n)",1947,"香港","《正报》",1
"李东白(1947)","贺龙 (n)",1947,"香港","《正报》",1
"李乃聪(1947)","美军 (n)",1947,"上海","《文萃》",1
"李乃聪(1947)","赶出去 (n)",1947,"上海","《文萃》",1
"李乃聪(1947)","起来 (n)",1947,"上海","《文萃》",1
"李义(1947)","农村 (n)",1947,"香港","《正报》",1
"李义(1947)","调查 (n)",1947,"香港","《正报》",1
"李之显(1947)","不可 (n)",1947,"上海","《时与文》",1
"李亚斯(1947)","十大 (n)",1947,"上海","《时代杂志》",1
"李亚斯(1947)","大师 (n)",1947,"上海","《时代杂志》",1
"李亚斯(1947)","苏联 (n)",1947,"上海","《时代杂志》",1
"李亚斯(1947)","象棋 (n)",1947,"上海","《时代杂志》",1
"李亚陀夫(1947)","人民 (n)",1947,"上海","《时代杂志》",1
"李亚陀夫(1947)","反帝 (n)",1947,"上海","《时代杂志》",1
"李亚陀夫(1947)","拉丁美洲 (n)",1947,"上海","《时代杂志》",1
"李亚陀夫(1947)","斗争 (n)",1947,"上海","《时代杂志》",1
"李仁柳(1947)","农村 (n)",1947,"上海","《中建》",1
"李仁柳(1947)","经济 (n)",1947,"上海","《中建》",1
"李仁柳(1947)","问题 (n)",1947,"上海","《中建》",1
"李传梓(1947)","二三 (n)",1947,"南京","《中央周刊》",1
"李传梓(1947)","先生 (n)",1947,"南京","《中央周刊》",1
"李传梓(1947)","顾远 (n)",1947,"南京","《中央周刊》",1
"李伯森(1947)","万祥 (n)",1947,"上海","《中建》",1
"李伯森(1947)","仓库 (n)",1947,"上海","《中建》",1
"李伯森(1947)","工作 (n)",1947,"上海","《中建》",1
"李伯森(1947)","纵横 (n)",1947,"上海","《中建》",1
"李伯球(1947)","上海 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","中国 (n)",1947,"香港","《群众》",1
"李伯球(1947)","二中全会 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","先烈 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","凶手 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","动态 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","友声 (n)",1947,"香港","《群众》",1
"李伯球(1947)","土地改革 (n)",1947,"香港","《群众》",1
"李伯球(1947)","悼念 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","撲灭 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","收获 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","杀人 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","民主运动 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","纪念 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","邹李闻 (n)",1947,"香港","《光明报》",1
"李伯球(1947)","陶四 (n)",1947,"香港","《光明报》",1
"李佬(1947)","信箱 (n)",1947,"香港","《群众》",1
"李佬(1947)","读者 (n)",1947,"香港","《群众》",1
"李佬(1947)","败类 (n)",1947,"香港","《群众》",1
"李俊谟(1947)","私鬥 (n)",1947,"上海","《观察》",1
"李健吾(1947)","剧评 (n)",1947,"上海","《观察》",1
"李健吾(1947)","声音 (n)",1947,"上海","《观察》",1
"李健吾(1947)","文字 (n)",1947,"上海","《观察》",1
"李克佐(1947)","一条 (n)",1947,"上海","《观察》",1
"李克佐(1947)","中国 (n)",1947,"上海","《观察》",1
"李克佐(1947)","农业 (n)",1947,"上海","《观察》",1
"李克佐(1947)","农场 (n)",1947,"上海","《观察》",1
"李克佐(1947)","出路 (n)",1947,"上海","《观察》",1
"李克佐(1947)","刍议 (n)",1947,"上海","《观察》",1
"李克佐(1947)","创办 (n)",1947,"上海","《观察》",1
"李克佐(1947)","生产 (n)",1947,"上海","《观察》",1
"李克佐(1947)","试探 (n)",1947,"上海","《观察》",1
"李剑华(1947)","上海 (n)",1947,"上海","《中建》",1
"李剑华(1947)","严重 (n)",1947,"上海","《中建》",1
"李剑华(1947)","克服 (n)",1947,"上海","《中建》",1
"李剑华(1947)","几条 (n)",1947,"上海","《中建》",1
"李剑华(1947)","原因 (n)",1947,"上海","《中建》",1
"李剑华(1947)","失业问题 (n)",1947,"上海","《中建》",1
"李剑华(1947)","整个 (n)",1947,"上海","《中建》",1
"李剑华(1947)","检讨 (n)",1947,"上海","《中建》",1
"李剑华(1947)","社会 (n)",1947,"上海","《中建》",1
"李剑华(1947)","经济危机 (n)",1947,"上海","《中建》",1
"李剑华(1947)","解决 (n)",1947,"上海","《中建》",1
"李剑华(1947)","讲座 (n)",1947,"上海","《中建》",1
"李剑华(1947)","谋取 (n)",1947,"上海","《中建》",1
"李剑华(1947)","道路 (n)",1947,"上海","《中建》",1
"李剑华(1947)","问题 (n)",1947,"上海","《中建》",1
"李加(1947)","初步 (n)",1947,"香港","《正报》",1
"李加(1947)","反省 (n)",1947,"香港","《正报》",1
"李加(1947)","服务 (n)",1947,"香港","《正报》",1
"李加(1947)","群众 (n)",1947,"香港","《正报》",1
"李加(1947)","群众观点 (n)",1947,"香港","《正报》",1
"李北(1947)","人民武装 (n)",1947,"香港","《群众》",1
"李北(1947)","日益壮大 (n)",1947,"香港","《群众》",1
"李北(1947)","杭州 (n)",1947,"香港","《群众》",1
"李北(1947)","浙江 (n)",1947,"香港","《群众》",1
"李卜明(1947)","各地 (n)",1947,"香港","《正报》",1
"李卜明(1947)","翁源 (n)",1947,"香港","《正报》",1
"李卜明(1947)","骚动 (n)",1947,"香港","《正报》",1
"李君凡(1947)","人心 (n)",1947,"香港","《群众》",1
"李君凡(1947)","打不死 (n)",1947,"香港","《群众》",1
"李君凡(1947)","重庆 (n)",1947,"香港","《群众》",1
"李君猷(1947)","友声 (n)",1947,"南京","《中央周刊》",1
"李国树(1947)","他人 (n)",1947,"香港","《群众》",1
"李国树(1947)","编者 (n)",1947,"香港","《群众》",1
"李国树(1947)","读后 (n)",1947,"香港","《群众》",1
"李国树(1947)","读者 (n)",1947,"香港","《群众》",1
"李国树(1947)","转赠 (n)",1947,"香港","《群众》",1
"李国桓(1947)","中国 (n)",1947,"南京","《中央周刊》",1
"李国桓(1947)","制度 (n)",1947,"南京","《中央周刊》",1
"李国桓(1947)","可能 (n)",1947,"南京","《中央周刊》",1
"李国桓(1947)","机械化 (n)",1947,"南京","《中央周刊》",1
"李国桓(1947)","经营 (n)",1947,"南京","《中央周刊》",1
"李国桓(1947)","配合 (n)",1947,"南京","《中央周刊》",1
"李国桓(1947)","问题 (n)",1947,"南京","《中央周刊》",1
"李夫兴(1947)","扫除 (n)",1947,"上海","《时代杂志》",1
"李夫兴(1947)","文盲 (n)",1947,"上海","《时代杂志》",1
"李夫兴(1947)","苏联 (n)",1947,"上海","《时代杂志》",1
"李宗黄(1947)","党团 (n)",1947,"南京","《中央周刊》",1
"李宗黄(1947)","展望 (n)",1947,"南京","《中央周刊》",1
"李宗黄(1947)","统一 (n)",1947,"南京","《中央周刊》",1
"李定中(1947)","一条 (n)",1947,"上海","《时与文》",1
"李定中(1947)","中国 (n)",1947,"上海","《时与文》",1
"李定中(1947)","农业 (n)",1947,"上海","《时与文》",1
"李定中(1947)","出路 (n)",1947,"上海","《时与文》",1
"李定中(1947)","试探 (n)",1947,"上海","《时与文》",1
"李巖(1947)","反对 (n)",1947,"上海","《观察》",1
"李巖(1947)","恢复 (n)",1947,"上海","《观察》",1
"李巖(1947)","考试 (n)",1947,"上海","《观察》",1
"李巖(1947)","自费留学 (n)",1947,"上海","《观察》",1
"李幕白(1947)","开除 (n)",1947,"上海","《观察》",1
"李幕白(1947)","继以 (n)",1947,"上海","《观察》",1
"李幕白(1947)","藉以 (n)",1947,"上海","《观察》",1
"李幕白(1947)","驱逐出境 (n)",1947,"上海","《观察》",1
"李广田(1947)","小记 (n)",1947,"上海","《观察》",1
"李广田(1947)","滇谣 (n)",1947,"上海","《观察》",1
"李康民(1947)","生活 (n)",1947,"上海","《时与文》",1
"李康民(1947)","香港 (n)",1947,"上海","《时与文》",1
"李微尘(1947)","子书 (n)",1947,"上海","《再生》",1
"李微尘(1947)","致伍 (n)",1947,"上海","《再生》",1
"李德立(1947)","中国 (n)",1947,"上海","《时代杂志》",1
"李德立(1947)","发展 (n)",1947,"上海","《时代杂志》",1
"李德立(1947)","密勒 (n)",1947,"上海","《时代杂志》",1
"李德立(1947)","战局 (n)",1947,"上海","《时代杂志》",1
"李德立(1947)","瞻望 (n)",1947,"上海","《时代杂志》",1
"李德立(1947)","评论 (n)",1947,"上海","《时代杂志》",1
"李德立(1947)","译自 (n)",1947,"上海","《时代杂志》",1
"李怀仁(1947)","上海 (n)",1947,"香港","《光明报》",1
"李怀仁(1947)","人民 (n)",1947,"香港","《光明报》",1
"李怀仁(1947)","声明 (n)",1947,"香港","《光明报》",1
"李怀仁(1947)","看法 (n)",1947,"香港","《光明报》",1
"李怀仁(1947)","马歇尔 (n)",1947,"香港","《光明报》",1
"李思仁(1947)","做些 (n)",1947,"香港","《正报》",1
"李思仁(1947)","应该 (n)",1947,"香港","《正报》",1
"李思仁(1947)","笔谈 (n)",1947,"香港","《正报》",1
"李思仁(1947)","青年 (n)",1947,"香港","《正报》",1
"李恭宇(1947)","何处 (n)",1947,"上海","《观察》",1
"李恭宇(1947)","地方 (n)",1947,"上海","《观察》",1
"李恭宇(1947)","财政 (n)",1947,"上海","《观察》",1
"李惠林(1947)","史考 (n)",1947,"上海","《国讯》",1
"李惠林(1947)","魏德迈 (n)",1947,"上海","《国讯》",1
"李慕曰(1947)","圣诞夜 (n)",1947,"上海","《观察》",1
"李慕白(1947)","一曲 (n)",1947,"上海","《观察》",1
"李慕白(1947)","冬天 (n)",1947,"上海","《观察》",1
"李慕白(1947)","十一 (n)",1947,"上海","《观察》",1
"李慕白(1947)","十二 (n)",1947,"上海","《观察》",1
"李慕白(1947)","历史背景 (n)",1947,"上海","《观察》",1
"李慕白(1947)","复活 (n)",1947,"上海","《观察》",1
"李慕白(1947)","夏天 (n)",1947,"上海","《观察》",1
"李慕白(1947)","归来 (n)",1947,"上海","《观察》",1
"李慕白(1947)","忆之九 (n)",1947,"上海","《观察》",1
"李慕白(1947)","忆之十 (n)",1947,"上海","《观察》",1
"李慕白(1947)","戏剧 (n)",1947,"上海","《观察》",1
"李慕白(1947)","文学 (n)",1947,"上海","《观察》",1
"李慕白(1947)","樊笼 (n)",1947,"上海","《观察》",1
"李慕白(1947)","海滨 (n)",1947,"上海","《观察》",1
"李慕白(1947)","爱与死 (n)",1947,"上海","《观察》",1
"李慕白(1947)","约会 (n)",1947,"上海","《观察》",1
"李慕白(1947)","艺术 (n)",1947,"上海","《观察》",1
"李慕白(1947)","莎翁 (n)",1947,"上海","《观察》",1
"李慕白(1947)","误会 (n)",1947,"上海","《观察》",1
"李慕白(1947)","难忘 (n)",1947,"上海","《观察》",1
"李慕白(1947)","音乐 (n)",1947,"上海","《观察》",1
"李振周(1947)","壮丁 (n)",1947,"上海","《观察》",1
"李振周(1947)","市价 (n)",1947,"上海","《观察》",1
"李文奎(1947)","华侨 (n)",1947,"上海","《国讯》",1
"李文奎(1947)","南洋 (n)",1947,"上海","《国讯》",1
"李文奎(1947)","呼声 (n)",1947,"上海","《国讯》",1
"李昂季叶夫(1947)","世界霸权 (n)",1947,"上海","《现代文摘(上海)》",1
"李昂季叶夫(1947)","争取 (n)",1947,"上海","《现代文摘(上海)》",1
"李昂季叶夫(1947)","制造舆论 (n)",1947,"上海","《时代杂志》",1
"李昂季叶夫(1947)","工厂 (n)",1947,"上海","《时代杂志》",1
"李昂季叶夫(1947)","美国 (n)",1947,"上海","《现代文摘(上海)》",1
"李明(1947)","军民一家 (n)",1947,"香港","《正报》",1
"李明(1947)","南路 (n)",1947,"香港","《正报》",1
"李明(1947)","革命 (n)",1947,"香港","《正报》",1
"李显承(1947)","中国 (n)",1947,"南京","《主流》",1
"李显承(1947)","改造 (n)",1947,"南京","《主流》",1
"李显承(1947)","社会 (n)",1947,"南京","《主流》",1
"李显承(1947)","第一步 (n)",1947,"南京","《主流》",1
"李晓岚(1947)","提升 (n)",1947,"上海","《观察》",1
"李晓岚(1947)","污吏 (n)",1947,"上海","《观察》",1
"李晓岚(1947)","贪官 (n)",1947,"上海","《观察》",1
"李普(1947)","大别山区 (n)",1947,"香港","《正报》",1
"李普(1947)","孙殿英 (n)",1947,"香港","《群众》",1
"李普(1947)","投敌 (n)",1947,"香港","《群众》",1
"李普(1947)","神话 (n)",1947,"香港","《正报》",1
"李普(1947)","秘密 (n)",1947,"香港","《群众》",1
"李普(1947)","纵队 (n)",1947,"香港","《正报》",1
"李普(1947)","覆减 (n)",1947,"香港","《正报》",1
"李普(1947)","豫北 (n)",1947,"香港","《群众》",1
"李普曼(1947)","主张 (n)",1947,"南京","《中央周刊》",1
"李普曼(1947)","今日 (n)",1947,"上海","《再生》",1
"李普曼(1947)","地位 (n)",1947,"上海","《再生》",1
