"source","target","author","year","place","weight"
"陪都","《民主(重庆)》","奥凯",1946,"重庆",1
"陶孟","《民主(上海)》","素风",1946,"上海",1
"陶李","《周报(上海1945)》","马寅初",1946,"上海",1
"陶行知","《中华论坛》","林荫青",1946,"重庆",1
"陶行知","《光明报》","李俞",1946,"香港",1
"陶行知","《周报(上海1945)》","梁潄溟",1946,"上海",1
"陶行知","《周报(上海1945)》","袁水拍",1946,"上海",1
"陶行知","《周报(上海1945)》","郭方仑",1946,"上海",1
"陶行知","《民主(上海)》","平心",1946,"上海",1
"陶行知","《民主(上海)》","张中府",1946,"上海",1
"陶行知","《民主(上海)》","陈家康",1946,"上海",1
"陶行知","《民主:桂林版》","唐现之",1946,"桂林",1
"陶行知","《民主:桂林版》","柏寒",1946,"桂林",1
"陶行知","《观察》","光",1946,"上海",1
"隐优","《民主周刊(昆明)》","黎堡",1946,"昆明",1
"隔离","《再生》","关夫",1946,"上海",1
"难于","《再生》","张君劢",1946,"上海",1
"难产","《再生》","苏生",1946,"上海",1
"难产","《民主:桂林版》","何之",1946,"桂林",1
"难关","《再生》","苏生",1946,"上海",1
"难关","《民主周刊(北平)》","尚钺",1946,"北平",1
"难得","《民主(上海)》","稽古",1946,"上海",1
"难民","《周报(上海1945)》","秦晓芳",1946,"上海",1
"难见","《周报(上海1945)》","马戈",1946,"上海",1
"雄伟","《中华论坛》","蔡仪",1946,"重庆",1
"雄辩","《中建》","顾佩之",1946,"上海",1
"集中营","《民主周刊(北平)》","闻一多 李源 吴晗",1946,"北平",1
"集会","《中建》","张正邦",1946,"上海",1
"集体","《民主(重庆)》","萧明",1946,"重庆",1
"集团","《再生》","甘祠森",1946,"上海",1
"集锦","《民主(上海)》","景宋",1946,"上海",1
"雪亮","《民主周刊(北平)》","Y",1946,"北平",1
"雷雨","《民主:桂林版》","王榆",1946,"桂林",1
"雷雨","《民主:桂林版》","黎宾",1946,"桂林",1
"需要","《中华论坛》","厄尔·白劳德 唐言",1946,"重庆",1
"需要","《国讯》","华",1946,"上海",1
"需要","《民主(上海)》","学范",1946,"上海",1
"需要","《民主:桂林版》","朱世贤",1946,"桂林",1
"需要","《民主:桂林版》","林砺儒",1946,"桂林",1
"需要","《民主:桂林版》","金华",1946,"桂林",1
"需要","《观察》","于鹤年",1946,"上海",1
"需要","《观察》","吴世昌 芝",1946,"上海",1
"需要","《观察》","韩德培",1946,"上海",1
"青城","《观察》","炎",1946,"上海",1
"青岛","《中建》","邵秉铨",1946,"上海",1
"青岛","《周报(上海1945)》","文中",1946,"上海",1
"青岛","《周报(上海1945)》","白玉纹",1946,"上海",1
"青年","《光明报》","诸葛子明",1946,"香港",1
"青年","《周报(上海1945)》","丕强",1946,"上海",1
"青年","《国讯》","谢默衣",1946,"上海",1
"青年","《民主(上海)》","陆诒",1946,"上海",1
"青年","《民主:桂林版》","张一凡",1946,"桂林",1
"青年","《民主周刊(北平)》","曾昭抡",1946,"北平",1
"青年","《民主周刊(昆明)》","国新",1946,"昆明",1
"青年","《民主周刊(昆明)》","尚铖",1946,"昆明",1
"青年人","《民主周刊(北平)》","国新",1946,"北平",1
"青年会","《再生》","张东荪",1946,"上海",1
"青年党","《光明报》","思慕",1946,"香港",1
"青年党","《民主周刊(北平)》","陈意",1946,"北平",1
"静默","《民主:桂林版》","木天",1946,"桂林",1
"非正式","《民主(上海)》","马叙伦",1946,"上海",1
"非法","《周报(上海1945)》","张沈贞清",1946,"上海",1
"非法","《民主周刊(昆明)》","石仁",1946,"昆明",1
"面临","《周报(上海1945)》","马叙伦",1946,"上海",1
"面包","《中建》","朱树锦",1946,"上海",1
"面对","《民主(上海)》","念青",1946,"上海",1
"面粉","《民主:桂林版》","小芒",1946,"桂林",1
"革命","《再生》","孙宝毅",1946,"上海",1
"革命","《再生》","李普曼 国超",1946,"上海",1
"革命","《民主:桂林版》","漓流",1946,"桂林",1
"革命史","《中建》","潘星照",1946,"上海",1
"鞑虏","《民主:桂林版》","刘健",1946,"桂林",1
"鞑靼","《再生》","国超",1946,"上海",1
"鞭策","《周报(上海1945)》","许若明",1946,"上海",1
"韧力","《国讯》","孙起孟",1946,"上海",1
"韧性","《中建》","邵秉铨",1946,"上海",1
"韬奋","《民主(上海)》","周建人",1946,"上海",1
"韬奋","《民主(上海)》","孙起孟",1946,"上海",1
"韬奋","《民主(上海)》","寒松",1946,"上海",1
"韬奋","《民主(上海)》","张中府",1946,"上海",1
"韬奋","《民主(上海)》","杨卫玉",1946,"上海",1
"韬奋","《民主(上海)》","沈志远",1946,"上海",1
"韬奋","《民主(上海)》","胡愈之",1946,"上海",1
"韬奋","《民主(上海)》","邑君",1946,"上海",1
"韬奋","《民主(上海)》","陶行知",1946,"上海",1
"音乐","《观察》","(德)马尔苦赛",1946,"上海",1
"音乐","《观察》","之的",1946,"上海",1
"音乐","《观察》","宗白华",1946,"上海",1
"音乐","《观察》","张道真",1946,"上海",1
"音乐","《观察》","戴文赛",1946,"上海",1
"音乐性","《观察》","张道真",1946,"上海",1
"音容宛在","《周报(上海1945)》","木耳",1946,"上海",1
"音讯","《民主:桂林版》","野笋",1946,"桂林",1
"顶好","《民主:桂林版》","大白",1946,"桂林",1
"项城","《民主(上海)》","克士",1946,"上海",1
"须重","《国讯》","华",1946,"上海",1
"顽固","《国讯》","华",1946,"上海",1
"顽固","《民主周刊(昆明)》","夏康农",1946,"昆明",1
"顾影自怜","《周报(上海1945)》","丁聪",1946,"上海",1
"顾问","《观察》","一行",1946,"上海",1
"顾问","《观察》","万力",1946,"上海",1
"预祝","《民主周刊(北平)》","子",1946,"北平",1
"领导","《光明报》","史",1946,"香港",1
"领导","《光明报》","黄药眠",1946,"香港",1
"领袖","《民主:桂林版》","周琦",1946,"桂林",1
"题记","《周报(上海1945)》","师陀",1946,"上海",1
"题词","《周报(上海1945)》","郭沫若",1946,"上海",1
"风云","《国讯》","凌飞",1946,"上海",1
"风向","《民主:桂林版》","何之",1946,"桂林",1
"风度","《观察》","静",1946,"上海",1
"风暴","《周报(上海1945)》","史言",1946,"上海",1
"风潮","《再生》","旭 清",1946,"上海",1
"风潮","《周报(上海1945)》","曹叔山",1946,"上海",1
"风潮","《民主周刊(北平)》","胡克",1946,"北平",1
"风砂","《中华论坛》","李普",1946,"重庆",1
"风雨","《再生》","刘威",1946,"上海",1
"风雨","《周报(上海1945)》","李俞",1946,"上海",1
"风雨","《民主(上海)》","通人",1946,"上海",1
"食堂","《中建》","宋宝山",1946,"上海",1
"饥民","《民主:桂林版》","波痕",1946,"桂林",1
"饥荒","《光明报》","蒋万里",1946,"香港",1
"饥荒","《民主(上海)》","周建人",1946,"上海",1
"饥饿","《周报(上海1945)》","徐静凡",1946,"上海",1
"饥饿","《周报(上海1945)》","耶戈",1946,"上海",1
"饥饿","《民主:桂林版》","钟平",1946,"桂林",1
"饥饿","《民主:桂林版》","雪明",1946,"桂林",1
"饰物","《周报(上海1945)》","曹斌华",1946,"上海",1
"饶舌","《民主(上海)》","马叙伦",1946,"上海",1
"馆长","《周报(上海1945)》","赛珍珠",1946,"上海",1
"首途","《周报(上海1945)》","许若明",1946,"上海",1
"首都","《中建》","张霞飞",1946,"上海",1
"香港","《光明报》","吉",1946,"香港",1
"马先生","《民主(上海)》","紫槿",1946,"上海",1
"马克思","《再生》","白旭",1946,"上海",1
"马公","《观察》","朱俊岐",1946,"上海",1
"马利亚","《观察》","戴镏龄",1946,"上海",1
"马司","《再生》","孙宝毅",1946,"上海",1
"马司","《再生》","毅生",1946,"上海",1
"马司","《周报(上海1945)》","范蕙",1946,"上海",1
"马后炮","《周报(上海1945)》","木耳",1946,"上海",1
"马寅初","《国讯》","华",1946,"上海",1
"马帅","《民主(上海)》","雾城",1946,"上海",1
"马来亚","《周报(上海1945)》","沈兹九",1946,"上海",1
"马歇","《民主(上海)》","陆诒",1946,"上海",1
"马歇尔","《再生》","孙宝毅",1946,"上海",1
"马歇尔","《再生》","毅生",1946,"上海",1
"马歇尔","《周报(上海1945)》","沉",1946,"上海",1
"马歇尔","《周报(上海1945)》","特",1946,"上海",1
"马歇尔","《周报(上海1945)》","袁水柏",1946,"上海",1
"马歇尔","《国讯》","光",1946,"上海",1
"马歇尔","《民主(上海)》","伦",1946,"上海",1
"马歇尔","《民主:桂林版》","周琦",1946,"桂林",1
"马歇尔","《民主周刊(昆明)》","潘光旦 费孝通 闻一多",1946,"昆明",1
"驱逐","《民主:桂林版》","刘健",1946,"桂林",1
"驳正","《再生》","孙宝毅",1946,"上海",1
"驻军","《再生》","国超",1946,"上海",1
"驻军","《民主(上海)》","戾野",1946,"上海",1
"驻华","《光明报》","思慕",1946,"香港",1
"驻英","《再生》","国超",1946,"上海",1
"骗局","《中华论坛》","伯奇",1946,"重庆",1
"骗惯","《民主(上海)》","马叙伦",1946,"上海",1
"骚动","《光明报》","黎洪",1946,"香港",1
"高利贷","《民主:桂林版》","力耘",1946,"桂林",1
"高宝","《周报(上海1945)》","林莽",1946,"上海",1
"高尔基","《周报(上海1945)》","耿济之",1946,"上海",1
"高度","《中建》","金大钧",1946,"上海",1
"高等教育","《民主(上海)》","王以中",1946,"上海",1
"高考","《民主(上海)》","丁志进",1946,"上海",1
"高而基","《民主(上海)》","寒松",1946,"上海",1
"高集","《周报(上海1945)》","一知",1946,"上海",1
"魅影","《周报(上海1945)》","甘草",1946,"上海",1
"魔术家","《民主(上海)》","普森",1946,"上海",1
"鲁斯","《民主(上海)》","求思",1946,"上海",1
"鲁迅","《民主:桂林版》","孙懋德",1946,"桂林",1
"鳞爪","《周报(上海1945)》","东山头人",1946,"上海",1
"鳞爪","《观察》","章英",1946,"上海",1
"鸟瞰","《光明报》","张铁生",1946,"香港",1
"鸽子","《中华论坛》","陈原",1946,"重庆",1
"鹳山","《周报(上海1945)》","孙肯来",1946,"上海",1
"麦克","《再生》","国超",1946,"上海",1
"麦克阿瑟","《民主:桂林版》","许虚",1946,"桂林",1
"黄河","《观察》","朱俊岐",1946,"上海",1
"黄金","《周报(上海1945)》","木耳",1946,"上海",1
"黄金","《周报(上海1945)》","李奈",1946,"上海",1
"黄鱼","《周报(上海1945)》","何容",1946,"上海",1
"黎珊","《民主周刊(昆明)》","翰斯",1946,"昆明",1
"黑暗","《再生》","宗",1946,"上海",1
"黑暗","《周报(上海1945)》","张武全",1946,"上海",1
"黑暗","《民主(上海)》","何恕",1946,"上海",1
"黑暗","《民主(上海)》","吴耀宗",1946,"上海",1
"黑色","《民主(上海)》","李何林",1946,"上海",1
"默告","《中华论坛》","张云川",1946,"重庆",1
"黩武","《再生》","方艾",1946,"上海",1
"黩武","《观察》","旁听",1946,"上海",1
"龙岸","《民主:桂林版》","向春",1946,"桂林",1
"战局","《国讯》","潮声",1947,"上海",36
"官僚政治","《时与文》","王亚南",1947,"上海",26
"中国","《时与文》","王亚南",1947,"上海",24
"学生","《国讯》","M.H.",1947,"上海",22
"亮话","《国讯》","黄炎培",1947,"上海",20
"中国","《国讯》","M.H.",1947,"上海",18
"华莱士","《国讯》","M.H.",1947,"上海",17
"民主","《国讯》","M.H.",1947,"上海",17
"抗议","《国讯》","M.H.",1947,"上海",16
"民盟","《国讯》","M.H.",1947,"上海",15
"学联","《国讯》","M.H.",1947,"上海",14
"要求","《国讯》","M.H.",1947,"上海",14
"反对","《国讯》","M.H.",1947,"上海",13
"和平","《国讯》","M.H.",1947,"上海",13
"陌上","《中建》","金大均",1947,"上海",13
"宪政","《再生》","余园",1947,"上海",12
"经济","《时与文》","王亚南",1947,"上海",12
"研究","《时与文》","王亚南",1947,"上海",11
"亮话","《国讯》","卫玉",1947,"上海",10
"历史","《时与文》","王亚南",1947,"上海",10
"呼吁","《国讯》","M.H.",1947,"上海",10
"工作","《中建》","王艮仲",1947,"上海",10
"教授","《国讯》","M.H.",1947,"上海",10
"民主","《再生》","张君劢",1947,"上海",10
"美国","《观察》","费孝通",1947,"上海",10
"观察","《观察》","方成",1947,"上海",10
"制度","《再生》","王厚生",1947,"上海",9
"华侨","《国讯》","M.H.",1947,"上海",9
"意见","《国讯》","M.H.",1947,"上海",9
"政治","《再生》","王厚生",1947,"上海",9
"民主社会党","《再生》","张君劢",1947,"上海",9
"美国","《国讯》","M.H.",1947,"上海",9
"解释","《时与文》","王亚南",1947,"上海",9
"问答","《再生》","王厚生",1947,"上海",9
"青年","《国讯》","M.H.",1947,"上海",9
"中建","《中建》","朱哈娜",1947,"上海",8
"任务","《再生》","张君劢",1947,"上海",8
"各国","《再生》","王厚生",1947,"上海",8
"后果","《再生》","余园",1947,"上海",8
"学校","《中建》","朱哈娜",1947,"上海",8
"宣言","《国讯》","M.H.",1947,"上海",8
"宪法","《再生》","张君劢",1947,"上海",8
"德国","《再生》","余园",1947,"上海",8
"性格","《观察》","费孝通",1947,"上海",8
"日记","《中建》","朱哈娜",1947,"上海",8
"片断","《中建》","朱哈娜",1947,"上海",8
"生活","《中建》","朱哈娜",1947,"上海",8
"自助","《中建》","朱哈娜",1947,"上海",8
"谈话","《国讯》","M.H.",1947,"上海",8
"今日","《国讯》","扬庶威",1947,"上海",7
"孙科","《国讯》","M.H.",1947,"上海",7
"悲华经舍","《再生》","悲华",1947,"上海",7
"政策","《国讯》","M.H.",1947,"上海",7
"时局","《国讯》","M.H.",1947,"上海",7
"杂记","《再生》","悲华",1947,"上海",7
"江南","《再生》","申铭",1947,"上海",7
"世界","《国讯》","M.H.",1947,"上海",6
"今日","《时与文》","曾昭抡",1947,"上海",6
"保障","《国讯》","M.H.",1947,"上海",6
"印尼","《国讯》","M.H.",1947,"上海",6
"团体","《中建》","王艮仲",1947,"上海",6
"外海","《中建》","程梯云",1947,"上海",6
"大学生","《国讯》","M.H.",1947,"上海",6
"建议","《国讯》","M.H.",1947,"上海",6
"服务","《中建》","顾秉之",1947,"上海",6
"纪念","《国讯》","M.H.",1947,"上海",6
"美国","《时与文》","曾昭抡",1947,"上海",6
"美报","《国讯》","M.H.",1947,"上海",6
"英国","《再生》","余园",1947,"上海",6
"观察","《观察》","浦熙修",1947,"上海",6
"问题","《再生》","黄撼石",1947,"上海",6
"下篇","《再生》","余园",1947,"上海",5
"中建","《中建》","王艮仲",1947,"上海",5
"今日","《国讯》","扬义旗",1947,"上海",5
"侨胞","《国讯》","M.H.",1947,"上海",5
"信念","《再生》","张君劢",1947,"上海",5
"共和国","《再生》","余园",1947,"上海",5
"发表","《国讯》","M.H.",1947,"上海",5
"合工","《中建》","吴荷景",1947,"上海",5
"周评","《再生》","卓",1947,"上海",5
"基本","《再生》","张君劢",1947,"上海",5
"大公报","《国讯》","M.H.",1947,"上海",5
"太平洋","《中建》","赵志华",1947,"上海",5
"学运","《国讯》","M.H.",1947,"上海",5
"工作","《中建》","金大均",1947,"上海",5
"德意志","《再生》","余园",1947,"上海",5
"成立","《国讯》","M.H.",1947,"上海",5
"教育","《时与文》","蔡尚思",1947,"上海",5
"时事","《再生》","卓",1947,"上海",5
"本期","《观察》","芝",1947,"上海",5
"海外","《观察》","李慕白",1947,"上海",5
"狱中","《观察》","张东荪",1947,"上海",5
"生活","《观察》","张东荪",1947,"上海",5
"社会主义","《再生》","张君劢",1947,"上海",5
"简记","《观察》","张东荪",1947,"上海",5
"纽约","《观察》","杨刚",1947,"上海",5
"美国","《观察》","史超礼",1947,"上海",5
"而歌","《观察》","斐多菲",1947,"上海",5
"职工","《国讯》","M.H.",1947,"上海",5
"自由","《观察》","斐多菲",1947,"上海",5
"被捕","《国讯》","M.H.",1947,"上海",5
"观察","《观察》","方__",1947,"上海",5
"诗选","《观察》","斐多菲",1947,"上海",5
"采风","《中建》","程梯云",1947,"上海",5
"马来亚","《国讯》","M.H.",1947,"上海",5
"魏德迈","《国讯》","M.H.",1947,"上海",5
"一位","《国讯》","方登朋",1947,"上海",4
"上饶","《中建》","张霞飞",1947,"上海",4
"东北","《国讯》","潮声",1947,"上海",4
"中国","《再生》","黄撼石",1947,"上海",4
"中国","《国讯》","石啸冲",1947,"上海",4
"中国","《观察》","梁漱溟",1947,"上海",4
"中国政府","《国讯》","M.H.",1947,"上海",4
"主张","《再生》","孙亚夫",1947,"上海",4
"书话","《时与文》","晦庵",1947,"上海",4
"事业","《中建》","沈定一",1947,"上海",4
"亮话","《国讯》","江问渔",1947,"上海",4
"人民","《国讯》","M.H.",1947,"上海",4
"会议","《再生》","毛以亨",1947,"上海",4
"作者","《时与文》","林海",1947,"上海",4
"内战","《国讯》","M.H.",1947,"上海",4
"农村","《时与文》","张文元",1947,"上海",4
"前线","《中建》","吴荷景",1947,"上海",4
"十讲","《再生》","张君劢",1947,"上海",4
"华莱士","《国讯》","Kingdom，F. 小鱼",1947,"上海",4
"参政员","《国讯》","方登朋",1947,"上海",4
"发展","《再生》","余园",1947,"上海",4
"周评","《再生》","敬",1947,"上海",4
"周评","《再生》","毅",1947,"上海",4
"四季","《时与文》","张文元",1947,"上海",4
"声援","《国讯》","M.H.",1947,"上海",4
"外交政策","《再生》","黄撼石",1947,"上海",4
"官僚","《时与文》","王亚南",1947,"上海",4
"尊严","《时与文》","盾戈",1947,"上海",4
"工作","《中建》","周公南",1947,"上海",4
"工作","《中建》","沈定一",1947,"上海",4
"工作","《中建》","陈涛",1947,"上海",4
"张东荪","《国讯》","M.H.",1947,"上海",4
"战争","《国讯》","M.H.",1947,"上海",4
"战局","《再生》","旧风",1947,"上海",4
"摘要","《再生》","张君劢",1947,"上海",4
"改造","《观察》","胡先驌",1947,"上海",4
"政治","《国讯》","M.H.",1947,"上海",4
"教育","《再生》","孙亚夫",1947,"上海",4
"时事","《再生》","敬",1947,"上海",4
"时事","《再生》","毅",1947,"上海",4
"昆明","《国讯》","Shih，H.P.F. 王民",1947,"上海",4
"昏话","《再生》","夏史",1947,"上海",4
"李济琛","《国讯》","M.H.",1947,"上海",4
"每册","《观察》","芝",1947,"上海",4
"民社党","《国讯》","M.H.",1947,"上海",4
"泛亚","《再生》","毛以亨",1947,"上海",4
"活动","《国讯》","M.H.",1947,"上海",4
"港九","《国讯》","M.H.",1947,"上海",4
"湖南","《再生》","土人",1947,"上海",4
"演说","《国讯》","M.H.",1947,"上海",4
"田赋","《再生》","申铭",1947,"上海",4
"病态","《中建》","王艮仲",1947,"上海",4
"私人","《国讯》","方登朋",1947,"上海",4
"笔记","《国讯》","方登朋",1947,"上海",4
"紧张","《国讯》","潮声",1947,"上海",4
"纵横","《中建》","金大均",1947,"上海",4
"经济","《观察》","胡先驌",1947,"上海",4
"经济","《观察》","陈振汉",1947,"上海",4
"自箴语","《国讯》","抱一",1947,"上海",4
"致函","《国讯》","M.H.",1947,"上海",4
"蒋主席","《国讯》","M.H.",1947,"上海",4
"蜡烛","《时与文》","盾戈",1947,"上海",4
"计划","《国讯》","M.H.",1947,"上海",4
"认识","《中建》","王艮仲",1947,"上海",4
"记者","《国讯》","M.H.",1947,"上海",4
"访苏","《时与文》","华罗庚",1947,"上海",4
"诞生","《再生》","余园",1947,"上海",4
"说老实话","《再生》","张君劢",1947,"上海",4
"贝尔纳斯","《再生》","张君劢",1947,"上海",4
"进步","《中建》","王艮仲",1947,"上海",4
"重庆","《时与文》","江流",1947,"上海",4
"阴谋","《国讯》","石啸冲",1947,"上海",4
"革命","《中建》","王艮仲",1947,"上海",4
"三篇","《再生》","张君劢",1947,"上海",3
"不满","《国讯》","M.H.",1947,"上海",3
"世界","《再生》","鉴空",1947,"上海",3
"世界","《国讯》","林焕平",1947,"上海",3
"中国","《再生》","张君劢",1947,"上海",3
"中国","《再生》","日辰",1947,"上海",3
"中国","《国讯》","老百姓 MH",1947,"上海",3
"中国","《观察》","费孝通",1947,"上海",3
"中建","《中建》","沈定一",1947,"上海",3
"举行","《国讯》","M.H.",1947,"上海",3
"书面","《国讯》","M.H.",1947,"上海",3
"争取","《中建》","王艮仲",1947,"上海",3
"事业","《中建》","何肫林",1947,"上海",3
"事业","《中建》","姚志英",1947,"上海",3
"事业","《中建》","朱树锦",1947,"上海",3
"事业","《中建》","瞿康祖",1947,"上海",3
"事业","《中建》","赵心梅",1947,"上海",3
"事件","《国讯》","M.H.",1947,"上海",3
"五首","《观察》","W. B. Yeats",1947,"上海",3
"交通","《中建》","陆养浩",1947,"上海",3
"产业革命","《再生》","日辰",1947,"上海",3
"人权","《国讯》","M.H.",1947,"上海",3
"人民团体","《国讯》","M.H.",1947,"上海",3
"人民团体","《国讯》","邓钟韶琴",1947,"上海",3
"代表","《国讯》","M.H.",1947,"上海",3
"会议","《再生》","鑑空",1947,"上海",3
"伦敦","《观察》","田汝康",1947,"上海",3
"何处","《观察》","杨人楩",1947,"上海",3
"侨报","《国讯》","M.H.",1947,"上海",3
"保障人权","《时与文》","石东 高潮",1947,"上海",3
"倾覆","《再生》","余园",1947,"上海",3
"偶拾","《国讯》","方芳",1947,"上海",3
"先生","《国讯》","江问渔",1947,"上海",3
"先生","《观察》","樊弘",1947,"上海",3
"全国","《时与文》","李桦",1947,"上海",3
"关键","《再生》","张君劢",1947,"上海",3
"农场","《中建》","王艮仲",1947,"上海",3
"农村","《中建》","张国懋",1947,"上海",3
"农村","《中建》","江问渔",1947,"上海",3
"农村","《中建》","陈涛",1947,"上海",3
"农话","《再生》","申铭",1947,"上海",3
"冯玉祥","《国讯》","M.H.",1947,"上海",3
"决议","《国讯》","M.H.",1947,"上海",3
"几种","《中建》","王艮仲",1947,"上海",3
"几种","《观察》","陈振汉",1947,"上海",3
"列传","《国讯》","老百姓 MH",1947,"上海",3
"制度","《再生》","余园",1947,"上海",3
"前途","《再生》","鑑空",1947,"上海",3
"北平","《时与文》","凌华",1947,"上海",3
"医生","《国讯》","白薇",1947,"上海",3
"印尼","《国讯》","张演",1947,"上海",3
"参会","《国讯》","M.H.",1947,"上海",3
"发凡","《再生》","朱亦松",1947,"上海",3
"叶事","《国讯》","石啸冲",1947,"上海",3
"号召","《国讯》","M.H.",1947,"上海",3
"吁请","《国讯》","M.H.",1947,"上海",3
"合作","《中建》","王艮仲",1947,"上海",3
"否认","《国讯》","M.H.",1947,"上海",3
"周评","《再生》","义",1947,"上海",3
"周评","《再生》","铭",1947,"上海",3
"哲学","《再生》","白旭",1947,"上海",3
"商榷","《再生》","伍藻池",1947,"上海",3
"团体","《国讯》","M.H.",1947,"上海",3
"土地","《再生》","丕谷",1947,"上海",3
"地主","《再生》","丕谷",1947,"上海",3
"培植","《再生》","张君劢",1947,"上海",3
"声明","《国讯》","M.H.",1947,"上海",3
"复兴","《再生》","鑑空",1947,"上海",3
"奋斗","《中建》","王艮仲",1947,"上海",3
"学潮","《再生》","旧风",1947,"上海",3
"客座","《观察》","陈衡哲",1947,"上海",3
"宣布","《国讯》","M.H.",1947,"上海",3
"宣言","《国讯》","光祖",1947,"上海",3
"家属","《国讯》","M.H.",1947,"上海",3
"小景","《时与文》","石东 高潮",1947,"上海",3
"局势","《国讯》","M.H.",1947,"上海",3
"局势","《国讯》","石啸冲",1947,"上海",3
"巡礼","《中建》","张霞飞",1947,"上海",3
"工作","《中建》","傅亮",1947,"上海",3
"工作","《中建》","赵心梅",1947,"上海",3
"建设","《中建》","宋宝尊",1947,"上海",3
"建设","《中建》","潘公展",1947,"上海",3
"建设","《中建》","王艮仲",1947,"上海",3
"建设","《中建》","陆养浩",1947,"上海",3
"建设","《中建》","顾蓉君",1947,"上海",3
"张君劢","《再生》","张君劢",1947,"上海",3
"徐海","《中建》","张霞飞",1947,"上海",3
"急救","《观察》","陈振汉",1947,"上海",3
"总动员","《国讯》","M.H.",1947,"上海",3
"投书","《观察》","芝",1947,"上海",3
"抗战","《再生》","张君劢",1947,"上海",3
"报导","《国讯》","老百姓 MH",1947,"上海",3
"指趣","《再生》","朱亦松",1947,"上海",3
"提案","《国讯》","M.H.",1947,"上海",3
"提示","《中建》","王艮仲",1947,"上海",3
"提纲","《国讯》","石啸冲",1947,"上海",3
"提要","《国讯》","石啸冲",1947,"上海",3
"援助","《国讯》","M.H.",1947,"上海",3
"改造","《再生》","伍藻池",1947,"上海",3
"政党","《再生》","张君劢",1947,"上海",3
"政治","《再生》","毛以亨",1947,"上海",3
"政治","《再生》","沈新民",1947,"上海",3
"教育","《中建》","江问渔",1947,"上海",3
"教育","《中建》","王艮仲",1947,"上海",3
"文化","《观察》","梁漱溟",1947,"上海",3
"斗争","《国讯》","石啸冲",1947,"上海",3
"新疆","《观察》","周东郊",1947,"上海",3
"新话","《国讯》","补斋",1947,"上海",3
"新闻自由","《国讯》","M.H.",1947,"上海",3
"方案","《观察》","陈振汉",1947,"上海",3
"施行","《再生》","张君劢",1947,"上海",3
"旅法","《国讯》","M.H.",1947,"上海",3
"日本","《国讯》","林焕平",1947,"上海",3
"日记","《再生》","毛以亨",1947,"上海",3
"时事","《再生》","义",1947,"上海",3
"时事","《再生》","铭",1947,"上海",3
"时事","《国讯》","石啸冲",1947,"上海",3
"时代","《主流》","罗梦册",1947,"南京",3
"昆明","《国讯》","M.H.",1947,"上海",3
"明哲","《国讯》","老百姓 MH",1947,"上海",3
"暴行","《国讯》","M.H.",1947,"上海",3
"杂文","《时与文》","张帆",1947,"上海",3
"欧洲","《再生》","鑑空",1947,"上海",3
"正当","《中建》","王艮仲",1947,"上海",3
"歧视","《国讯》","M.H.",1947,"上海",3
"民主","《光明报》","晨曦",1947,"香港",3
"民主","《再生》","毛以亨",1947,"上海",3
"民意测验","《国讯》","M.H.",1947,"上海",3
"水利","《中建》","陆养浩",1947,"上海",3
"江苏","《中建》","陆养浩",1947,"上海",3
"活动","《中建》","王艮仲",1947,"上海",3
"浙大","《国讯》","M.H.",1947,"上海",3
"特徵","《观察》","梁漱溟",1947,"上海",3
"生存","《中建》","王艮仲",1947,"上海",3
"电流","《中建》","宋宝山",1947,"上海",3
"病人","《国讯》","白薇",1947,"上海",3
"矛盾","《现代文摘(上海)》","梁纯夫",1947,"上海",3
"石庄","《国讯》","潮声",1947,"上海",3
"研究","《中建》","陆养浩",1947,"上海",3
"研究","《国讯》","石啸冲",1947,"上海",3
"研究","《观察》","梁漱溟",1947,"上海",3
"社会","《再生》","伍藻池",1947,"上海",3
"社会","《时与文》","王亚南",1947,"上海",3
"社会","《观察》","费孝通",1947,"上海",3
"科学","《再生》","朱亦松",1947,"上海",3
"第一届","《时与文》","李桦",1947,"上海",3
"第三","《中建》","陆养浩",1947,"上海",3
"答覆","《国讯》","M.H.",1947,"上海",3
"精神","《中建》","王艮仲",1947,"上海",3
"经济","《国讯》","流水",1947,"上海",3
"经济","《现代文摘(上海)》","杨西孟",1947,"上海",3
"结构","《观察》","费孝通",1947,"上海",3
"罗素","《再生》","白旭",1947,"上海",3
"美国","《再生》","子敬",1947,"上海",3
"美国","《国讯》","约翰根室 小鱼",1947,"上海",3
"美国","《时与文》","宦乡",1947,"上海",3
"美国","《观察》","杨刚",1947,"上海",3
"考绩","《中建》","王艮仲",1947,"上海",3
"英美","《国讯》","M.H.",1947,"上海",3
"蒲立特","《国讯》","老百姓 MH",1947,"上海",3
"街头","《时与文》","石东 高潮",1947,"上海",3
"观后","《时与文》","容方",1947,"上海",3
"言论","《再生》","张君劢",1947,"上海",3
"警告","《国讯》","M.H.",1947,"上海",3
"计划经济","《再生》","毛以亨",1947,"上海",3
"记言","《观察》","陈衡哲",1947,"上海",3
"评论","《国讯》","M.H.",1947,"上海",3
"译诗","《观察》","W. B. Yeats",1947,"上海",3
"诗词","《国讯》","黄炎培",1947,"上海",3
"读史","《光明报》","云彬",1947,"香港",3
"财务","《中建》","赵心梅",1947,"上海",3
"运动史","《光明报》","晨曦",1947,"香港",3
"重要","《国讯》","M.H.",1947,"上海",3
"问题","《中建》","姚志英",1947,"上海",3
"问题","《再生》","丕谷",1947,"上海",3
"问题","《再生》","伍藻池",1947,"上海",3
