"source","target","year","place","weight"
"一荣(1947)","《时与文》",1947,"上海",1
"一萍(1947)","《观察》",1947,"上海",1
"丁易(1947)","《时与文》",1947,"上海",1
"丁驌(1947)","《观察》",1947,"上海",1
"万光(1947)","《观察》",1947,"上海",1
"万守义(1947)","《观察》",1947,"上海",1
"万家保(1947)","《观察》",1947,"上海",1
"万锺民(1947)","《观察》",1947,"上海",1
"上官北斗(1947)","《时与文》",1947,"上海",1
"上苑(1947)","《国讯》",1947,"上海",1
"不移(1947)","《再生》",1947,"上海",1
"不雅诗人(1947)","《时与文》",1947,"上海",1
"严兴之(1947)","《观察》",1947,"上海",1
"严凌(1947)","《再生》",1947,"上海",1
"严敬舆(1947)","《观察》",1947,"上海",1
"严林松(1947)","《中建》",1947,"上海",1
"严若傑(1947)","《观察》",1947,"上海",1
"为民(1947)","《民主:桂林版》",1947,"桂林",1
"习之(1947)","《再生》",1947,"上海",1
"于夫(1947)","《时与文》",1947,"上海",1
"于鹤年(1947)","《观察》",1947,"上海",1
"云舫(1947)","《再生》",1947,"上海",1
"云虹(1947)","《国讯》",1947,"上海",1
"交大鸣社(1947)","《主流》",1947,"南京",1
"仁沛(1947)","《再生》",1947,"上海",1
"仇肇曾(1947)","《观察》",1947,"上海",1
"仞夐(1947)","《观察》",1947,"上海",1
"令狐(1947)","《国讯》",1947,"上海",1
"以群(1947)","《时与文》",1947,"上海",1
"任九皋(1947)","《观察》",1947,"上海",1
"任叔永（鸿隽）(1947)","《观察》",1947,"上海",1
"任可忠(1947)","《观察》",1947,"上海",1
"任钧(1947)","《时与文》",1947,"上海",1
"任钧(1947)","《现代文摘(上海)》",1947,"上海",1
"任雄(1947)","《时与文》",1947,"上海",1
"伊布拉因·阿尔敏沙林(1947)","《观察》",1947,"上海",1
"伍眞(1947)","《观察》",1947,"上海",1
"伟夫(1947)","《国讯》",1947,"上海",1
"伟晨(1947)","《再生》",1947,"上海",1
"伯奇(1947)","《再生》",1947,"上海",1
"伯识(1947)","《观察》",1947,"上海",1
"伯迦(1947)","《时与文》",1947,"上海",1
"但尼(1947)","《国讯》",1947,"上海",1
"佐文(1947)","《时与文》",1947,"上海",1
"何兆坤(1947)","《民主:桂林版》",1947,"桂林",1
"何光楣(1947)","《观察》",1947,"上海",1
"何公敢(1947)","《展望》",1947,"南京",1
"何其(1947)","《现代文摘(上海)》",1947,"上海",1
"何凝(1947)","《光明报》",1947,"香港",1
"何华(1947)","《观察》",1947,"上海",1
"何奇(1947)","《观察》",1947,"上海",1
"何幸之(1947)","《时与文》",1947,"上海",1
"何彭(1947)","《观察》",1947,"上海",1
"何时(1947)","《主流》",1947,"南京",1
"何清云(1947)","《国讯》",1947,"上海",1
"何经沛(1947)","《观察》",1947,"上海",1
"何若钧(1947)","《时与文》",1947,"上海",1
"何蕴冰(1947)","《主流》",1947,"南京",1
"何达(1947)","《观察》",1947,"上海",1
"余为群(1947)","《国讯》",1947,"上海",1
"余信华(1947)","《中建》",1947,"上海",1
"余克信(1947)","《国讯》",1947,"上海",1
"余初侨(1947)","《时与文》",1947,"上海",1
"余孟如(1947)","《现代文摘(上海)》",1947,"上海",1
"余所亚(1947)","《时与文》",1947,"上海",1
"余景文(1947)","《时与文》",1947,"上海",1
"余纪泽(1947)","《观察》",1947,"上海",1
"余长甲(1947)","《观察》",1947,"上海",1
"佚名(1947)","《再生》",1947,"上海",1
"侯朗如(1947)","《国讯》",1947,"上海",1
"侯绍章(1947)","《再生》",1947,"上海",1
"保生(1947)","《观察》",1947,"上海",1
"俞仲(1947)","《时与文》",1947,"上海",1
"俞大栋(1947)","《观察》",1947,"上海",1
"俞寰澄(1947)","《国讯》",1947,"上海",1
"俞平伯(1947)","《现代文摘(上海)》",1947,"上海",1
"俞庆棠(1947)","《中建》",1947,"上海",1
"俞颂华(1947)","《现代文摘(上海)》",1947,"上海",1
"倪正和(1947)","《观察》",1947,"上海",1
"傅传经(1947)","《观察》",1947,"上海",1
"傅奇(1947)","《主流》",1947,"南京",1
"傅孟真(1947)","《观察》",1947,"上海",1
"傅斯年(1947)","《观察》",1947,"上海",1
"傅省三(1947)","《观察》",1947,"上海",1
"傅统先(1947)","《观察》",1947,"上海",1
"傅菊人(1947)","《中建》",1947,"上海",1
"傅雷(1947)","《观察》",1947,"上海",1
"储伟(1947)","《观察》",1947,"上海",1
"元方(1947)","《时与文》",1947,"上海",1
"元白(1947)","《民主:桂林版》",1947,"桂林",1
"全慰天(1947)","《观察》",1947,"上海",1
"公诚(1947)","《现代文摘(上海)》",1947,"上海",1
"关外月(1947)","《时与文》",1947,"上海",1
"关夫(1947)","《再生》",1947,"上海",1
"冯大麟(1947)","《观察》",1947,"上海",1
"冯明源(1947)","《观察》",1947,"上海",1
"冯明章(1947)","《现代文摘(上海)》",1947,"上海",1
"冯达生(1947)","《主流》",1947,"南京",1
"冰波(1947)","《观察》",1947,"上海",1
"冶秋(1947)","《时与文》",1947,"上海",1
"冷御秋(1947)","《中建》",1947,"上海",1
"冷火(1947)","《时与文》",1947,"上海",1
"凌卓(1947)","《观察》",1947,"上海",1
"凡影(1947)","《时与文》",1947,"上海",1
"刃锋(1947)","《时与文》",1947,"上海",1
"刘不同(1947)","《主流》",1947,"南京",1
"刘世英(1947)","《中建》",1947,"上海",1
"刘乃诚(1947)","《现代文摘(上海)》",1947,"上海",1
"刘义(1947)","《现代文摘(上海)》",1947,"上海",1
"刘书春(1947)","《观察》",1947,"上海",1
"刘云舫(1947)","《再生》",1947,"上海",1
"刘任民(1947)","《观察》",1947,"上海",1
"刘勉(1947)","《时与文》",1947,"上海",1
"刘圣培(1947)","《观察》",1947,"上海",1
"刘庸孙(1947)","《国讯》",1947,"上海",1
"刘建绪(1947)","《观察》",1947,"上海",1
"刘德生(1947)","《观察》",1947,"上海",1
"刘恒励(1947)","《观察》",1947,"上海",1
"刘斐荪(1947)","《观察》",1947,"上海",1
"刘朝阳(1947)","《观察》",1947,"上海",1
"刘澄(1947)","《观察》",1947,"上海",1
"刘盛亚(1947)","《现代文摘(上海)》",1947,"上海",1
"刘禹轩(1947)","《观察》",1947,"上海",1
"刘英臣(1947)","《观察》",1947,"上海",1
"刘超武(1947)","《主流》",1947,"南京",1
"北方(1947)","《时与文》",1947,"上海",1
"华尔嘉(1947)","《国讯》",1947,"上海",1
"华莱士(1947)","《光明报》",1947,"香港",1
"华莱士(1947)","《现代文摘(上海)》",1947,"上海",1
"单子明(1947)","《再生》",1947,"上海",1
"南星(1947)","《国讯》",1947,"上海",1
"卫韧(1947)","《时与文》",1947,"上海",1
"卿麐诗(1947)","《观察》",1947,"上海",1
"厚生(1947)","《再生》",1947,"上海",1
"叙伦(1947)","《国讯》",1947,"上海",1
"古传贤(1947)","《观察》",1947,"上海",1
"史丹(1947)","《观察》",1947,"上海",1
"史明哲(1947)","《观察》",1947,"上海",1
"史立常(1947)","《观察》",1947,"上海",1
"史良(1947)","《国讯》",1947,"上海",1
"史迪瓦特(1947)","《光明报》",1947,"香港",1
"史镜涵(1947)","《观察》",1947,"上海",1
"叶圣陶(1947)","《现代文摘(上海)》",1947,"上海",1
"叶毅(1947)","《观察》",1947,"上海",1
"叶耳肖夫(1947)","《国讯》",1947,"上海",1
"叶辛(1947)","《时与文》",1947,"上海",1
"司马(1947)","《观察》",1947,"上海",1
"吉人(1947)","《时与文》",1947,"上海",1
"吉绍三(1947)","《观察》",1947,"上海",1
"向板(1947)","《主流》",1947,"南京",1
"吕平(1947)","《时与文》",1947,"上海",1
"吕拙文(1947)","《再生》",1947,"上海",1
"吕瑛(1947)","《再生》",1947,"上海",1
"吕辰辉(1947)","《观察》",1947,"上海",1
"君君(1947)","《观察》",1947,"上海",1
"吴××(1947)","《观察》",1947,"上海",1
"吴世昌(1947)","《时与文》",1947,"上海",1
"吴中平(1947)","《观察》",1947,"上海",1
"吴之椿(1947)","《现代文摘(上海)》",1947,"上海",1
"吴之椿(1947)","《观察》",1947,"上海",1
"吴传道(1947)","《观察》",1947,"上海",1
"吴伧(1947)","《观察》",1947,"上海",1
"吴子(1947)","《时与文》",1947,"上海",1
"吴宝生(1947)","《中建》",1947,"上海",1
"吴家滨(1947)","《时与文》",1947,"上海",1
"吴希白(1947)","《国讯》",1947,"上海",1
"吴承禧(1947)","《中建》",1947,"上海",1
"吴显齐(1947)","《观察》",1947,"上海",1
"吴晗(1947)","《现代文摘(上海)》",1947,"上海",1
"吴晗(1947)","《观察》",1947,"上海",1
"吴景超(1947)","《现代文摘(上海)》",1947,"上海",1
"吴景超(1947)","《观察》",1947,"上海",1
"吴求是(1947)","《观察》",1947,"上海",1
"吴缶(1947)","《观察》",1947,"上海",1
"吴耀宗(1947)","《国讯》",1947,"上海",1
"周一志(1947)","《现代文摘(上海)》",1947,"上海",1
"周伯棣(1947)","《现代文摘(上海)》",1947,"上海",1
"周华(1947)","《时与文》",1947,"上海",1
"周叔厚(1947)","《观察》",1947,"上海",1
"周叔谦(1947)","《观察》",1947,"上海",1
"周天行(1947)","《时与文》",1947,"上海",1
"周建人(1947)","《现代文摘(上海)》",1947,"上海",1
"周文鳞(1947)","《中建》",1947,"上海",1
"周文麟(1947)","《中建》",1947,"上海",1
"周明养(1947)","《民主:桂林版》",1947,"桂林",1
"周树声(1947)","《再生》",1947,"上海",1
"周继光(1947)","《时与文》",1947,"上海",1
"周继善(1947)","《时与文》",1947,"上海",1
"周聪章(1947)","《观察》",1947,"上海",1
"周至诚(1947)","《时与文》",1947,"上海",1
"周锺岐(1947)","《观察》",1947,"上海",1
"周问天(1947)","《再生》",1947,"上海",1
"周顗(1947)","《国讯》",1947,"上海",1
"周鸿道(1947)","《观察》",1947,"上海",1
"咏硕(1947)","《再生》",1947,"上海",1
"唐宏达(1947)","《观察》",1947,"上海",1
"唐明远(1947)","《时与文》",1947,"上海",1
"嘉文(1947)","《时与文》",1947,"上海",1
"士宏(1947)","《国讯》",1947,"上海",1
"夏康农(1947)","《时与文》",1947,"上海",1
"夏文炳(1947)","《观察》",1947,"上海",1
"夏晴(1947)","《国讯》",1947,"上海",1
"夏楚(1947)","《观察》",1947,"上海",1
"夏诚希(1947)","《时与文》",1947,"上海",1
"大荣(1947)","《时与文》",1947,"上海",1
"天籁(1947)","《观察》",1947,"上海",1
"失名(1947)","《现代文摘(上海)》",1947,"上海",1
"奇英(1947)","《观察》",1947,"上海",1
"契之(1947)","《时与文》",1947,"上海",1
"姚士彦(1947)","《中建》",1947,"上海",1
"姚海峰(1947)","《时与文》",1947,"上海",1
"姚澄波(1947)","《中建》",1947,"上海",1
"姜庆湘(1947)","《展望》",1947,"南京",1
"姜爲致(1947)","《观察》",1947,"上海",1
"娄水芹(1947)","《时与文》",1947,"上海",1
"子欣(1947)","《时与文》",1947,"上海",1
"子薯(1947)","《时与文》",1947,"上海",1
"孔用济(1947)","《时与文》",1947,"上海",1
"孙文晋(1947)","《观察》",1947,"上海",1
"孙晓村(1947)","《中建》",1947,"上海",1
"孙永澂(1947)","《观察》",1947,"上海",1
"孙起孟(1947)","《现代文摘(上海)》",1947,"上海",1
"孙进明(1947)","《观察》",1947,"上海",1
"孝通(1947)","《观察》",1947,"上海",1
"孟东邻(1947)","《观察》",1947,"上海",1
"孟宪章(1947)","《现代文摘(上海)》",1947,"上海",1
"孟庆渊(1947)","《观察》",1947,"上海",1
"孟昭英(1947)","《观察》",1947,"上海",1
"孟秋蝉(1947)","《时与文》",1947,"上海",1
"孟紫明(1947)","《观察》",1947,"上海",1
"孤流(1947)","《国讯》",1947,"上海",1
"学文(1947)","《展望》",1947,"南京",1
"学昌(1947)","《国讯》",1947,"上海",1
"安娥(1947)","《时与文》",1947,"上海",1
"安格尔(1947)","《再生》",1947,"上海",1
"宋保尊(1947)","《中建》",1947,"上海",1
"宋梦梅(1947)","《中建》",1947,"上海",1
"宋次男(1947)","《观察》",1947,"上海",1
"宗文(1947)","《国讯》",1947,"上海",1
"宗汝成(1947)","《国讯》",1947,"上海",1
"宗白华(1947)","《观察》",1947,"上海",1
"宣相权(1947)","《现代文摘(上海)》",1947,"上海",1
"寰澄(1947)","《国讯》",1947,"上海",1
"寿进文(1947)","《现代文摘(上海)》",1947,"上海",1
"小林(1947)","《时与文》",1947,"上海",1
"小燄(1947)","《民主:桂林版》",1947,"桂林",1
"小诃(1947)","《国讯》",1947,"上海",1
"尖兵(1947)","《再生》",1947,"上海",1
"尹捷(1947)","《时与文》",1947,"上海",1
"尹放(1947)","《观察》",1947,"上海",1
"屏藩(1947)","《时与文》",1947,"上海",1
"岳光(1947)","《国讯》",1947,"上海",1
"崔书琴(1947)","《现代文摘(上海)》",1947,"上海",1
"崔敬伯(1947)","《现代文摘(上海)》",1947,"上海",1
"嶽云(1947)","《再生》",1947,"上海",1
"巴奈·拿乌耳（Nover，B.）(1947)","《再生》",1947,"上海",1
"巴奈·那维尔（Movorr，B.）(1947)","《再生》",1947,"上海",1
"巴客(1947)","《国讯》",1947,"上海",1
"希元(1947)","《国讯》",1947,"上海",1
"席人(1947)","《时与文》",1947,"上海",1
"席纳(1947)","《国讯》",1947,"上海",1
"庆德苇(1947)","《时与文》",1947,"上海",1
"庐芷(1947)","《观察》",1947,"上海",1
"廖哲煌(1947)","《时与文》",1947,"上海",1
"廖竞存(1947)","《再生》",1947,"上海",1
"廷光(1947)","《时与文》",1947,"上海",1
"建庵(1947)","《现代文摘(上海)》",1947,"上海",1
"张一文(1947)","《观察》",1947,"上海",1
"张世禄(1947)","《观察》",1947,"上海",1
"张东前(1947)","《主流》",1947,"南京",1
"张东荪(1947)","《展望》",1947,"南京",1
"张义(1947)","《观察》",1947,"上海",1
"张义昌(1947)","《观察》",1947,"上海",1
"张云横(1947)","《时与文》",1947,"上海",1
"张以虚(1947)","《时与文》",1947,"上海",1
"张佛森(1947)","《时与文》",1947,"上海",1
"张允中(1947)","《观察》",1947,"上海",1
"张光铨(1947)","《观察》",1947,"上海",1
"张包增元(1947)","《中建》",1947,"上海",1
"张卓然(1947)","《再生》",1947,"上海",1
"张友(1947)","《光明报》",1947,"香港",1
"张叶(1947)","《观察》",1947,"上海",1
"张国超(1947)","《再生》",1947,"上海",1
"张培刚(1947)","《观察》",1947,"上海",1
"张大伦(1947)","《观察》",1947,"上海",1
"张寗远(1947)","《观察》",1947,"上海",1
"张庸(1947)","《时与文》",1947,"上海",1
"张强立(1947)","《观察》",1947,"上海",1
"张志和(1947)","《民主:桂林版》",1947,"桂林",1
"张愚山(1947)","《主流》",1947,"南京",1
"张方集(1947)","《国讯》",1947,"上海",1
"张旭初(1947)","《观察》",1947,"上海",1
"张明养(1947)","《时与文》",1947,"上海",1
"张明养(1947)","《现代文摘(上海)》",1947,"上海",1
"张明德(1947)","《光明报》",1947,"香港",1
"张明琴(1947)","《观察》",1947,"上海",1
"张映南(1947)","《民主:桂林版》",1947,"桂林",1
"张曼筠(1947)","《光明报》",1947,"香港",1
"张本(1947)","《观察》",1947,"上海",1
"张正邦(1947)","《中建》",1947,"上海",1
"张汉清(1947)","《观察》",1947,"上海",1
"张沅长(1947)","《观察》",1947,"上海",1
"张澜(1947)","《再生》",1947,"上海",1
"张籍(1947)","《国讯》",1947,"上海",1
"张絅伯(1947)","《国讯》",1947,"上海",1
"张绍先(1947)","《观察》",1947,"上海",1
"张继勋(1947)","《时与文》",1947,"上海",1
"张耀武(1947)","《国讯》",1947,"上海",1
"张西超(1947)","《时与文》",1947,"上海",1
"张道清(1947)","《时与文》",1947,"上海",1
"张道真(1947)","《观察》",1947,"上海",1
"张锐(1947)","《观察》",1947,"上海",1
"张雪澄(1947)","《国讯》",1947,"上海",1
"张雪非(1947)","《观察》",1947,"上海",1
"张高峰(1947)","《观察》",1947,"上海",1
"彭克昔(1947)","《观察》",1947,"上海",1
"彭泽民(1947)","《光明报》",1947,"香港",1
"彭翰(1947)","《现代文摘(上海)》",1947,"上海",1
"徐中玉(1947)","《现代文摘(上海)》",1947,"上海",1
"徐中玉(1947)","《观察》",1947,"上海",1
"徐仁道(1947)","《中建》",1947,"上海",1
"徐偶若(1947)","《观察》",1947,"上海",1
"徐傅霖(1947)","《再生》",1947,"上海",1
"徐季明(1947)","《时与文》",1947,"上海",1
"徐敬(1947)","《观察》",1947,"上海",1
"徐朴敬(1947)","《时与文》",1947,"上海",1
"徐毓枬(1947)","《现代文摘(上海)》",1947,"上海",1
"徐行(1947)","《观察》",1947,"上海",1
"德明(1947)","《时与文》",1947,"上海",1
"志伊(1947)","《再生》",1947,"上海",1
"怀霜(1947)","《时与文》",1947,"上海",1
"怒涛(1947)","《光明报》",1947,"香港",1
"思慕(1947)","《光明报》",1947,"香港",1
"思慕(1947)","《现代文摘(上海)》",1947,"上海",1
"思粤(1947)","《时与文》",1947,"上海",1
"思蓝(1947)","《观察》",1947,"上海",1
"怡波(1947)","《国讯》",1947,"上海",1
"悲厂(1947)","《再生》",1947,"上海",1
"悲声(1947)","《民主:桂林版》",1947,"桂林",1
"戒庵(1947)","《再生》",1947,"上海",1
"戚可诹(1947)","《时与文》",1947,"上海",1
"戚殿萱(1947)","《中建》",1947,"上海",1
"扬可扬(1947)","《观察》",1947,"上海",1
"拉斯基(1947)","《主流》",1947,"南京",1
"拉铁摩尔(1947)","《国讯》",1947,"上海",1
"援静(1947)","《再生》",1947,"上海",1
"放翁句(1947)","《国讯》",1947,"上海",1
"敢为(1947)","《时与文》",1947,"上海",1
"文丑(1947)","《时与文》",1947,"上海",1
"文元(1947)","《现代文摘(上海)》",1947,"上海",1
"文弼成(1947)","《观察》",1947,"上海",1
"文秀村(1947)","《观察》",1947,"上海",1
"文继武(1947)","《观察》",1947,"上海",1
"新生(1947)","《再生》",1947,"上海",1
"方东旭(1947)","《国讯》",1947,"上海",1
"方兰汝(1947)","《时与文》",1947,"上海",1
"方向之(1947)","《光明报》",1947,"香港",1
"方建民(1947)","《再生》",1947,"上海",1
"方林僊(1947)","《中建》",1947,"上海",1
"方治平(1947)","《光明报》",1947,"香港",1
"方瑛(1947)","《时与文》",1947,"上海",1
"方秋苇(1947)","《国讯》",1947,"上海",1
"方稜(1947)","《观察》",1947,"上海",1
"方苞(1947)","《国讯》",1947,"上海",1
"方锦(1947)","《再生》",1947,"上海",1
"施克(1947)","《时与文》",1947,"上海",1
"施复亮(1947)","《展望》",1947,"南京",1
"施复亮(1947)","《观察》",1947,"上海",1
"施安娜(1947)","《国讯》",1947,"上海",1
"施若霖(1947)","《观察》",1947,"上海",1
"无垢(1947)","《国讯》",1947,"上海",1
"时昭瀞(1947)","《再生》",1947,"上海",1
"时风(1947)","《时与文》",1947,"上海",1
"时风(1947)","《现代文摘(上海)》",1947,"上海",1
"明伦(1947)","《再生》",1947,"上海",1
"易文(1947)","《时与文》",1947,"上海",1
"易明(1947)","《主流》",1947,"南京",1
"星五(1947)","《再生》",1947,"上海",1
"曦诒(1947)","《时与文》",1947,"上海",1
"更生(1947)","《再生》",1947,"上海",1
"曹文羣(1947)","《主流》",1947,"南京",1
"曹燮明(1947)","《观察》",1947,"上海",1
"曹立名(1947)","《时与文》",1947,"上海",1
"曼容(1947)","《观察》",1947,"上海",1
"曾乾(1947)","《观察》",1947,"上海",1
"曾景初(1947)","《时与文》",1947,"上海",1
"曾炳钧(1947)","《观察》",1947,"上海",1
"曾进(1947)","《主流》",1947,"南京",1
"望月(1947)","《国讯》",1947,"上海",1
"未名(1947)","《光明报》",1947,"香港",1
"朱凤鸣(1947)","《国讯》",1947,"上海",1
"朱启平(1947)","《再生》",1947,"上海",1
"朱咏沂(1947)","《观察》",1947,"上海",1
"朱喜庆(1947)","《中建》",1947,"上海",1
"朱声绂(1947)","《时与文》",1947,"上海",1
"朱天心(1947)","《观察》",1947,"上海",1
"朱守一(1947)","《再生》",1947,"上海",1
"朱斯煌(1947)","《现代文摘(上海)》",1947,"上海",1
"朱本源(1947)","《观察》",1947,"上海",1
"朱洁夫(1947)","《中建》",1947,"上海",1
"朱碧波(1947)","《时与文》",1947,"上海",1
"朱福建(1947)","《观察》",1947,"上海",1
"朱綘(1947)","《时与文》",1947,"上海",1
"朱绛(1947)","《国讯》",1947,"上海",1
"朱自清(1947)","《现代文摘(上海)》",1947,"上海",1
"朱鸣冈(1947)","《时与文》",1947,"上海",1
"李一荣(1947)","《时与文》",1947,"上海",1
"李一雯(1947)","《国讯》",1947,"上海",1
"李一雯(1947)","《时与文》",1947,"上海",1
"李之显(1947)","《时与文》",1947,"上海",1
"李仁柳(1947)","《中建》",1947,"上海",1
"李伯森(1947)","《中建》",1947,"上海",1
"李俊谟(1947)","《观察》",1947,"上海",1
"李克佐(1947)","《观察》",1947,"上海",1
"李剑华(1947)","《中建》",1947,"上海",1
"李定中(1947)","《时与文》",1947,"上海",1
"李巖(1947)","《观察》",1947,"上海",1
"李幕白(1947)","《观察》",1947,"上海",1
"李广田(1947)","《观察》",1947,"上海",1
"李康民(1947)","《时与文》",1947,"上海",1
"李微尘(1947)","《再生》",1947,"上海",1
"李怀仁(1947)","《光明报》",1947,"香港",1
"李恭宇(1947)","《观察》",1947,"上海",1
"李惠林(1947)","《国讯》",1947,"上海",1
"李慕曰(1947)","《观察》",1947,"上海",1
"李振周(1947)","《观察》",1947,"上海",1
"李文奎(1947)","《国讯》",1947,"上海",1
"李文平(1947)","《观察》",1947,"上海",1
"李昂季叶夫(1947)","《现代文摘(上海)》",1947,"上海",1
"李显承(1947)","《主流》",1947,"南京",1
"李晓岚(1947)","《观察》",1947,"上海",1
"李木子(1947)","《时与文》",1947,"上海",1
"李殷民(1947)","《观察》",1947,"上海",1
"李济深(1947)","《光明报》",1947,"香港",1
"李浩培(1947)","《观察》",1947,"上海",1
"李澈庐(1947)","《观察》",1947,"上海",1
"李烛尘(1947)","《观察》",1947,"上海",1
"李理黄(1947)","《观察》",1947,"上海",1
"李瑜(1947)","《观察》",1947,"上海",1
"李瑶(1947)","《民主:桂林版》",1947,"桂林",1
"李璜(1947)","《再生》",1947,"上海",1
"李盛(1947)","《观察》",1947,"上海",1
"李紫翔(1947)","《时与文》",1947,"上海",1
"李紫翔(1947)","《现代文摘(上海)》",1947,"上海",1
"李纯青(1947)","《观察》",1947,"上海",1
"李铁民(1947)","《展望》",1947,"南京",1
"李韵斯(1947)","《主流》",1947,"南京",1
"杜明(1947)","《时与文》",1947,"上海",1
"杞人(1947)","《国讯》",1947,"上海",1
"杨不平(1947)","《观察》",1947,"上海",1
"杨伯常(1947)","《观察》",1947,"上海",1
"杨作英(1947)","《时与文》",1947,"上海",1
"杨光时(1947)","《时与文》",1947,"上海",1
"杨光时(1947)","《观察》",1947,"上海",1
"杨六章(1947)","《观察》",1947,"上海",1
"杨刚(1947)","《现代文摘(上海)》",1947,"上海",1
"杨卫玉(1947)","《中建》",1947,"上海",1
"杨卫玉(1947)","《国讯》",1947,"上海",1
"杨卫玉(1947)","《现代文摘(上海)》",1947,"上海",1
"杨同芳(1947)","《观察》",1947,"上海",1
"杨奚水(1947)","《时与文》",1947,"上海",1
"杨庆堃(1947)","《观察》",1947,"上海",1
"杨弘(1947)","《民主:桂林版》",1947,"桂林",1
"杨惠康(1947)","《观察》",1947,"上海",1
"杨时雨(1947)","《主流》",1947,"南京",1
"杨明洁(1947)","《观察》",1947,"上海",1
"杨深(1947)","《现代文摘(上海)》",1947,"上海",1
"杨绛(1947)","《观察》",1947,"上海",1
"杨羽震(1947)","《主流》",1947,"南京",1
"杨育才(1947)","《观察》",1947,"上海",1
"杨西孟(1947)","《观察》",1947,"上海",1
"杨采夫(1947)","《再生》",1947,"上海",1
"林丽(1947)","《国讯》",1947,"上海",1
"林之英(1947)","《观察》",1947,"上海",1
"林冬(1947)","《观察》",1947,"上海",1
"林国健(1947)","《观察》",1947,"上海",1
"林子木(1947)","《国讯》",1947,"上海",1
"林安鹏(1947)","《国讯》",1947,"上海",1
"林峰(1947)","《民主:桂林版》",1947,"桂林",1
"林枫(1947)","《观察》",1947,"上海",1
"林楚(1947)","《光明报》",1947,"香港",1
"林菁(1947)","《观察》",1947,"上海",1
"林达(1947)","《国讯》",1947,"上海",1
"林迈可(1947)","《光明报》",1947,"香港",1
"柳亚子(1947)","《国讯》",1947,"上海",1
"树之(1947)","《时与文》",1947,"上海",1
"栗寄沧(1947)","《现代文摘(上海)》",1947,"上海",1
"根室(1947)","《国讯》",1947,"上海",1
"梁华仪(1947)","《观察》",1947,"上海",1
"梁实秋(1947)","《现代文摘(上海)》",1947,"上海",1
"梁漱溟(1947)","《光明报》",1947,"香港",1
"梁漱溟(1947)","《现代文摘(上海)》",1947,"上海",1
"梁潄溟(1947)","《观察》",1947,"上海",1
"梁马(1947)","《观察》",1947,"上海",1
"梅友仁(1947)","《观察》",1947,"上海",1
"梅碧华(1947)","《现代文摘(上海)》",1947,"上海",1
"梦飞(1947)","《国讯》",1947,"上海",1
"楼邦彦(1947)","《现代文摘(上海)》",1947,"上海",1
"欧文(1947)","《现代文摘(上海)》",1947,"上海",1
"欧石(1947)","《时与文》",1947,"上海",1
"欧阳澄(1947)","《主流》",1947,"南京",1
"欧阳牧堂(1947)","《时与文》",1947,"上海",1
"殷怀远(1947)","《时与文》",1947,"上海",1
"毛一心(1947)","《观察》",1947,"上海",1
"水建彤(1947)","《现代文摘(上海)》",1947,"上海",1
"江帆(1947)","《时与文》",1947,"上海",1
"江恒源(1947)","《现代文摘(上海)》",1947,"上海",1
"江流(1947)","《光明报》",1947,"香港",1
"江流(1947)","《国讯》",1947,"上海",1
"江问渔(1947)","《中建》",1947,"上海",1
"汪叔棣(1947)","《中建》",1947,"上海",1
"汪竹一(1947)","《现代文摘(上海)》",1947,"上海",1
"汪静远(1947)","《时与文》",1947,"上海",1
"沈从文(1947)","《现代文摘(上海)》",1947,"上海",1
"沈光沛(1947)","《国讯》",1947,"上海",1
"沈同衡(1947)","《时与文》",1947,"上海",1
"沈志廉(1947)","《中建》",1947,"上海",1
"沈志远(1947)","《时与文》",1947,"上海",1
"沈志远(1947)","《现代文摘(上海)》",1947,"上海",1
"沈新民(1947)","《再生》",1947,"上海",1
"沈炼之(1947)","《时与文》",1947,"上海",1
"沈犁(1947)","《时与文》",1947,"上海",1
"沈茂坊(1947)","《观察》",1947,"上海",1
"沈衡若(1947)","《观察》",1947,"上海",1
"沈钧儒(1947)","《国讯》",1947,"上海",1
"沈钧儒(1947)","《时与文》",1947,"上海",1
"沙学浚(1947)","《观察》",1947,"上海",1
"沙汀(1947)","《现代文摘(上海)》",1947,"上海",1
"波浪(1947)","《民主:桂林版》",1947,"桂林",1
"洛如(1947)","《民主:桂林版》",1947,"桂林",1
"洪泽(1947)","《光明报》",1947,"香港",1
"洪深(1947)","《时与文》",1947,"上海",1
"洪潮(1947)","《观察》",1947,"上海",1
"洪荒(1947)","《现代文摘(上海)》",1947,"上海",1
"洪遒(1947)","《光明报》",1947,"香港",1
"派拉图夫(1947)","《国讯》",1947,"上海",1
"流金(1947)","《时与文》",1947,"上海",1
"浪天(1947)","《再生》",1947,"上海",1
"涑之(1947)","《观察》",1947,"上海",1
"淮阴父老(1947)","《国讯》",1947,"上海",1
"淳风(1947)","《时与文》",1947,"上海",1
"温典光(1947)","《观察》",1947,"上海",1
"漆琪生(1947)","《现代文摘(上海)》",1947,"上海",1
"漠南(1947)","《时与文》",1947,"上海",1
"漾兮(1947)","《时与文》",1947,"上海",1
"潘光旦(1947)","《现代文摘(上海)》",1947,"上海",1
"潘国宝(1947)","《中建》",1947,"上海",1
"潘大悲(1947)","《时与文》",1947,"上海",1
"潘子明(1947)","《观察》",1947,"上海",1
"潘家濂(1947)","《观察》",1947,"上海",1
"潘星照(1947)","《中建》",1947,"上海",1
"潘朗(1947)","《展望》",1947,"南京",1
"潮局(1947)","《国讯》",1947,"上海",1
