"source","target","author","year","place","weight"
"追悼","《国讯》","M.H.",1947,"上海",1
"追悼","《正报》","伍明",1947,"香港",1
"追悼","《正报》","史英",1947,"香港",1
"追悼","《观察》","周炳琳",1947,"上海",1
"追悼会","《国讯》","朱绛",1947,"上海",1
"追悼会","《时与文》","樊弘",1947,"上海",1
"追索","《观察》","陈彦",1947,"上海",1
"追述","《时代杂志》","沈钧儒 方与严",1947,"上海",1
"追述","《观察》","张东荪",1947,"上海",1
"退伍","《观察》","吴××",1947,"上海",1
"退伍军人","《国讯》","M.H.",1947,"上海",1
"退出","《文萃》","马寅初",1947,"上海",1
"退出","《时与文》","楚图南",1947,"上海",1
"退步","《时代杂志》","牛宜偶",1947,"上海",1
"送别","《国讯》","林木",1947,"上海",1
"送行","《国讯》","穆歌",1947,"上海",1
"适应","《中建》","姚志英",1947,"上海",1
"适用","《国讯》","石啸冲",1947,"上海",1
"逃不了","《正报》","辛之",1947,"香港",1
"逃犯","《时代杂志》","梭宾诺夫 任谷",1947,"上海",1
"逃生","《群众》","朝新",1947,"香港",1
"逆流","《群众》","杨间",1947,"香港",1
"逆转","《时与文》","俞仲",1947,"上海",1
"选举","《中央周刊》","印",1947,"南京",1
"选举","《中央周刊》","王仁",1947,"南京",1
"选举","《中央周刊》","王文治",1947,"南京",1
"选举","《中央周刊》","程其恒",1947,"南京",1
"选举","《中央周刊》","黄中兴",1947,"南京",1
"选举","《中建》","吴荷景",1947,"上海",1
"选举","《再生》","Nover 陈明",1947,"上海",1
"选举","《再生》","土人",1947,"上海",1
"选举","《再生》","王厚生",1947,"上海",1
"选举","《国讯》","石仲子",1947,"上海",1
"选举","《时代杂志》","莫洛托夫",1947,"上海",1
"选举","《正报》","颗粟",1947,"香港",1
"选县","《中央周刊》","梁远",1947,"南京",1
"选拔","《中央周刊》","张文伯",1947,"南京",1
"选择","《中央周刊》","Victor Krauehenko 汤一雯",1947,"南京",1
"选择","《国讯》","M.H.",1947,"上海",1
"选民","《中央周刊》","程其恒",1947,"南京",1
"选民","《中央周刊》","程求一",1947,"南京",1
"选民","《再生》","Dodds，H.W. 斯鸣",1947,"上海",1
"选灾","《再生》","白旭",1947,"上海",1
"选票","《中央周刊》","武经绘",1947,"南京",1
"选票","《再生》","巴奈·那维尔(Movorr，B.) 仁沛",1947,"上海",1
"选载","《中央周刊》","靳晋 王镜晖 裴魁华",1947,"南京",1
"选辑","《时与文》","李桦",1947,"上海",1
"选辑","《时与文》","立熹",1947,"上海",1
"选辑","《时与文》","讷维",1947,"上海",1
"选辑","《时与文》","阿杨",1947,"上海",1
"选辑","《时与文》","黄永玉 朱鸣冈",1947,"上海",1
"透视","《中央周刊》","余遂初",1947,"南京",1
"透视","《中央周刊》","刘信芳",1947,"南京",1
"透视","《再生》","觉天",1947,"上海",1
"透视","《国讯》","(越)阮文化",1947,"上海",1
"透视","《国讯》","林焕平",1947,"上海",1
"透视","《国讯》","潘光祖",1947,"上海",1
"透视","《时与文》","尹其文",1947,"上海",1
"透视","《观察》","浦熙修",1947,"上海",1
"透露","《光明报》","杨义旗",1947,"香港",1
"透露","《国讯》","朱凤鸣",1947,"上海",1
"逐一","《中央周刊》","卫奇",1947,"南京",1
"逐渐","《中央周刊》","厚安",1947,"南京",1
"逐渐","《群众》","坚夫",1947,"香港",1
"途径","《中央周刊》","王崇木",1947,"南京",1
"途径","《再生》","卓",1947,"上海",1
"途径","《现代文摘(上海)》","方显廷",1947,"上海",1
"途穷","《时与文》","于冰",1947,"上海",1
"逗耍","《群众》","平江",1947,"香港",1
"通令","《国讯》","M.H.",1947,"上海",1
"通俗化","《现代文摘(上海)》","朱自清",1947,"上海",1
"通则","《再生》","王厚生",1947,"上海",1
"通力合作","《中建》","吴荷景",1947,"上海",1
"通吃","《再生》","中南",1947,"上海",1
"通汛","《正报》","子乌",1947,"香港",1
"通牒","《时代杂志》","莫洛托夫",1947,"上海",1
"通益","《中建》","张霞飞",1947,"上海",1
"通益","《中建》","沈定一",1947,"上海",1
"通益","《中建》","陆鳞勋",1947,"上海",1
"通讯社","《再生》","觉天",1947,"上海",1
"通论","《中央周刊》","君羊",1947,"南京",1
"通论","《中央周刊》","陈定闳",1947,"南京",1
"通货","《现代文摘(上海)》","杨西孟",1947,"上海",1
"通货膨胀","《时与文》","伍丹戈",1947,"上海",1
"通货膨胀","《现代文摘(上海)》","王壁岑",1947,"上海",1
"通货膨胀","《现代文摘(上海)》","王璧岑",1947,"上海",1
"通货膨胀","《现代文摘(上海)》","陈岱孙",1947,"上海",1
"通过","《中央周刊》","厚安",1947,"南京",1
"通过","《国讯》","M.H.",1947,"上海",1
"通过","《时代杂志》","谢列勃良纳",1947,"上海",1
"逝世","《国讯》","M.H.",1947,"上海",1
"逝世","《时与文》","莲子",1947,"上海",1
"逝世","《时与文》","陈石铭",1947,"上海",1
"逝世","《时代杂志》","吉尔波丁 葛达",1947,"上海",1
"逝世","《时代杂志》","沈钧儒 方与严",1947,"上海",1
"逝世","《时代杂志》","维辛斯基 祖立",1947,"上海",1
"逝世","《时代杂志》","胡夏",1947,"上海",1
"逝世","《时代杂志》","鲍罗廷 何歌",1947,"上海",1
"逝世","《时代杂志》","鲍罗廷 公彦",1947,"上海",1
"逝世","《正报》","恨填",1947,"香港",1
"逝世","《群众》","公望",1947,"香港",1
"逝世","《群众》","默涵",1947,"香港",1
"逝者","《光明报》","云彬",1947,"香港",1
"速写","《群众》","石铭",1947,"香港",1
"造书","《时代杂志》","契尔维亚克",1947,"上海",1
"造人","《国讯》","茅盾",1947,"上海",1
"造就人才","《国讯》","陈阳",1947,"上海",1
"造成","《再生》","黄撼石",1947,"上海",1
"造成","《群众》","林仲",1947,"香港",1
"造成","《群众》","许涤新",1947,"香港",1
"造谣","《时与文》","朱碧波",1947,"上海",1
"造谣中伤","《时与文》","耿笑天",1947,"上海",1
"逮捕","《光明报》","陆诒",1947,"香港",1
"逮捕","《时与文》","凌华",1947,"上海",1
"逮捕","《群众》","羣声",1947,"香港",1
"週刊","《观察》","张沅长",1947,"上海",1
"逼上梁山","《群众》","维奇",1947,"香港",1
"逼成","《时与文》","周至诚",1947,"上海",1
"逼死","《群众》","旨远",1947,"香港",1
"逼近","《时代杂志》","白斯特洛夫 尚天",1947,"上海",1
"遇见","《观察》","石熙文",1947,"上海",1
"遇难","《再生》","王伯康",1947,"上海",1
"遇难","《文萃》","林淡秋",1947,"上海",1
"遊行","《群众》","罗广",1947,"香港",1
"遊行","《群众》","苏健",1947,"香港",1
"遊行","《观察》","文弼成",1947,"上海",1
"遊行","《观察》","许诚彦",1947,"上海",1
"遊行","《观察》","高第榘",1947,"上海",1
"遏制","《正报》","黎展",1947,"香港",1
"道德","《时与文》","尹行六",1947,"上海",1
"道德","《现代文摘(上海)》","陶孟和",1947,"上海",1
"道德","《观察》","费孝通",1947,"上海",1
"道袍","《群众》","海鸥",1947,"香港",1
"道路","《中央周刊》","印",1947,"南京",1
"道路","《中央周刊》","黄凡",1947,"南京",1
"道路","《中建》","吴宝生",1947,"上海",1
"道路","《中建》","宋宝尊",1947,"上海",1
"道路","《中建》","李剑华",1947,"上海",1
"道路","《中建》","赵心梅",1947,"上海",1
"道路","《文萃》","金大均",1947,"上海",1
"道路","《时与文》","史靖",1947,"上海",1
"道路","《时与文》","吴晗",1947,"上海",1
"道路","《时与文》","杨晦",1947,"上海",1
"道路","《时与文》","陆舟",1947,"上海",1
"道路","《时与文》","霍然",1947,"上海",1
"道路","《时代杂志》","亚冯宁 何歌",1947,"上海",1
"道路","《时代杂志》","华莱士 琪昂",1947,"上海",1
"道路","《时代杂志》","牛宜偶",1947,"上海",1
"道路","《时代杂志》","萨莫伊洛夫 何歌",1947,"上海",1
"道路","《时代杂志》","顾洛维奇 何歌",1947,"上海",1
"道路","《正报》","沈友谷",1947,"香港",1
"道路","《观察》","徐述纶",1947,"上海",1
"道路","《观察》","费孝通",1947,"上海",1
"遗书","《国讯》","M.H.",1947,"上海",1
"遗像","《国讯》","方登朋",1947,"上海",1
"遗集","《观察》","吴晗",1947,"上海",1
"遥祭","《正报》","虚璟",1947,"香港",1
"遥远","《文萃》","方滨",1947,"上海",1
"遭遇","《正报》","严基",1947,"香港",1
"遮眼法","《群众》","汪老吉",1947,"香港",1
"避免","《中建》","沈定一",1947,"上海",1
"避免","《正报》","舒翰",1947,"香港",1
"避难","《时与文》","许寿裳",1947,"上海",1
"邓初民","《群众》","邓初民 欧耀煌",1947,"香港",1
"那儿","《群众》","丁华",1947,"香港",1
"那条","《观察》","陈旭麓",1947,"上海",1
"那裏","《群众》","文魁",1947,"香港",1
"那裏","《群众》","汪老吉",1947,"香港",1
"那裏","《观察》","笪移今",1947,"上海",1
"那边","《国讯》","巴客",1947,"上海",1
"那里","《中建》","张霞飞",1947,"上海",1
"那里","《再生》","巴奈·那维尔(Movorr，B.) 仁沛",1947,"上海",1
"那里","《国讯》","王民",1947,"上海",1
"那里","《时与文》","徐季明",1947,"上海",1
"那里","《时代杂志》","(法)卡兴 移模",1947,"上海",1
"那里","《时代杂志》","苏宾",1947,"上海",1
"那里","《群众》","米谷",1947,"香港",1
"那里","《群众》","芦衣",1947,"香港",1
"邦交","《中央周刊》","印",1947,"南京",1
"邦交","《中央周刊》","厚安",1947,"南京",1
"邮电","《国讯》","M.H.",1947,"上海",1
"邱吉尔","《再生》","静观",1947,"上海",1
"邱吉尔","《时代杂志》","波高亭 雷兮",1947,"上海",1
"邵从","《国讯》","M.H.",1947,"上海",1
"邵从","《国讯》","林子木",1947,"上海",1
"邵从","《国讯》","林木",1947,"上海",1
"邵从","《国讯》","潮声",1947,"上海",1
"邵从","《国讯》","黄炎培",1947,"上海",1
"邵元冲","《观察》","莊茹斯",1947,"上海",1
"邵阳","《群众》","维奇",1947,"香港",1
"邹月","《群众》","殷华",1947,"香港",1
"邹李闻","《光明报》","彭泽民",1947,"香港",1
"邹李闻","《光明报》","李伯球",1947,"香港",1
"邹李闻","《光明报》","陈其瑗",1947,"香港",1
"郎中","《群众》","汪老吉",1947,"香港",1
"郝逆","《正报》","张剑",1947,"香港",1
"郝钦斯","《国讯》","M.H.",1947,"上海",1
"部份","《正报》","星星",1947,"香港",1
"部署","《中建》","王艮仲",1947,"上海",1
"部署","《群众》","朝新",1947,"香港",1
"部长","《时代杂志》","史大林",1947,"上海",1
"部队","《正报》","华山",1947,"香港",1
"部队","《群众》","佚名",1947,"香港",1
"部队","《群众》","周而复",1947,"香港",1
"部队","《群众》","薛",1947,"香港",1
"郭尔基","《时代杂志》","斯伐洛格",1947,"上海",1
"郭沫若","《国讯》","M.H.",1947,"上海",1
"都市","《中央周刊》","宣相权",1947,"南京",1
"都市","《时与文》","王亚南",1947,"上海",1
"鄂东","《观察》","徐源浩",1947,"上海",1
"鄂尔多斯","《时与文》","漠南",1947,"上海",1
"配合","《中央周刊》","李国桓",1947,"南京",1
"配合","《中央周刊》","汤惠荪 马义",1947,"南京",1
"配合","《中建》","廖树涵",1947,"上海",1
"配合","《中建》","陈清",1947,"上海",1
"配种","《中建》","张国懋",1947,"上海",1
"配给","《中央周刊》","胡年鹤",1947,"南京",1
"酝酿","《国讯》","潮声",1947,"上海",1
"酝酿","《正报》","闻挻",1947,"香港",1
"酝酿","《现代文摘(上海)》","胡焕庸",1947,"上海",1
"酬劳","《中建》","顾佩之",1947,"上海",1
"醜剧","《群众》","叶菲",1947,"香港",1
"醜剧","《群众》","特伟",1947,"香港",1
"醜剧","《群众》","王先",1947,"香港",1
"醜妇","《群众》","安尼",1947,"香港",1
"醜恶","《中央周刊》","厚安",1947,"南京",1
"采取","《正报》","康",1947,"香港",1
"采取","《观察》","储安平",1947,"上海",1
"采地","《国讯》","补斋 白居易",1947,"上海",1
"采桑子","《观察》","陈衡哲",1947,"上海",1
"采用","《再生》","时昭瀞",1947,"上海",1
"采行","《现代文摘(上海)》","方显廷",1947,"上海",1
"采访","《光明报》","胡星原",1947,"香港",1
"释义","《再生》","张君劢",1947,"上海",1
"释放","《国讯》","M.H.",1947,"上海",1
"释迦牟尼","《国讯》","黄炎培",1947,"上海",1
"里夫","《时代杂志》","雷洛夫",1947,"上海",1
"里茨","《时代杂志》","莫亚",1947,"上海",1
"里面","《国讯》","石啸冲",1947,"上海",1
"重于","《中央周刊》","王震",1947,"南京",1
"重于","《再生》","铭",1947,"上海",1
"重任","《再生》","Dodds，H.W. 斯鸣",1947,"上海",1
"重大","《现代文摘(上海)》","娄立斋",1947,"上海",1
"重庆","《中央周刊》","王丹",1947,"南京",1
"重庆","《国讯》","华",1947,"上海",1
"重庆","《时与文》","沈犁",1947,"上海",1
"重庆","《群众》","亚傑",1947,"香港",1
"重庆","《群众》","李君凡",1947,"香港",1
"重庆","《群众》","白辛",1947,"香港",1
"重庆","《群众》","醒华",1947,"香港",1
"重建","《中建》","张正邦",1947,"上海",1
"重建","《观察》","夏炎德",1947,"上海",1
"重心","《中建》","王艮仲",1947,"上海",1
"重提","《国讯》","卫玉",1947,"上海",1
"重新","《时与文》","樊弘",1947,"上海",1
"重新","《现代文摘(上海)》","佚名",1947,"上海",1
"重新","《观察》","王芸生",1947,"上海",1
"重新估价","《现代文摘(上海)》","蔡尚思",1947,"上海",1
"重於","《中央周刊》","丁重行",1947,"南京",1
"重来","《观察》","冯大麟",1947,"上海",1
"重游","《时与文》","陈达",1947,"上海",1
"重演","《时与文》","尹行六",1947,"上海",1
"重点","《中央周刊》","苏在山",1947,"南京",1
"重申","《国讯》","M.H.",1947,"上海",1
"重禁","《观察》","胡人章",1947,"上海",1
"重要","《中央周刊》","厚安",1947,"南京",1
"重要","《中央周刊》","程其保",1947,"南京",1
"重要","《中建》","王艮仲",1947,"上海",1
"重要","《时代杂志》","柯塞廖夫 祖立",1947,"上海",1
"重要","《正报》","黄安思",1947,"香港",1
"重要性","《中建》","吴荷景",1947,"上海",1
"重要性","《中建》","顾蓉君",1947,"上海",1
"重要文件","《正报》","崔是田",1947,"香港",1
"重要文件","《正报》","胡其亮",1947,"香港",1
"重视","《国讯》","江问渔",1947,"上海",1
"重视","《时与文》","白湜",1947,"上海",1
"重视","《观察》","杨育才",1947,"上海",1
"重调","《中央周刊》","邱敬宜 薛",1947,"南京",1
"重返","《国讯》","M.H.",1947,"上海",1
"重重","《中建》","方竹平",1947,"上海",1
"重重的","《光明报》","胡星原",1947,"香港",1
"重量","《中建》","洪步蟾",1947,"上海",1
"重金礼聘","《时与文》","穆企",1947,"上海",1
"重阳","《国讯》","卫玉",1947,"上海",1
"野心","《国讯》","石啸冲",1947,"上海",1
"野心","《现代文摘(上海)》","马寅初",1947,"上海",1
"野火烧","《群众》","胡德明",1947,"香港",1
"野火烧不尽","《群众》","特伟",1947,"香港",1
"野火烧不尽","《群众》","诸葛阳",1947,"香港",1
"野老","《国讯》","补斋 张籍",1947,"上海",1
"野蛮","《时代杂志》","(希)柯尔那洛斯 雷兮",1947,"上海",1
"金元","《国讯》","柏舟",1947,"上海",1
"金元","《时与文》","黛英",1947,"上海",1
"金元","《时代杂志》","(英)杜德 端纳",1947,"上海",1
"金元","《时代杂志》","伊莉娜",1947,"上海",1
"金元外交","《正报》","舒翰",1947,"香港",1
"金属","《观察》","王遵明",1947,"上海",1
"金平","《中建》","程梯云",1947,"上海",1
"金库","《正报》","克科",1947,"香港",1
"金库","《正报》","敏",1947,"香港",1
"金敦作","《国讯》","林丽",1947,"上海",1
"金法","《中央周刊》","王新命",1947,"南京",1
"金法","《现代文摘(上海)》","王新命",1947,"上海",1
"金潮","《观察》","简贯三",1947,"上海",1
"金融","《中央周刊》","许声鹗",1947,"南京",1
"金融","《中央周刊》","黄明安",1947,"南京",1
"金融","《中建》","何肫林",1947,"上海",1
"金融","《再生》","寄",1947,"上海",1
"金融","《正报》","项康",1947,"香港",1
"金融机构","《中建》","陆鳞勋",1947,"上海",1
"金贻荪","《时代杂志》","米洛夫 林达",1947,"上海",1
"金顶","《中央周刊》","伯商",1947,"南京",1
"鏖兵","《国讯》","潮局",1947,"上海",1
"钞票","《国讯》","筠友",1947,"上海",1
"钞票","《时与文》","陈德龙",1947,"上海",1
"钟超武","《正报》","明祥",1947,"香港",1
"钢铁","《观察》","王遵明",1947,"上海",1
"钢铁","《观察》","田汝康",1947,"上海",1
"钧儒","《时代杂志》","沈钧儒 方与严",1947,"上海",1
"钱玄同","《时与文》","H",1947,"上海",1
"钱端升","《观察》","钱端升",1947,"上海",1
"钱粮","《正报》","旅人",1947,"香港",1
"铁幕","《再生》","李普曼 黄宗汉",1947,"上海",1
"铁幕","《再生》","黎玄",1947,"上海",1
"铁桶","《正报》","星星",1947,"香港",1
"铁流","《光明报》","萧源",1947,"香港",1
"铁炉","《时代杂志》","沙赫诺夫斯卡亚",1947,"上海",1
"铁胆","《正报》","何灵",1947,"香港",1
"铁路","《时与文》","唐明远",1947,"上海",1
"铁路","《观察》","熙",1947,"上海",1
"铁道","《群众》","宁一",1947,"香港",1
"铜像","《时代杂志》","臧克家",1947,"上海",1
"铜元","《时与文》","徐朴敬",1947,"上海",1
"银河","《国讯》","李白凤",1947,"上海",1
"银行","《中央周刊》","陈康文",1947,"南京",1
"银行","《中建》","陆鳞勋",1947,"上海",1
"银行","《国讯》","抱一",1947,"上海",1
"铸成","《中央周刊》","Manuel Z. Olbes 伍焕彬",1947,"南京",1
"锋烟到","《国讯》","潮声",1947,"上海",1
"错误","《中央周刊》","Manuel Z. Olbes 伍焕彬",1947,"南京",1
"错误","《时与文》","施复亮",1947,"上海",1
"错误","《时与文》","樊弘",1947,"上海",1
"错路","《正报》","蓼莪",1947,"香港",1
"锯齿","《观察》","史丹",1947,"上海",1
"锻炼","《中建》","吴荷景",1947,"上海",1
"锻炼","《中建》","王艮仲",1947,"上海",1
"镜头","《群众》","化苇",1947,"香港",1
"镜子","《再生》","吕克难",1947,"上海",1
"镜子","《国讯》","石啸冲",1947,"上海",1
"镜子","《国讯》","鲍威尔 杨",1947,"上海",1
"长夜","《正报》","符公望",1947,"香港",1
"长大","《中央周刊》","（英）Nina I. Alexeier 彭斐",1947,"南京",1
"长成","《主流》","罗梦册",1947,"南京",1
"长明灯","《时代杂志》","夏康农",1947,"上海",1
"长春","《中央周刊》","萧雪笠",1947,"南京",1
"长春","《群众》","__衣",1947,"香港",1
"长期","《群众》","余不懈",1947,"香港",1
"长江","《国讯》","潮声",1947,"上海",1
"长江","《时与文》","王士章",1947,"上海",1
"长沙","《群众》","颗",1947,"香港",1
"长沙","《观察》","王正光",1947,"上海",1
"长沙","《观察》","高第榘",1947,"上海",1
"长蛇","《正报》","实",1947,"香港",1
"长路","《观察》","庐芷",1947,"上海",1
"长长地","《国讯》","黄炎培",1947,"上海",1
"関係","《中央周刊》","（美）T. F. Dulles 汪叔棣",1947,"南京",1
"関总","《中央周刊》","（美）T.F.Dulles 汪叔棣",1947,"南京",1
"门可罗雀","《中央周刊》","知今",1947,"南京",1
"门罗主义","《正报》","张铁生",1947,"香港",1
"门罗主义","《现代文摘(上海)》","张铁生",1947,"上海",1
"门阀","《时与文》","王亚南",1947,"上海",1
"闪烁","《时代杂志》","伊莉娜",1947,"上海",1
"闭上","《国讯》","林木",1947,"上海",1
"问答","《现代文摘(上海)》","郭沫若",1947,"上海",1
"问谁","《群众》","怀湘",1947,"香港",1
"问题","《中央周刊》","ALLEU W. Dulles 抱璞",1947,"南京",1
"问题","《中央周刊》","丁望",1947,"南京",1
"问题","《中央周刊》","刘兆吉",1947,"南京",1
"问题","《中央周刊》","刘光灾",1947,"南京",1
"问题","《中央周刊》","刘光炎",1947,"南京",1
"问题","《中央周刊》","刘难方",1947,"南京",1
"问题","《中央周刊》","华景芳",1947,"南京",1
"问题","《中央周刊》","印",1947,"南京",1
"问题","《中央周刊》","君羊",1947,"南京",1
"问题","《中央周刊》","周酉村",1947,"南京",1
"问题","《中央周刊》","喩智微",1947,"南京",1
"问题","《中央周刊》","季君勉",1947,"南京",1
"问题","《中央周刊》","席汝楫",1947,"南京",1
"问题","《中央周刊》","张云夫",1947,"南京",1
"问题","《中央周刊》","张泽仁",1947,"南京",1
"问题","《中央周刊》","得之",1947,"南京",1
"问题","《中央周刊》","晴先 丁昌 昌",1947,"南京",1
"问题","《中央周刊》","李国桓",1947,"南京",1
"问题","《中央周刊》","杨继曾",1947,"南京",1
"问题","《中央周刊》","林振文",1947,"南京",1
"问题","《中央周刊》","欧阳中庸",1947,"南京",1
"问题","《中央周刊》","汤惠荪 马义",1947,"南京",1
"问题","《中央周刊》","汤铭新",1947,"南京",1
"问题","《中央周刊》","玉志",1947,"南京",1
"问题","《中央周刊》","程其保",1947,"南京",1
"问题","《中央周刊》","芮逸夫",1947,"南京",1
"问题","《中央周刊》","苏怀一 君衡",1947,"南京",1
"问题","《中央周刊》","萧明新",1947,"南京",1
"问题","《中央周刊》","葛之茎",1947,"南京",1
"问题","《中央周刊》","蒋",1947,"南京",1
"问题","《中央周刊》","赵兰坪",1947,"南京",1
"问题","《中央周刊》","赵葵荪",1947,"南京",1
"问题","《中央周刊》","陈重寅",1947,"南京",1
"问题","《中央周刊》","陈锺浩",1947,"南京",1
"问题","《中央周刊》","韦",1947,"南京",1
"问题","《中央周刊》","马元放",1947,"南京",1
"问题","《中央周刊》","（美）奥斯朋",1947,"南京",1
"问题","《中央周刊》","（美）奥斯朋 陈",1947,"南京",1
"问题","《中央周刊》","（美）李普曼 伍焕彬",1947,"南京",1
"问题","《中建》","吴承禧",1947,"上海",1
"问题","《中建》","周文麟",1947,"上海",1
"问题","《中建》","李仁柳",1947,"上海",1
"问题","《中建》","李剑华",1947,"上海",1
"问题","《中建》","邹云涛",1947,"上海",1
"问题","《中建》","高祖文",1947,"上海",1
"问题","《光明报》","千家驹",1947,"香港",1
"问题","《光明报》","梁漱溟 江流",1947,"香港",1
"问题","《光明报》","邓初民",1947,"香港",1
"问题","《再生》","(美)华莱士 费雯",1947,"上海",1
"问题","《再生》","Kroll，J. 静观",1947,"上海",1
"问题","《再生》","义",1947,"上海",1
"问题","《再生》","习之",1947,"上海",1
"问题","《再生》","云舫",1947,"上海",1
"问题","《再生》","伯珩",1947,"上海",1
"问题","《再生》","余园",1947,"上海",1
"问题","《再生》","佚名",1947,"上海",1
"问题","《再生》","卓",1947,"上海",1
"问题","《再生》","吕瑛",1947,"上海",1
"问题","《再生》","旧风",1947,"上海",1
"问题","《再生》","时昭瀞",1947,"上海",1
"问题","《再生》","毅生",1947,"上海",1
"问题","《再生》","陈务生",1947,"上海",1
"问题","《再生》","陈文",1947,"上海",1
"问题","《再生》","静观",1947,"上海",1
"问题","《国讯》","Sa 王民",1947,"上海",1
"问题","《国讯》","司马天籁",1947,"上海",1
"问题","《国讯》","张耀武",1947,"上海",1
"问题","《国讯》","林焕平",1947,"上海",1
"问题","《国讯》","江问渔",1947,"上海",1
"问题","《国讯》","王民",1947,"上海",1
"问题","《国讯》","王章麟",1947,"上海",1
"问题","《国讯》","石啸冲",1947,"上海",1
"问题","《国讯》","筠友",1947,"上海",1
"问题","《国讯》","问渔",1947,"上海",1
"问题","《国讯》","陈行健",1947,"上海",1
"问题","《国讯》","马寅初",1947,"上海",1
"问题","《国讯》","鹤如 王民",1947,"上海",1
"问题","《展望》","张东荪",1947,"南京",1
"问题","《时与文》","周伯棣",1947,"上海",1
"问题","《时与文》","周建人",1947,"上海",1
"问题","《时与文》","李紫翔",1947,"上海",1
"问题","《时与文》","沈志远",1947,"上海",1
"问题","《时与文》","沈钧儒",1947,"上海",1
"问题","《时与文》","郑道传",1947,"上海",1
"问题","《时与文》","郭森麒",1947,"上海",1
"问题","《时与文》","霍然",1947,"上海",1
"问题","《时与文》","马叙伦",1947,"上海",1
"问题","《时代杂志》","(苏)柯夫黎金娜 何歌",1947,"上海",1
"问题","《时代杂志》","(苏)索柯洛夫斯基",1947,"上海",1
"问题","《时代杂志》","亚历山大洛夫 何歌",1947,"上海",1
"问题","《时代杂志》","伊凡诺夫 何歌",1947,"上海",1
"问题","《时代杂志》","儒柯夫 何歌",1947,"上海",1
"问题","《时代杂志》","吉多维奇 布尔索夫 何歌",1947,"上海",1
"问题","《时代杂志》","奥克桑诺夫 何歌",1947,"上海",1
"问题","《时代杂志》","斯摩伦斯基 英",1947,"上海",1
"问题","《时代杂志》","柯刚 罗凉",1947,"上海",1
"问题","《时代杂志》","毕扬柯夫 何歌",1947,"上海",1
"问题","《时代杂志》","波里亚柯夫 何歌",1947,"上海",1
"问题","《时代杂志》","爱伦堡 梁香",1947,"上海",1
"问题","《时代杂志》","皮杰尔斯基 张俗",1947,"上海",1
"问题","《时代杂志》","索洛陀夫尼柯夫 移模",1947,"上海",1
"问题","《时代杂志》","苏宾",1947,"上海",1
"问题","《时代杂志》","茨维特珂夫 任谷",1947,"上海",1
"问题","《时代杂志》","葛罗米柯 查克",1947,"上海",1
"问题","《时代杂志》","贝席明斯基 移模",1947,"上海",1
"问题","《时代杂志》","马尔柯夫 祖立",1947,"上海",1
"问题","《时代杂志》","马里宁",1947,"上海",1
"问题","《时代杂志》","齐诺甫",1947,"上海",1
"问题","《正报》","星星",1947,"香港",1
"问题","《正报》","林洛",1947,"香港",1
"问题","《正报》","梁冰",1947,"香港",1
"问题","《正报》","闻挻",1947,"香港",1
"问题","《现代文摘(上海)》","卫挺生",1947,"上海",1
"问题","《现代文摘(上海)》","吴世昌",1947,"上海",1
"问题","《现代文摘(上海)》","孟宪章",1947,"上海",1
"问题","《现代文摘(上海)》","张东荪",1947,"上海",1
"问题","《现代文摘(上海)》","方成",1947,"上海",1
"问题","《现代文摘(上海)》","李紫翔",1947,"上海",1
"问题","《现代文摘(上海)》","杨西孟",1947,"上海",1
"问题","《现代文摘(上海)》","梁纯夫",1947,"上海",1
"问题","《现代文摘(上海)》","梅碧华",1947,"上海",1
"问题","《现代文摘(上海)》","王芸生",1947,"上海",1
"问题","《现代文摘(上海)》","笪移今",1947,"上海",1
"问题","《现代文摘(上海)》","钱实甫",1947,"上海",1
"问题","《群众》","F·皮得凯恩",1947,"香港",1
"问题","《群众》","公笋",1947,"香港",1
"问题","《群众》","多列士",1947,"香港",1
"问题","《群众》","子伦",1947,"香港",1
"问题","《群众》","孟南",1947,"香港",1
"问题","《群众》","星星",1947,"香港",1
"问题","《群众》","汉夫",1947,"香港",1
"问题","《群众》","汪老吉",1947,"香港",1
"问题","《群众》","沈友谷",1947,"香港",1
"问题","《群众》","舒翰",1947,"香港",1
"问题","《群众》","蒋",1947,"香港",1
"问题","《群众》","邓初民",1947,"香港",1
"问题","《群众》","陆定一",1947,"香港",1
"问题","《群众》","默涵",1947,"香港",1
"问题","《观察》","严若傑",1947,"上海",1
"问题","《观察》","任鸿隽",1947,"上海",1
"问题","《观察》","傅斯年 芝",1947,"上海",1
"问题","《观察》","吴世昌",1947,"上海",1
"问题","《观察》","周东郊",1947,"上海",1
"问题","《观察》","周子亚",1947,"上海",1
"问题","《观察》","孙克宽",1947,"上海",1
"问题","《观察》","季羡林",1947,"上海",1
"问题","《观察》","李浩培",1947,"上海",1
"问题","《观察》","李纯青",1947,"上海",1
"问题","《观察》","林之英",1947,"上海",1
"问题","《观察》","楼邦彦",1947,"上海",1
"问题","《观察》","樊弘",1947,"上海",1
"问题","《观察》","潘光旦",1947,"上海",1
"问题","《观察》","端木正",1947,"上海",1
"问题","《观察》","粱漱溟",1947,"上海",1
"问题","《观察》","纯青",1947,"上海",1
"问题","《观察》","邢植华",1947,"上海",1
"问题","《观察》","钱能欣",1947,"上海",1
"问题","《观察》","陈彦",1947,"上海",1
"问题","《观察》","黄炳坤",1947,"上海",1
"闲暇","《中建》","何肫林",1947,"上海",1
"闲暇","《中建》","周公南",1947,"上海",1
